[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
60;1023;0.112998374;0.14365312;0.22520253;9.49696;2500;1.4158725;0.7480906;0.344501888732591
25;728;0.032956205;0.11736146;0.23191835;18.182371;2500;0.9981493;0.9408893;0.38010315664282474
181;431;0.056610275;0.12368117;0.2630286;14.688615;2500;1.8269441;1.188321;0.4426076293422265
207;233;0.05159372;0.21519232;0.12056468;13.170767;2500;1.7319263;1.1540008;0.1087231470783597
124;169;0.052077785;0.11684434;0.28188613;3.4504945;2500;1.7078615;0.9138286;0.49072124512867477
102;895;0.06463228;0.13432455;0.29875743;11.227382;2500;1.3611841;0.8019545;0.5115799457008204
156;568;0.041942965;0.13564046;0.23442106;3.3467753;2500;1.14798;1.0262148;0.3703102911606844
263;65;0.050410356;0.11630783;0.1859866;2.425452;2500;1.8055067;1.1992558;0.2821458939664893
256;1180;0.07229536;0.20319849;0.22700308;18.98503;2500;1.223341;1.0373937;0.3089942578789314
22;808;0.060336985;0.09886428;0.110941224;12.255575;2500;1.4702048;1.0250204;0.1391691803285233
62;1014;0.073167406;0.1572401;0.25060683;1.1167767;2500;1.1514912;1.1240257;0.3880039585438052
78;531;0.114567675;0.13933292;0.11399332;9.911547;2500;1.979105;0.7776383;0.12458334785646881
82;1146;0.019013904;0.13962464;0.16451819;6.448136;2500;1.6490574;1.0711818;0.2219534608281539
175;247;0.02711214;0.21790187;0.12787974;3.9242837;2500;1.9576997;0.74683493;0.11989448647220505
130;230;0.035103217;0.16500661;0.24520825;16.563307;2500;1.9528065;0.795818;0.3708957774829888
24;1069;0.04054811;0.23448366;0.21888565;3.9185703;2500;1.051101;0.73087174;0.27642238305781436
118;1071;0.08368779;0.18596116;0.23984076;4.1606507;2500;1.6770573;1.06855;0.34544119704661574
161;603;0.048449866;0.2206359;0.11291323;5.4195337;2500;1.3588572;1.2785176;0.09495871577076422
39;159;0.02232675;0.18747278;0.17408127;14.536405;2500;1.5562272;0.789003;0.21450791373006314
251;373;0.05824376;0.21513847;0.18123393;4.623898;2500;1.3590112;0.9823469;0.21487043797880898
25;907;0.07424924;0.17024805;0.22047971;7.1058383;2500;0.86852884;1.2363483;0.31610174537125246
278;1016;0.079764165;0.12703836;0.12046614;18.144579;2500;1.6171253;1.2100154;0.1424964473976032
38;423;0.044635657;0.11746483;0.2294474;11.737689;2500;1.3849503;0.9539194;0.37463184635811225
254;82;0.0776248;0.08239804;0.17893972;4.2871637;2500;0.9603604;1.1468223;0.29512698931970643
271;802;0.033746745;0.15396349;0.281184;17.338156;2500;1.5861973;0.725947;0.4559965130144834
294;890;0.05957779;0.1353599;0.18996182;10.731086;2500;0.99123347;1.1539236;0.27667908067477165
242;514;0.058194052;0.2309352;0.12041432;16.850328;2500;1.8518808;1.135357;0.10401396582164246
236;703;0.12679623;0.1731945;0.12068041;2.4961572;2500;0.82533747;1.0497277;0.12287712861687786
196;1184;0.030039174;0.1415119;0.15085912;4.0746117;2500;1.3051122;0.7685828;0.1937295190661694
235;301;0.14123161;0.15018362;0.14796233;2.7444756;2500;1.2114098;0.87772644;0.18341856537426152
49;691;0.09897316;0.15700784;0.25933725;10.143482;2500;1.8599066;0.8030363;0.40671852169524897
165;737;0.072550476;0.15224075;0.2444777;8.360201;2500;1.6924143;0.7353639;0.3788110041869205
159;663;0.09175472;0.20144828;0.11533454;8.904178;2500;1.1173697;1.2395126;0.10429932813032025
258;1044;0.06297516;0.19407882;0.2702868;7.9642477;2500;1.2066718;0.80896884;0.4026565148718033
144;729;0.025915315;0.21313287;0.11922601;9.058835;2500;1.5637164;0.8239979;0.10715573333896863
121;614;0.0845549;0.09687411;0.25712556;8.243441;2500;1.9614812;1.1204616;0.4551515907603799
195;156;0.07802196;0.108644634;0.122323416;4.0335555;2500;1.2877051;0.8932318;0.15608698577166955
87;846;0.04413941;0.24258584;0.17527167;11.812575;2500;1.8015949;0.94295806;0.19257892198155502
50;167;0.02712547;0.15513036;0.25018612;17.51419;2500;1.6614156;0.7339409;0.3887152838173031
148;41;0.034567844;0.12027807;0.150727;19.887552;2500;1.6475576;1.2560539;0.20610491961753408
130;591;0.07697187;0.11296218;0.12266599;3.2288575;2500;1.0865663;1.2978597;0.15428350869881477
77;691;0.06690617;0.15517719;0.25743905;8.813456;2500;0.8357266;0.9209761;0.4040972717236626
116;1198;0.07497518;0.13231954;0.23819512;5.580735;2500;1.3634497;0.8293736;0.38110413533254
116;857;0.029756501;0.26061395;0.2782536;11.771107;2500;1.5307533;1.1234633;0.3775344981542663
104;1019;0.09989921;0.1128869;0.22831051;7.8469424;2500;1.3731371;1.1546427;0.37613334589029074
120;422;0.04711514;0.23624276;0.11479014;17.677326;2500;1.2611618;0.79217434;0.09384192785616267
208;615;0.054432347;0.1847671;0.22772694;18.76888;2500;1.1462024;0.9921435;0.3215626786431102
96;1169;0.1094764;0.11914229;0.26450142;7.176657;2500;1.8312671;0.8172996;0.4500043069772183
285;506;0.06842093;0.10560842;0.11673571;7.771933;2500;1.0037043;0.8402394;0.14676017575369193
275;970;0.058040403;0.13261439;0.12713866;11.164296;2500;0.8064397;0.99626803;0.15243886439698925
149;635;0.12467999;0.15539503;0.23551345;13.074912;2500;0.9298049;0.93978083;0.35753808266632525
105;276;0.033242017;0.23375157;0.2582661;15.2967205;2500;1.3313583;0.98500735;0.353326214468924
165;700;0.028337033;0.18877648;0.17063022;2.9013536;2500;1.4721588;0.9305807;0.2073370281592405
256;269;0.04640767;0.23994565;0.24705233;1.97076;2500;1.6370344;0.74386305;0.3278447183402788
199;13;0.0561658;0.216711;0.13347365;13.886332;2500;1.473058;0.7457202;0.12960140446585294
243;290;0.06399131;0.102821335;0.18880107;10.095059;2500;1.5616754;0.8571757;0.29886482994221514
164;239;0.0753905;0.16549908;0.24959481;13.782291;2500;0.9402401;1.0137476;0.3797369376004373
193;451;0.07296589;0.19686058;0.13979723;6.730532;2500;1.3268951;0.82776755;0.147514042647074
93;1067;0.11203652;0.1592151;0.16977927;4.2712765;2500;1.6515372;1.075312;0.22101939600925793
223;471;0.03713794;0.12656324;0.22581317;3.1137784;2500;1.1890872;1.1570499;0.3591467250070528
68;1015;0.0246483;0.15904339;0.16919903;15.940334;2500;1.1088443;1.2353419;0.2199756869580694
211;671;0.054834377;0.15712152;0.27483165;8.65756;2500;1.1310176;1.2662213;0.4397493570448157
259;19;0.07633032;0.11141435;0.2913452;2.5746183;2500;1.2550273;0.91885376;0.5172102742793895
48;234;0.048177976;0.118162744;0.2284579;5.6885605;2500;0.8045122;1.2658213;0.37188047292016196
188;1118;0.11992674;0.12439332;0.25648004;17.368856;2500;1.8850169;1.225197;0.42760122698293096
37;728;0.100047454;0.12607358;0.2813393;10.149258;2500;1.047105;0.88941085;0.48076316826506504
220;1116;0.07213747;0.101111;0.24037187;17.213505;2500;1.8280343;0.9219678;0.41354469278412764
34;379;0.09738932;0.14056797;0.25466284;18.961369;2500;0.86731654;0.80074954;0.40982640455163943
281;862;0.05295997;0.10634228;0.11604384;2.2721884;2500;1.1350025;1.2214367;0.14497280744984906
49;928;0.095525235;0.11193092;0.26475254;18.921236;2500;1.4520258;1.0176842;0.45734955902890545
288;1171;0.09032915;0.17854854;0.15491292;8.05025;2500;0.9733509;0.8235049;0.1826726170752576
242;31;0.07059749;0.21290994;0.1141609;14.267166;2500;1.9846697;1.1856265;0.09905326189104693
182;1143;0.03331511;0.15347007;0.2178943;8.659431;2500;1.4738325;1.2102336;0.32208942294714166
236;475;0.118610054;0.16031626;0.1453574;12.677731;2500;1.7683716;1.0838023;0.17336316375166322
240;1007;0.07050248;0.21326119;0.115969375;13.725553;2500;1.1332583;0.93663234;0.10185416725257343
284;658;0.10035654;0.1406758;0.22191228;3.5267165;2500;1.0280999;0.8320214;0.3397817399820989
83;681;0.14664187;0.15068482;0.11971047;9.191352;2500;1.8168792;1.1598207;0.13013088891899668
181;437;0.04850415;0.13842224;0.2774455;4.9252386;2500;1.0649295;1.1622947;0.4610875284997477
37;995;0.03788923;0.1224569;0.2938545;3.266818;2500;1.2596943;1.0064938;0.5119318615184991
188;324;0.046465028;0.23005144;0.24763846;12.246928;2500;1.6886257;1.1456409;0.3344496368375044
59;595;0.064886935;0.15875266;0.15753265;13.924998;2500;1.0802386;0.8198757;0.1974111398599449
173;676;0.07303315;0.12893493;0.21250822;5.8937893;2500;1.5858151;1.0177419;0.328787486567969
176;893;0.03563226;0.12265266;0.10627714;1.1391817;2500;1.9472557;0.89509374;0.11781685479957137
145;571;0.04699246;0.11270122;0.22427991;19.444433;2500;1.4458228;1.2949736;0.36749497340897325
161;819;0.051508393;0.112099074;0.15276815;10.022138;2500;1.1242969;0.9545994;0.21565261994640622
231;587;0.037301596;0.14024478;0.19100486;13.384681;2500;1.928039;0.8233671;0.2754927080569809
241;794;0.032335635;0.2632245;0.13577361;2.4292326;2500;1.8997118;0.8176767;0.1195330967379591
152;812;0.035799146;0.15641147;0.29731032;12.784134;2500;1.5493643;1.2973652;0.488845384528299
183;854;0.114817366;0.15773973;0.14148492;15.489409;2500;1.7013104;1.2995334;0.16729921280904475
280;989;0.03229884;0.120613225;0.18338703;1.9003701;2500;1.7023867;1.1798071;0.2734497212662615
44;653;0.020923428;0.17734884;0.15092015;10.947871;2500;1.3341264;0.988313;0.1757902450448048
43;240;0.07719493;0.20873395;0.20831752;3.6982474;2500;1.1182051;1.0994824;0.26931033677826577
35;818;0.06630099;0.111455135;0.28106844;3.7914727;2500;0.8799924;1.1211553;0.4941689487392395
200;101;0.07722704;0.11537649;0.13267769;12.681232;2500;0.856952;0.778224;0.17275314588316437
131;270;0.072757214;0.20122002;0.12816258;12.7659025;2500;0.8637663;0.7862991;0.12579745896795927
234;952;0.05529751;0.11291124;0.11481303;11.52163;2500;1.0868834;0.93641883;0.13893773069279314
204;527;0.06290715;0.095070325;0.21787027;10.693209;2500;0.9351582;0.9248758;0.36936076136660634
106;602;0.13438334;0.16051318;0.2204154;9.929783;2500;0.8571426;0.9808539;0.3224574248335436
270;1185;0.07500739;0.13571139;0.26427808;10.143204;2500;1.4999161;0.8816467;0.43473755337262965
231;289;0.09358976;0.15509093;0.26719227;7.354736;2500;1.2078207;1.0707906;0.42499736198774835
88;33;0.023579838;0.14548755;0.12038849;5.8892665;2500;1.9992002;1.152973;0.13363366382717318
115;142;0.049084097;0.13394251;0.28210506;6.047259;2500;1.6011094;1.2228143;0.4752606008635465
101;300;0.099771485;0.11922563;0.26587662;18.253897;2500;1.9267834;0.94562876;0.4529639062778714
55;873;0.04128114;0.20999183;0.22944942;6.0674496;2500;0.8777127;0.8752212;0.3099347086265928
52;933;0.043449983;0.15053721;0.16941202;8.11577;2500;1.1142502;0.790004;0.22524282079712074
281;682;0.104932286;0.17776278;0.24911721;10.577598;2500;1.7375305;1.0361328;0.37003518529666296
136;313;0.123120576;0.14405102;0.22413474;15.111174;2500;1.5419383;0.7229132;0.34195079618815494
121;630;0.02876964;0.20396404;0.1706093;15.764848;2500;1.2346187;1.2144713;0.20023988721728542
221;27;0.09810207;0.12077962;0.10265114;14.71189;2500;1.8088778;0.98617476;0.11192821236542595
170;821;0.045702457;0.19722892;0.2184922;6.7575917;2500;1.4005553;1.0655094;0.29556937485869056
281;741;0.11541768;0.14433178;0.2152982;4.0987544;2500;1.899728;0.9400227;0.32316324496690274
236;35;0.077578545;0.092664;0.1309156;16.523504;2500;1.4567863;0.70219743;0.1837533869980251
149;982;0.11399107;0.16390513;0.28126523;17.615246;2500;1.5053381;1.1733042;0.44811475294423364
119;918;0.104897134;0.11851327;0.13185528;18.345589;2500;1.1716638;0.9842739;0.16927953853437716
296;376;0.14064045;0.14966115;0.15741923;17.308512;2500;0.8959928;0.9439507;0.2020767809407969
218;766;0.13788757;0.15544379;0.1743976;7.8661575;2500;0.81601554;1.1553922;0.23229035427754222
285;725;0.047194198;0.10741333;0.23659313;3.9166136;2500;1.1464404;0.9084803;0.3992480777980649
44;180;0.05928431;0.14838783;0.11632802;13.738133;2500;1.8202705;1.0884963;0.12495458761761037
256;239;0.032527447;0.19640607;0.2404749;13.338932;2500;1.2055498;1.1354104;0.34007726480881817
194;823;0.043055493;0.18788382;0.18289556;5.710078;2500;1.8004179;1.289476;0.23114875552018546
45;1120;0.098667875;0.17469111;0.13658924;12.784193;2500;1.9892303;1.1610328;0.15064783508425378
180;695;0.025835175;0.14533043;0.122416094;19.966614;2500;1.3173156;0.7141544;0.13744941619906575
208;685;0.11607701;0.1272954;0.1824672;4.202145;2500;1.3226701;1.0749993;0.2667296112283757
13;779;0.055602487;0.23578706;0.18919656;8.192985;2500;1.8217402;1.0697448;0.22041547477645168
141;534;0.04048463;0.25901908;0.1274603;8.429946;2500;1.4722284;0.7740068;0.10764642358134756
249;74;0.029408358;0.12210447;0.19649316;5.0571046;2500;1.7985196;1.150142;0.30000965539213914
95;481;0.035377394;0.2605077;0.20048772;15.973325;2500;1.6426523;0.9249008;0.2304893822631889
142;1081;0.028016398;0.14031512;0.2962021;14.438755;2500;1.2494221;1.074252;0.5004808979655533
138;967;0.07724874;0.15329385;0.24266087;5.122421;2500;1.5746534;0.86108094;0.3741663747886707
97;1113;0.04031982;0.14663565;0.102433786;17.298119;2500;0.8335951;0.8062711;0.10085936155104863
276;191;0.10131448;0.13964418;0.19537364;9.090203;2500;1.4016008;0.9375966;0.28493968170479855
236;612;0.040738575;0.11481541;0.10431796;11.467258;2500;0.9074028;0.8238406;0.11784994313912808
42;705;0.071622536;0.11412737;0.2022426;14.012966;2500;1.4619395;1.292059;0.3185585052598135
299;259;0.074780025;0.12030632;0.16758741;17.609003;2500;1.7745953;1.136123;0.24068911330273807
264;249;0.044339977;0.24300112;0.28070137;5.3098655;2500;0.9921576;0.7225189;0.3925439191888609
92;940;0.02913068;0.20841375;0.1986578;12.254563;2500;1.2744242;0.93069524;0.2508948665625524
252;809;0.11192128;0.14431016;0.26998085;13.759937;2500;1.4554156;1.2477267;0.4398153825781456
40;780;0.09561845;0.15578385;0.21677448;17.841236;2500;1.042406;1.0574318;0.3181625048818948
299;327;0.035501756;0.1733415;0.17930263;15.673573;2500;0.8395158;0.99090874;0.2318846075271543
203;613;0.05658188;0.09552127;0.14594139;18.374258;2500;0.80172914;1.0221895;0.21312241093192322
198;37;0.038488984;0.12756413;0.13663141;2.42942;2500;1.1065248;0.8823226;0.17356269519089287
36;164;0.026849726;0.19197154;0.25890926;9.083674;2500;1.1681515;0.93303156;0.3805868627908054
270;626;0.055765178;0.23542906;0.27659732;6.8202443;2500;1.3576858;0.8182427;0.38887003265279296
18;378;0.0753604;0.11195327;0.16481702;10.446483;2500;1.818079;1.1263074;0.24078863093356895
79;1159;0.06528955;0.18945827;0.1989225;16.405401;2500;1.2996671;0.84187454;0.26140674400812425
51;571;0.0871135;0.1868759;0.15750033;10.358654;2500;0.9001763;0.95487523;0.18367282204299332
235;109;0.04422318;0.24179462;0.19105887;1.6678802;2500;1.1918195;1.2560533;0.22124235084024887
67;31;0.026593601;0.16742936;0.27389827;13.74557;2500;1.1672072;0.9435197;0.4296426259174561
274;873;0.056693073;0.23299938;0.12759492;1.1955707;2500;1.4838735;0.9022439;0.11490803021481963
200;214;0.06970966;0.17148767;0.15829721;2.8572953;2500;1.5783038;0.9536181;0.19241340473373786
20;233;0.09928253;0.12697849;0.2390543;14.826838;2500;0.8006048;0.8494661;0.3873961229773543
11;514;0.10813249;0.1586264;0.16212516;16.789007;2500;1.4478333;1.1395227;0.2063800749534913
24;324;0.030477118;0.15532976;0.11623123;7.044175;2500;1.0955164;1.107216;0.12192459716442557
185;743;0.034961585;0.23692544;0.17488106;11.811119;2500;1.7138064;0.851603;0.19410511640211517
242;587;0.047074202;0.2004202;0.2352784;11.396506;2500;1.2049346;0.95214987;0.3271473255978154
79;142;0.11900955;0.15089537;0.296801;2.0563643;2500;1.8989064;1.019131;0.49245772108386693
256;943;0.085272014;0.19308631;0.27842858;11.352102;2500;1.2768213;1.2204659;0.42026561718245364
26;516;0.10256272;0.1400394;0.21237557;1.2084363;2500;1.2205334;0.90123105;0.32015188439276826
242;736;0.038540557;0.116969705;0.25546664;16.579445;2500;0.96133107;1.0469391;0.43207644914714766
279;14;0.06544098;0.12922117;0.21427764;15.214553;2500;1.0097784;1.263994;0.3323327253917082
233;755;0.095185496;0.18651746;0.19877942;6.3905196;2500;1.6089125;0.8566274;0.26275495572139584
212;346;0.0855839;0.15845957;0.13412651;5.984278;2500;1.4857951;1.1369901;0.1532115982211442
253;598;0.08166759;0.20184085;0.1584339;4.6123333;2500;1.4602302;1.0931259;0.17885758593783
21;364;0.04064197;0.1670373;0.19042137;19.102491;2500;0.9596319;0.78980386;0.257382540669058
68;1195;0.061256085;0.16445304;0.29712072;17.069967;2500;0.9270317;1.2908344;0.4817300250990178
46;284;0.13687356;0.14251532;0.22171247;16.916994;2500;1.3257931;1.1694056;0.3379837852302329
156;1096;0.055198688;0.20910601;0.28897575;9.858054;2500;1.9439901;0.9571919;0.4310310872509087
226;1102;0.080569625;0.12605554;0.15173659;16.418907;2500;1.3045845;1.0358945;0.20453294514088008
192;510;0.07330597;0.08008857;0.11379425;12.239699;2500;1.884539;0.9165167;0.15694499086649685
256;371;0.09209027;0.18996067;0.295675;6.689777;2500;1.961072;0.8570636;0.45870160000325316
55;463;0.07924307;0.18871044;0.16592486;9.178273;2500;0.9332915;1.2376814;0.19852137688443972
223;1187;0.032244217;0.18512991;0.20706123;8.772696;2500;1.9093442;1.0510112;0.279896945628239
65;746;0.09307753;0.13885853;0.11422859;7.6846704;2500;1.6657524;0.9216656;0.12522454003734587
88;658;0.083927855;0.09671895;0.2720783;5.6036367;2500;0.91414106;1.2107975;0.48894762898115113
215;52;0.104271084;0.10754408;0.10013602;8.566659;2500;1.6733569;0.96539086;0.1134834004379622
294;1018;0.031521957;0.14295736;0.28120238;12.386548;2500;1.391913;0.8108897;0.4653389240111879
187;109;0.08498601;0.09659942;0.13307418;4.727554;2500;0.9677038;0.79152536;0.18551413048349139
25;65;0.068714626;0.20824079;0.13669565;3.6950788;2500;1.0857238;1.2645017;0.13795326055179896
188;337;0.07105178;0.13331908;0.2651599;14.114328;2500;1.6500524;0.92943704;0.43872712158555865
22;576;0.05157269;0.22063582;0.17724608;11.000429;2500;1.1829844;0.93726826;0.20510930849741116
266;1075;0.0440746;0.17701039;0.15120356;7.691209;2500;1.9423606;1.0225827;0.17647124603733438
215;950;0.055827666;0.104789;0.2192882;18.250137;2500;1.7842631;1.045821;0.3635606761753196
60;245;0.060029697;0.14419937;0.15088229;9.765087;2500;1.4647778;0.9592956;0.19228851068895816
36;452;0.08439632;0.089344695;0.15730949;7.3029943;2500;1.5509404;1.2614878;0.2420606753725145
63;938;0.052277036;0.20175941;0.109110065;5.1088634;2500;1.9027408;0.89861685;0.09411300408088766
294;637;0.12936735;0.15734175;0.20788226;7.1402617;2500;1.1846722;0.767829;0.2987769150920458
142;217;0.07515723;0.1893041;0.12588382;6.2011986;2500;1.7708595;1.2972398;0.12604232385565609
237;481;0.04103433;0.22573133;0.2674243;17.469376;2500;1.3385416;0.8318456;0.37633427330068187
194;754;0.054641318;0.22463866;0.25020403;17.947773;2500;1.8456026;1.2668043;0.34260477669983813
175;1168;0.10720746;0.15929224;0.15709186;8.839027;2500;0.87824774;1.2074269;0.19627837106450896
52;797;0.101326734;0.13395925;0.20675571;5.958094;2500;1.661506;1.1665348;0.3128012564976442
284;29;0.029783493;0.22735794;0.21547538;3.4766104;2500;1.7702003;0.7797186;0.27348207829579335
97;848;0.056074325;0.15631889;0.23329034;14.60649;2500;1.5359565;0.7208747;0.35220114962458215
177;308;0.04781107;0.11280713;0.18378416;17.702652;2500;1.1522199;0.80250233;0.2801451622529865
212;1035;0.088523;0.16731396;0.23050644;8.811226;2500;0.977576;0.9410073;0.33867730173293076
198;466;0.09303344;0.16521569;0.13387793;17.623072;2500;1.6869045;1.1752248;0.14975439847859953
282;247;0.07933825;0.10422014;0.19420375;5.70275;2500;0.95375466;0.9356334;0.3093800404456913
53;566;0.06136036;0.23173088;0.11880125;12.565556;2500;1.8131975;0.7187678;0.10125415442385563
157;313;0.022856008;0.13502072;0.28821397;2.5407503;2500;1.4013494;0.7430081;0.48770938488607096
127;290;0.04546339;0.21493047;0.18028188;11.699364;2500;1.2584821;0.97632813;0.21320212136871738
147;692;0.14017686;0.15509489;0.2234883;13.134942;2500;1.0840036;0.71723914;0.3325908440113822
