;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
8;1000;138;61;0.07888865;0.24691665;0.17538372;62.245163;2500;0.3258053;0.24213433
8;1000;138;61;0.18615009;0.094630644;0.17538372;62.245163;2500;0.28078073;0.66297317
8;1000;138;61;0.06798665;0.21279408;0.12521033;62.245163;2500;0.28078073;0.24213433
8;1000;138;61;0.06798665;0.21279408;0.17538372;130.7701;2500;0.28078073;0.24213433
8;1000;46;416;0.21600017;0.10980513;0.12521033;130.7701;2500;0.3258053;0.66297317
8;1000;167;1640;0.1320164;0.10976249;0.1254065;78.673965;2500;0.2417789;0.5460212
8;1000;214;1640;0.1320164;0.10976249;0.1254065;78.673965;2500;0.2417789;0.5460212
8;1000;167;1192;0.1320164;0.10976249;0.1254065;78.673965;2500;0.2417789;0.5460212
8;1000;167;1640;0.117386185;0.09759847;0.1254065;78.673965;2500;0.21498466;0.5460212
8;1000;167;1640;0.07800616;0.16377273;0.1254065;78.673965;2500;0.2417789;0.32263428
8;1000;167;1640;0.1320164;0.10976249;0.20462878;78.673965;2500;0.2417789;0.5460212
8;1000;167;1640;0.1320164;0.10976249;0.1254065;55.770386;2500;0.2417789;0.5460212
8;1000;214;1192;0.06936142;0.14562324;0.20462878;55.770386;2500;0.21498466;0.32263428
8;1000;240;837;0.112492576;0.20597605;0.16983904;145.99135;2500;0.31846863;0.3532297
8;1000;99;837;0.112492576;0.20597605;0.16983904;145.99135;2500;0.31846863;0.3532297
8;1000;240;1903;0.112492576;0.20597605;0.16983904;145.99135;2500;0.31846863;0.3532297
8;1000;240;837;0.055194024;0.10106131;0.16983904;145.99135;2500;0.15625533;0.3532297
8;1000;240;837;0.049327713;0.26914093;0.16983904;145.99135;2500;0.31846863;0.15489033
8;1000;240;837;0.112492576;0.20597605;0.21769874;145.99135;2500;0.31846863;0.3532297
8;1000;240;837;0.112492576;0.20597605;0.16983904;35.339943;2500;0.31846863;0.3532297
8;1000;99;1903;0.02420244;0.1320529;0.21769874;35.339943;2500;0.15625533;0.15489033
8;1000;64;1484;0.10194761;0.052544344;0.22937036;23.08869;2500;0.15449196;0.65988946
8;1000;257;1484;0.10194761;0.052544344;0.22937036;23.08869;2500;0.15449196;0.65988946
8;1000;64;696;0.10194761;0.052544344;0.22937036;23.08869;2500;0.15449196;0.65988946
8;1000;64;1484;0.19495507;0.10048088;0.22937036;23.08869;2500;0.29543594;0.65988946
8;1000;64;1484;0.082669735;0.071822226;0.22937036;23.08869;2500;0.15449196;0.535107
8;1000;64;1484;0.10194761;0.052544344;0.14762758;23.08869;2500;0.15449196;0.65988946
8;1000;64;1484;0.10194761;0.052544344;0.22937036;105.95885;2500;0.15449196;0.65988946
8;1000;257;696;0.15808985;0.13734609;0.14762758;105.95885;2500;0.29543594;0.535107
8;1000;58;317;0.15589452;0.14967698;0.15618664;29.523958;2500;0.3055715;0.5101736
8;1000;66;317;0.15589452;0.14967698;0.15618664;29.523958;2500;0.3055715;0.5101736
8;1000;58;371;0.15589452;0.14967698;0.15618664;29.523958;2500;0.3055715;0.5101736
8;1000;58;317;0.17524709;0.16825773;0.15618664;29.523958;2500;0.34350482;0.5101736
8;1000;58;317;0.058231816;0.24733968;0.15618664;29.523958;2500;0.3055715;0.19056691
8;1000;58;317;0.15589452;0.14967698;0.13852936;29.523958;2500;0.3055715;0.5101736
8;1000;58;317;0.15589452;0.14967698;0.15618664;85.47055;2500;0.3055715;0.5101736
8;1000;66;371;0.06546065;0.27804416;0.13852936;85.47055;2500;0.34350482;0.19056691
8;1000;247;1880;0.034584243;0.13200983;0.24304129;120.72279;2500;0.16659409;0.20759587
8;1000;197;1880;0.034584243;0.13200983;0.24304129;120.72279;2500;0.16659409;0.20759587
8;1000;247;1087;0.034584243;0.13200983;0.24304129;120.72279;2500;0.16659409;0.20759587
8;1000;247;1880;0.04241525;0.16190119;0.24304129;120.72279;2500;0.20431644;0.20759587
8;1000;247;1880;0.06992354;0.096670546;0.24304129;120.72279;2500;0.16659409;0.41972405
8;1000;247;1880;0.034584243;0.13200983;0.2267597;120.72279;2500;0.16659409;0.20759587
8;1000;247;1880;0.034584243;0.13200983;0.24304129;10.514062;2500;0.16659409;0.20759587
8;1000;197;1087;0.085756525;0.11855991;0.2267597;10.514062;2500;0.20431644;0.41972405
8;1000;173;596;0.20534633;0.088319294;0.19870031;108.4779;2500;0.29366562;0.6992522
8;1000;118;596;0.20534633;0.088319294;0.19870031;108.4779;2500;0.29366562;0.6992522
8;1000;173;1861;0.20534633;0.088319294;0.19870031;108.4779;2500;0.29366562;0.6992522
8;1000;173;596;0.121639274;0.052316956;0.19870031;108.4779;2500;0.17395623;0.6992522
8;1000;173;596;0.16288325;0.13078237;0.19870031;108.4779;2500;0.29366562;0.5546555
8;1000;173;596;0.20534633;0.088319294;0.19497788;108.4779;2500;0.29366562;0.6992522
8;1000;173;596;0.20534633;0.088319294;0.19870031;62.52167;2500;0.29366562;0.6992522
8;1000;118;1861;0.09648578;0.07747045;0.19497788;62.52167;2500;0.17395623;0.5546555
8;1000;132;1229;0.090402134;0.13926241;0.102071814;51.27396;2500;0.22966455;0.39362687
8;1000;240;1229;0.090402134;0.13926241;0.102071814;51.27396;2500;0.22966455;0.39362687
8;1000;132;591;0.090402134;0.13926241;0.102071814;51.27396;2500;0.22966455;0.39362687
8;1000;132;1229;0.11209165;0.17267461;0.102071814;51.27396;2500;0.28476626;0.39362687
8;1000;132;1229;0.08282176;0.1468428;0.102071814;51.27396;2500;0.22966455;0.36062056
8;1000;132;1229;0.090402134;0.13926241;0.13489966;51.27396;2500;0.22966455;0.39362687
8;1000;132;1229;0.090402134;0.13926241;0.102071814;133.07967;2500;0.22966455;0.39362687
8;1000;240;591;0.10269257;0.1820737;0.13489966;133.07967;2500;0.28476626;0.36062056
8;1000;91;947;0.045307107;0.13157314;0.13143468;11.5351;2500;0.17688026;0.25614566
8;1000;127;947;0.045307107;0.13157314;0.13143468;11.5351;2500;0.17688026;0.25614566
8;1000;91;1748;0.045307107;0.13157314;0.13143468;11.5351;2500;0.17688026;0.25614566
8;1000;91;947;0.050711893;0.14726879;0.13143468;11.5351;2500;0.19798069;0.25614566
8;1000;91;947;0.08560347;0.09127679;0.13143468;11.5351;2500;0.17688026;0.48396283
8;1000;91;947;0.045307107;0.13157314;0.18646838;11.5351;2500;0.17688026;0.25614566
8;1000;91;947;0.045307107;0.13157314;0.13143468;118.04614;2500;0.17688026;0.25614566
8;1000;127;1748;0.09581529;0.10216539;0.18646838;118.04614;2500;0.19798069;0.48396283
8;1000;223;1377;0.1861881;0.15166667;0.19279303;138.9773;2500;0.33785477;0.55108917
8;1000;285;1377;0.1861881;0.15166667;0.19279303;138.9773;2500;0.33785477;0.55108917
8;1000;223;975;0.1861881;0.15166667;0.19279303;138.9773;2500;0.33785477;0.55108917
8;1000;223;1377;0.14434391;0.11758087;0.19279303;138.9773;2500;0.26192477;0.55108917
8;1000;223;1377;0.04416858;0.2936862;0.19279303;138.9773;2500;0.33785477;0.13073245
8;1000;223;1377;0.1861881;0.15166667;0.10587095;138.9773;2500;0.33785477;0.55108917
8;1000;223;1377;0.1861881;0.15166667;0.19279303;41.38262;2500;0.33785477;0.55108917
8;1000;285;975;0.034242067;0.22768271;0.10587095;41.38262;2500;0.26192477;0.13073245
8;1000;296;171;0.030608628;0.18398461;0.21378292;90.21898;2500;0.21459323;0.14263557
8;1000;20;171;0.030608628;0.18398461;0.21378292;90.21898;2500;0.21459323;0.14263557
8;1000;296;260;0.030608628;0.18398461;0.21378292;90.21898;2500;0.21459323;0.14263557
8;1000;296;171;0.045066394;0.27088842;0.21378292;90.21898;2500;0.3159548;0.14263557
8;1000;296;171;0.055931553;0.15866168;0.21378292;90.21898;2500;0.21459323;0.26063988
8;1000;296;171;0.030608628;0.18398461;0.16579738;90.21898;2500;0.21459323;0.14263557
8;1000;296;171;0.030608628;0.18398461;0.21378292;29.943874;2500;0.21459323;0.14263557
8;1000;20;260;0.08235042;0.23360437;0.16579738;29.943874;2500;0.3159548;0.26063988
8;1000;17;1532;0.11011074;0.14043184;0.16198897;69.26725;2500;0.25054258;0.43948913
8;1000;188;1532;0.11011074;0.14043184;0.16198897;69.26725;2500;0.25054258;0.43948913
8;1000;17;1471;0.11011074;0.14043184;0.16198897;69.26725;2500;0.25054258;0.43948913
8;1000;17;1532;0.10103886;0.12886184;0.16198897;69.26725;2500;0.2299007;0.43948913
8;1000;17;1532;0.16261746;0.08792513;0.16198897;69.26725;2500;0.25054258;0.64906114
8;1000;17;1532;0.11011074;0.14043184;0.23702872;69.26725;2500;0.25054258;0.43948913
8;1000;17;1532;0.11011074;0.14043184;0.16198897;102.2266;2500;0.25054258;0.43948913
8;1000;188;1471;0.14921962;0.08068109;0.23702872;102.2266;2500;0.2299007;0.64906114
8;1000;20;236;0.056476504;0.11499243;0.20897284;134.37453;2500;0.17146893;0.32936874
8;1000;275;236;0.056476504;0.11499243;0.20897284;134.37453;2500;0.17146893;0.32936874
8;1000;20;153;0.056476504;0.11499243;0.20897284;134.37453;2500;0.17146893;0.32936874
8;1000;20;236;0.069748156;0.14201498;0.20897284;134.37453;2500;0.21176313;0.32936874
8;1000;20;236;0.05118429;0.12028465;0.20897284;134.37453;2500;0.17146893;0.29850474
8;1000;20;236;0.056476504;0.11499243;0.23193735;134.37453;2500;0.17146893;0.32936874
8;1000;20;236;0.056476504;0.11499243;0.20897284;125.315544;2500;0.17146893;0.32936874
8;1000;275;153;0.0632123;0.14855084;0.23193735;125.315544;2500;0.21176313;0.29850474
8;1000;284;1589;0.1943997;0.112945296;0.110549375;6.933904;2500;0.307345;0.632513
8;1000;152;1589;0.1943997;0.112945296;0.110549375;6.933904;2500;0.307345;0.632513
8;1000;284;1423;0.1943997;0.112945296;0.110549375;6.933904;2500;0.307345;0.632513
8;1000;284;1589;0.2199729;0.12780319;0.110549375;6.933904;2500;0.3477761;0.632513
8;1000;284;1589;0.21116894;0.09617606;0.110549375;6.933904;2500;0.307345;0.6870746
8;1000;284;1589;0.1943997;0.112945296;0.1707425;6.933904;2500;0.307345;0.632513
8;1000;284;1589;0.1943997;0.112945296;0.110549375;52.447605;2500;0.307345;0.632513
8;1000;152;1423;0.23894812;0.10882797;0.1707425;52.447605;2500;0.3477761;0.6870746
8;1000;213;888;0.05055716;0.1836198;0.14595139;73.864204;2500;0.23417695;0.21589299
8;1000;160;888;0.05055716;0.1836198;0.14595139;73.864204;2500;0.23417695;0.21589299
8;1000;213;1643;0.05055716;0.1836198;0.14595139;73.864204;2500;0.23417695;0.21589299
8;1000;213;888;0.060388397;0.21932611;0.14595139;73.864204;2500;0.2797145;0.21589299
8;1000;213;888;0.12216568;0.11201127;0.14595139;73.864204;2500;0.23417695;0.5216811
8;1000;213;888;0.05055716;0.1836198;0.10173381;73.864204;2500;0.23417695;0.21589299
8;1000;213;888;0.05055716;0.1836198;0.14595139;41.230114;2500;0.23417695;0.21589299
8;1000;160;1643;0.14592175;0.13379274;0.10173381;41.230114;2500;0.2797145;0.5216811
8;1000;91;1310;0.15369609;0.14133328;0.23452665;94.82653;2500;0.29502937;0.5209518
8;1000;29;1310;0.15369609;0.14133328;0.23452665;94.82653;2500;0.29502937;0.5209518
8;1000;91;927;0.15369609;0.14133328;0.23452665;94.82653;2500;0.29502937;0.5209518
8;1000;91;1310;0.08633527;0.07939075;0.23452665;94.82653;2500;0.16572602;0.5209518
8;1000;91;1310;0.0496554;0.24537396;0.23452665;94.82653;2500;0.29502937;0.16830663
8;1000;91;1310;0.15369609;0.14133328;0.19104478;94.82653;2500;0.29502937;0.5209518
8;1000;91;1310;0.15369609;0.14133328;0.23452665;109.41635;2500;0.29502937;0.5209518
8;1000;29;927;0.027892789;0.13783322;0.19104478;109.41635;2500;0.16572602;0.16830663
8;1000;123;539;0.14945753;0.19913672;0.22405541;116.39673;2500;0.34859425;0.42874354
8;1000;223;539;0.14945753;0.19913672;0.22405541;116.39673;2500;0.34859425;0.42874354
8;1000;123;1754;0.14945753;0.19913672;0.22405541;116.39673;2500;0.34859425;0.42874354
8;1000;123;539;0.10912677;0.14540014;0.22405541;116.39673;2500;0.2545269;0.42874354
8;1000;123;539;0.20624381;0.14235044;0.22405541;116.39673;2500;0.34859425;0.59164435
8;1000;123;539;0.14945753;0.19913672;0.13017443;116.39673;2500;0.34859425;0.42874354
8;1000;123;539;0.14945753;0.19913672;0.22405541;94.449135;2500;0.34859425;0.42874354
8;1000;223;1754;0.1505894;0.10393751;0.13017443;94.449135;2500;0.2545269;0.59164435
8;1000;190;1164;0.024794137;0.15972579;0.17046645;25.212742;2500;0.18451992;0.13437106
8;1000;56;1164;0.024794137;0.15972579;0.17046645;25.212742;2500;0.18451992;0.13437106
8;1000;190;543;0.024794137;0.15972579;0.17046645;25.212742;2500;0.18451992;0.13437106
8;1000;190;1164;0.026022365;0.16763814;0.17046645;25.212742;2500;0.1936605;0.13437106
8;1000;190;1164;0.07339343;0.11112649;0.17046645;25.212742;2500;0.18451992;0.39775342
8;1000;190;1164;0.024794137;0.15972579;0.20014262;25.212742;2500;0.18451992;0.13437106
8;1000;190;1164;0.024794137;0.15972579;0.17046645;19.874306;2500;0.18451992;0.13437106
8;1000;56;543;0.077029124;0.116631374;0.20014262;19.874306;2500;0.1936605;0.39775342
8;1000;262;384;0.16166905;0.10002121;0.12119935;55.58979;2500;0.26169026;0.6177878
8;1000;248;384;0.16166905;0.10002121;0.12119935;55.58979;2500;0.26169026;0.6177878
8;1000;262;266;0.16166905;0.10002121;0.12119935;55.58979;2500;0.26169026;0.6177878
8;1000;262;384;0.14518097;0.08982039;0.12119935;55.58979;2500;0.23500137;0.6177878
8;1000;262;384;0.059664078;0.20202617;0.12119935;55.58979;2500;0.26169026;0.22799502
8;1000;262;384;0.16166905;0.10002121;0.2222564;55.58979;2500;0.26169026;0.6177878
8;1000;262;384;0.16166905;0.10002121;0.12119935;72.085464;2500;0.26169026;0.6177878
8;1000;248;266;0.053579144;0.18142222;0.2222564;72.085464;2500;0.23500137;0.22799502
8;1000;51;1939;0.07130987;0.15128088;0.18427832;112.799904;2500;0.22259076;0.32036313
8;1000;89;1939;0.07130987;0.15128088;0.18427832;112.799904;2500;0.22259076;0.32036313
8;1000;51;1039;0.07130987;0.15128088;0.18427832;112.799904;2500;0.22259076;0.32036313
8;1000;51;1939;0.103841275;0.22029488;0.18427832;112.799904;2500;0.32413617;0.32036313
8;1000;51;1939;0.10172477;0.120865986;0.18427832;112.799904;2500;0.22259076;0.45700356
8;1000;51;1939;0.07130987;0.15128088;0.14288607;112.799904;2500;0.22259076;0.32036313
8;1000;51;1939;0.07130987;0.15128088;0.18427832;141.99629;2500;0.22259076;0.32036313
8;1000;89;1039;0.14813139;0.17600477;0.14288607;141.99629;2500;0.32413617;0.45700356
8;1000;82;779;0.047850505;0.22594343;0.10760652;83.6976;2500;0.27379394;0.17476831
8;1000;206;779;0.047850505;0.22594343;0.10760652;83.6976;2500;0.27379394;0.17476831
8;1000;82;1984;0.047850505;0.22594343;0.10760652;83.6976;2500;0.27379394;0.17476831
8;1000;82;779;0.04633918;0.21880716;0.10760652;83.6976;2500;0.26514634;0.17476831
8;1000;82;779;0.032080226;0.2417137;0.10760652;83.6976;2500;0.27379394;0.11716924
8;1000;82;779;0.047850505;0.22594343;0.15257019;83.6976;2500;0.27379394;0.17476831
8;1000;82;779;0.047850505;0.22594343;0.10760652;121.649666;2500;0.27379394;0.17476831
8;1000;206;1984;0.031066995;0.23407935;0.15257019;121.649666;2500;0.26514634;0.11716924
8;1000;232;1420;0.09815961;0.11153558;0.1978532;67.274826;2500;0.20969519;0.46810618
8;1000;75;1420;0.09815961;0.11153558;0.1978532;67.274826;2500;0.20969519;0.46810618
8;1000;232;710;0.09815961;0.11153558;0.1978532;67.274826;2500;0.20969519;0.46810618
8;1000;232;1420;0.08239131;0.093618564;0.1978532;67.274826;2500;0.17600986;0.46810618
8;1000;232;1420;0.10433061;0.10536458;0.1978532;67.274826;2500;0.20969519;0.49753457
8;1000;232;1420;0.09815961;0.11153558;0.21260945;67.274826;2500;0.20969519;0.46810618
8;1000;232;1420;0.09815961;0.11153558;0.1978532;47.117916;2500;0.20969519;0.46810618
8;1000;75;710;0.087570995;0.08843887;0.21260945;47.117916;2500;0.17600986;0.49753457
8;1000;160;128;0.09617386;0.24030453;0.24732172;18.054272;2500;0.33647838;0.28582478
8;1000;231;128;0.09617386;0.24030453;0.24732172;18.054272;2500;0.33647838;0.28582478
8;1000;160;493;0.09617386;0.24030453;0.24732172;18.054272;2500;0.33647838;0.28582478
8;1000;160;128;0.070204906;0.17541727;0.24732172;18.054272;2500;0.24562219;0.28582478
8;1000;160;128;0.2103345;0.12614389;0.24732172;18.054272;2500;0.33647838;0.6251055
8;1000;160;128;0.09617386;0.24030453;0.20920767;18.054272;2500;0.33647838;0.28582478
8;1000;160;128;0.09617386;0.24030453;0.24732172;26.767122;2500;0.33647838;0.28582478
8;1000;231;493;0.15353978;0.0920824;0.20920767;26.767122;2500;0.24562219;0.6251055
8;1000;153;1699;0.1148769;0.08252641;0.14721881;140.97192;2500;0.19740331;0.5819401
8;1000;109;1699;0.1148769;0.08252641;0.14721881;140.97192;2500;0.19740331;0.5819401
8;1000;153;1205;0.1148769;0.08252641;0.14721881;140.97192;2500;0.19740331;0.5819401
8;1000;153;1699;0.17835538;0.12812869;0.14721881;140.97192;2500;0.30648407;0.5819401
8;1000;153;1699;0.056185428;0.14121787;0.14721881;140.97192;2500;0.19740331;0.28462252
8;1000;153;1699;0.1148769;0.08252641;0.12107112;140.97192;2500;0.19740331;0.5819401
8;1000;153;1699;0.1148769;0.08252641;0.14721881;96.61718;2500;0.19740331;0.5819401
8;1000;109;1205;0.08723227;0.2192518;0.12107112;96.61718;2500;0.30648407;0.28462252
8;1000;103;492;0.16458654;0.081694804;0.16018909;101.40561;2500;0.24628134;0.6682867
8;1000;294;492;0.16458654;0.081694804;0.16018909;101.40561;2500;0.24628134;0.6682867
8;1000;103;111;0.16458654;0.081694804;0.16018909;101.40561;2500;0.24628134;0.6682867
8;1000;103;492;0.14705002;0.072990306;0.16018909;101.40561;2500;0.22004032;0.6682867
8;1000;103;492;0.09975266;0.14652869;0.16018909;101.40561;2500;0.24628134;0.40503538
8;1000;103;492;0.16458654;0.081694804;0.18198408;101.40561;2500;0.24628134;0.6682867
8;1000;103;492;0.16458654;0.081694804;0.16018909;80.02596;2500;0.24628134;0.6682867
8;1000;294;111;0.08912411;0.13091621;0.18198408;80.02596;2500;0.22004032;0.40503538
8;1000;201;1829;0.1026494;0.17948362;0.22027028;48.73505;2500;0.282133;0.36383334
8;1000;136;1829;0.1026494;0.17948362;0.22027028;48.73505;2500;0.282133;0.36383334
8;1000;201;1318;0.1026494;0.17948362;0.22027028;48.73505;2500;0.282133;0.36383334
8;1000;201;1829;0.121531315;0.21249887;0.22027028;48.73505;2500;0.33403018;0.36383334
8;1000;201;1829;0.057917304;0.2242157;0.22027028;48.73505;2500;0.282133;0.20528369
8;1000;201;1829;0.1026494;0.17948362;0.11083289;48.73505;2500;0.282133;0.36383334
8;1000;201;1829;0.1026494;0.17948362;0.22027028;7.1857505;2500;0.282133;0.36383334
8;1000;136;1318;0.06857095;0.26545924;0.11083289;7.1857505;2500;0.33403018;0.20528369
8;1000;272;647;0.0767539;0.08259837;0.18506968;36.59848;2500;0.15935227;0.48166177
8;1000;179;647;0.0767539;0.08259837;0.18506968;36.59848;2500;0.15935227;0.48166177
8;1000;272;1598;0.0767539;0.08259837;0.18506968;36.59848;2500;0.15935227;0.48166177
8;1000;272;647;0.13871379;0.14927624;0.18506968;36.59848;2500;0.28799003;0.48166177
8;1000;272;647;0.053839516;0.10551275;0.18506968;36.59848;2500;0.15935227;0.33786476
8;1000;272;647;0.0767539;0.08259837;0.16105345;36.59848;2500;0.15935227;0.48166177
8;1000;272;647;0.0767539;0.08259837;0.18506968;68.38861;2500;0.15935227;0.48166177
8;1000;179;1598;0.097301684;0.19068836;0.16105345;68.38861;2500;0.28799003;0.33786476
8;1000;32;1054;0.056222137;0.264007;0.1344705;123.25948;2500;0.32022914;0.17556846
8;1000;11;1054;0.056222137;0.264007;0.1344705;123.25948;2500;0.32022914;0.17556846
8;1000;32;822;0.056222137;0.264007;0.1344705;123.25948;2500;0.32022914;0.17556846
8;1000;32;1054;0.026683193;0.1252985;0.1344705;123.25948;2500;0.1519817;0.17556846
8;1000;32;1054;0.18490703;0.13532211;0.1344705;123.25948;2500;0.32022914;0.577421
8;1000;32;1054;0.056222137;0.264007;0.24158911;123.25948;2500;0.32022914;0.17556846
8;1000;32;1054;0.056222137;0.264007;0.1344705;136.56482;2500;0.32022914;0.17556846
8;1000;11;822;0.08775742;0.06422427;0.24158911;136.56482;2500;0.1519817;0.577421
8;1000;29;827;0.07110216;0.080070406;0.13899803;110.36824;2500;0.15117256;0.4703377
8;1000;54;827;0.07110216;0.080070406;0.13899803;110.36824;2500;0.15117256;0.4703377
8;1000;29;944;0.07110216;0.080070406;0.13899803;110.36824;2500;0.15117256;0.4703377
8;1000;29;827;0.11247488;0.12666155;0.13899803;110.36824;2500;0.23913644;0.4703377
8;1000;29;827;0.05340511;0.09776746;0.13899803;110.36824;2500;0.15117256;0.3532725
8;1000;29;827;0.07110216;0.080070406;0.16984744;110.36824;2500;0.15117256;0.4703377
8;1000;29;827;0.07110216;0.080070406;0.13899803;70.6464;2500;0.15117256;0.4703377
8;1000;54;944;0.08448033;0.15465611;0.16984744;70.6464;2500;0.23913644;0.3532725
8;1000;275;1498;0.05290345;0.2624167;0.2367921;57.685013;2500;0.31532013;0.16777696
8;1000;213;1498;0.05290345;0.2624167;0.2367921;57.685013;2500;0.31532013;0.16777696
8;1000;275;1656;0.05290345;0.2624167;0.2367921;57.685013;2500;0.31532013;0.16777696
8;1000;275;1498;0.050358664;0.2497938;0.2367921;57.685013;2500;0.30015245;0.16777696
8;1000;275;1498;0.1755455;0.13977464;0.2367921;57.685013;2500;0.31532013;0.5567215
8;1000;275;1498;0.05290345;0.2624167;0.23982704;57.685013;2500;0.31532013;0.16777696
8;1000;275;1498;0.05290345;0.2624167;0.2367921;143.36258;2500;0.31532013;0.16777696
8;1000;213;1656;0.16710132;0.13305113;0.23982704;143.36258;2500;0.30015245;0.5567215
8;1000;203;51;0.1393753;0.09911899;0.20610963;27.64414;2500;0.23849429;0.5843968
8;1000;93;51;0.1393753;0.09911899;0.20610963;27.64414;2500;0.23849429;0.5843968
8;1000;203;1440;0.1393753;0.09911899;0.20610963;27.64414;2500;0.23849429;0.5843968
8;1000;203;51;0.15848054;0.112706;0.20610963;27.64414;2500;0.27118653;0.5843968
8;1000;203;51;0.10170538;0.1367889;0.20610963;27.64414;2500;0.23849429;0.42644787
