[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.0318849;0.26457968;0.3618907;1.8396248;10.595352;5.7588253;74.80842;72.66371;0.3314274;0.85607505;0.49437073;4.8300953;19.466637;17.647755;3.9446127;54.928368;85.49973;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.77645546;0.8115347;0.4447653;1.9675857;13.4348955;2.3695693;62.27758;50.433678;0.21606064;0.44511145;0.4826185;1.0522345;18.25432;9.062819;17.275032;5.965613;65.686386;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2599725;0.9668656;0.6633757;4.3730035;7.0653133;9.889678;21.036314;11.327645;0.47682518;0.3143875;0.5252724;3.1566405;12.927301;4.0601616;86.192375;51.695133;86.54963;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.60323983;0.40457332;0.34141824;0.54728085;2.8685968;8.497722;70.99298;91.31951;0.8999357;0.5744001;0.7482262;2.735309;6.42762;17.315647;90.34305;36.712128;93.53443;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4065493;0.9304032;0.8852914;2.462237;5.1401076;5.656291;52.77265;24.502089;1.37191;0.9294279;0.5008142;0.51190215;8.01905;5.935941;58.774944;48.864132;12.340852;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.35104775;0.36653394;0.8068156;4.742779;2.3301852;13.354053;74.15778;53.738773;0.7400664;0.5612013;0.49906486;1.3680443;17.150438;5.705579;91.58828;50.141804;37.55563;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0289838;0.48744372;0.7755704;2.9418635;17.876173;4.934553;37.182568;83.57023;1.0331115;0.5970597;0.2507719;1.1906247;4.847465;16.586231;24.050838;99.40468;62.561428;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.85067123;0.9087248;0.54567444;2.5270061;1.0870588;2.6892889;48.33492;67.81173;0.8013776;0.46296996;0.53331333;0.7736418;2.9732285;10.450517;66.53765;35.210426;66.95454;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.75349015;0.44324836;0.7018471;1.9056641;2.3180695;9.214308;53.07662;24.226192;0.2177756;0.96241856;0.3195828;4.7666707;3.5716946;15.530897;92.1626;4.908246;51.16294;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7586313;0.80455655;0.66727835;0.83260685;16.118105;14.814165;36.84763;99.96236;0.755876;0.59656346;0.8844714;4.8441525;18.440012;9.463239;91.22147;59.991276;86.42925;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.2548698;0.31757468;0.7198773;1.5101892;6.694871;4.4950275;58.292904;10.194834;0.6820888;0.9838027;0.46760887;4.512875;9.9043;12.929329;75.259735;30.665903;62.290977;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.176968;0.503013;0.26755545;0.9070628;7.930437;12.16899;28.360622;80.73799;0.6115121;0.6233143;0.9686939;4.949964;18.724438;7.6347404;49.28891;75.33714;94.75853;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6580512;0.95259005;0.53264594;1.0701474;6.8270535;2.6608741;8.557909;46.951706;0.5974664;0.9612161;0.74762243;4.237989;12.255739;7.4794393;61.520927;84.62361;27.82188;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8196273;0.3810259;0.23329134;1.2358245;17.92343;6.104885;18.659748;8.144645;0.39803842;0.57005847;0.8049212;4.6948147;9.154342;8.087118;10.603908;44.450745;89.52911;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3018724;0.7613613;0.5951927;1.8591324;18.646038;16.863495;49.92267;25.021057;0.9586322;0.213151;0.95820093;1.38934;6.107452;12.162666;36.119984;74.21701;12.155642;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.950241;0.9356431;0.46388897;0.54957503;18.64746;3.7899077;7.6443663;9.248899;1.2442043;0.48488405;0.39114782;1.6559774;7.4467955;10.055482;48.94093;89.34532;96.70796;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3068676;0.82796377;0.31561935;4.7756476;6.8395233;13.657499;39.28095;21.48912;1.2827895;0.4801853;0.6538328;4.3792973;7.284157;1.7442715;23.192974;98.423965;84.994064;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3782032;0.9583912;0.28272238;1.0571859;4.8072;1.2713437;67.89322;88.587;0.5489954;0.8645243;0.23258065;2.6575868;6.3308396;3.618935;27.201113;66.3855;21.366179;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5663628;0.95499873;0.67011565;2.22417;16.731928;11.430398;51.701122;29.954733;0.57307947;0.8772317;0.28060696;3.7263758;3.9113243;4.513617;51.84836;91.399895;49.82016;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.49631214;0.29090902;0.3364744;4.457874;17.130333;5.605949;55.80347;61.470074;0.56941676;0.9180441;0.49326953;3.028591;4.079159;15.018639;69.0606;20.303234;50.68091;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3522346;0.6813302;0.9400961;0.97955585;7.7312346;5.2273893;72.71969;20.756195;0.40904877;0.37670803;0.7460015;1.8753743;11.307956;9.219563;72.59857;28.199553;71.13344;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2160244;0.541516;0.6648489;2.6762192;11.982106;10.5811205;12.96896;25.24946;1.0113535;0.77961093;0.8653549;1.7817568;14.262257;4.0726247;74.5738;21.392996;74.1141;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2843311;0.7461906;0.47749585;4.301526;8.423826;19.766409;27.117098;35.921623;0.39044315;0.5796804;0.40512335;3.8668082;1.398263;10.183995;50.97922;67.87942;13.717006;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9392886;0.7940393;0.6727324;3.006332;1.28461;5.4520936;42.830055;94.836205;0.7175898;0.2882628;0.79926175;2.894428;7.776166;14.829065;39.59158;72.46557;25.61552;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.48697358;0.39618996;0.21824309;1.4465462;8.802843;11.483931;27.546038;21.931381;0.90546465;0.6346896;0.37943292;2.1172357;6.4723525;12.507355;64.7765;93.0708;11.636276;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.69009787;0.83989424;0.96684736;3.809793;18.003868;8.203099;44.441315;66.050865;1.0804611;0.21572018;0.20484449;3.2766786;12.1397;2.1223958;83.19888;68.94;13.165904;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.91539115;0.52736217;0.5858427;3.5660348;17.300768;14.202557;89.47132;37.859097;1.4575341;0.7485138;0.24353042;2.3897192;14.057917;7.9423566;58.386696;7.4227986;65.74382;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.22467215;0.7253908;0.8261882;2.1298366;2.9718623;18.662859;12.33016;15.118836;1.2622805;0.8299455;0.6684469;2.6378367;14.778933;19.47078;47.38076;83.67818;47.42803;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0315349;0.542165;0.266184;0.70832825;6.8322034;9.023917;30.166399;55.89824;0.7119429;0.7727035;0.59771806;3.5505936;11.540789;17.975689;23.7878;22.4506;56.077003;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3113303;0.47689274;0.5893267;0.5353911;2.4033005;18.264685;86.86228;37.914616;1.2773106;0.49243543;0.41634017;2.5608435;7.00379;2.479592;61.382206;63.542435;77.57333;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.62332594;0.75511754;0.5925656;4.214268;6.662674;18.420721;56.934612;87.403244;0.56487906;0.5381171;0.20523828;4.7747326;18.851362;9.033818;30.745562;93.35633;37.600113;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0837264;0.6335256;0.9502612;1.9470081;6.655947;17.55787;97.02901;92.64762;1.0822805;0.7570537;0.6544083;2.6833668;6.590233;12.9516735;26.805368;68.85142;78.00853;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8286323;0.8823392;0.6573824;1.1199646;2.0104463;5.7108703;18.074003;57.446888;0.4679558;0.31632587;0.8540853;4.8282027;9.266135;4.0117655;82.851845;43.76621;36.8081;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.20517074;0.82880706;0.5787915;2.8334806;18.009659;14.32803;75.81655;30.055744;0.76783943;0.35603663;0.2548359;4.3145967;13.434094;4.4565845;98.46873;40.501972;93.40816;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.56918985;0.8946664;0.41358054;4.6437497;16.957664;7.4292793;84.06996;53.65667;0.99831724;0.77587175;0.78917956;4.509173;13.151442;7.412247;33.062183;4.060194;88.48631;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8862183;0.8126174;0.4652552;0.5381639;18.640806;4.59724;95.894875;88.61675;1.2554119;0.324831;0.7076341;3.9347389;10.986589;12.172001;75.47913;76.46127;67.205444;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1423811;0.93347293;0.6165379;0.7526459;15.1428175;9.767067;16.620987;67.80351;1.4104356;0.66222423;0.5834838;3.2203653;5.6755133;12.318369;13.4163685;4.107262;98.865074;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7226439;0.32533348;0.55112916;2.3767023;15.440941;10.144984;54.039352;9.585244;1.4736516;0.30638543;0.23867309;2.8970044;18.946264;7.8561654;15.300714;91.35132;91.66559;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.442119;0.7123853;0.21728967;3.5418465;15.957599;13.2813225;40.89944;7.3761935;1.300337;0.51196957;0.93885714;2.982448;7.7010236;18.906586;73.83218;47.88156;70.96053;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.27936465;0.26592705;0.86103356;2.642452;13.829684;7.101915;60.990925;16.30769;0.4494795;0.56697077;0.5819528;1.4065464;14.321112;4.1827493;16.540615;2.0561352;34.12579;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1290997;0.59971786;0.9169286;4.538968;4.3432927;2.5223806;8.869592;57.053204;1.3057563;0.88242084;0.51968557;1.4647769;8.749335;17.385796;97.88672;55.38502;27.322319;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.67455375;0.8890763;0.31219926;0.6983805;4.3769827;6.502807;47.906902;17.618792;0.9612732;0.5282578;0.8891803;0.65372825;4.441844;13.877963;33.63018;37.782143;56.06577;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0412354;0.78047806;0.6432289;2.030634;10.506833;16.55229;3.8688107;26.156424;0.685714;0.66497827;0.8764626;3.8550215;4.8215284;15.004065;94.40882;57.525898;49.81099;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.48827738;0.6663429;0.2868606;2.0810654;14.121425;17.40929;31.63786;53.28487;0.5938184;0.35792053;0.78180873;1.0618858;6.277673;11.859097;70.589584;4.1663117;48.313473;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1810912;0.7551887;0.7377921;2.0305724;1.5646415;2.3225033;82.32814;57.049076;1.1377747;0.637514;0.86348796;3.119671;3.1991415;18.260298;38.15446;65.25427;62.62152;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.64770204;0.33863127;0.42498702;2.6945865;11.38166;4.8591805;47.242847;82.64855;0.75952727;0.58547515;0.2994628;1.120654;13.2386675;7.4784284;80.99303;49.32861;41.996204;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.26807928;0.9446419;0.7275381;4.0575967;17.855537;2.1400654;85.280014;44.244946;1.322387;0.5894726;0.80873245;0.7994603;17.947218;14.825341;26.344675;68.38428;66.552155;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.86330354;0.36997783;0.7815957;1.9304718;3.394357;10.496369;6.757327;78.00264;1.4296972;0.8993655;0.46242726;2.9011745;12.815461;15.470788;78.77028;11.876578;20.516012;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1508807;0.33357695;0.814918;3.8501744;6.945948;4.288726;70.30342;8.873178;1.357648;0.85495394;0.8939958;4.4289317;15.73018;1.0168657;31.348267;98.13406;86.91865;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4122463;0.31200257;0.28619274;1.1590946;19.748251;15.786774;6.9362826;54.675472;0.80327183;0.7285134;0.49618518;2.1020648;9.086419;3.5552955;6.2005715;39.66716;80.09026;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4621152;0.9489749;0.9328095;3.0232618;7.2485757;16.616564;16.382563;43.524605;1.3476633;0.9691785;0.24344316;4.6365237;6.374889;1.8847336;52.19122;68.025566;40.31668;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7933455;0.5686854;0.3841712;2.187896;1.5462075;10.453199;80.55721;92.54106;0.9781141;0.762712;0.5315042;0.5463821;4.7980113;12.5456;81.56575;8.646426;59.019123;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.99543536;0.62645215;0.22993004;2.9264486;13.989162;9.84222;2.9505892;72.30824;0.43944255;0.987583;0.80542165;2.5958254;12.917248;4.520356;8.062448;53.33727;47.48121;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9243872;0.50322;0.643882;0.9848739;19.670103;11.19064;38.676586;69.46132;0.31458673;0.83459604;0.6007457;1.16044;1.3417065;10.164159;83.54619;5.575897;38.947315;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.89360404;0.22182293;0.49673784;4.7905827;5.382536;5.557913;93.69367;90.57727;0.25804394;0.9415686;0.8109071;1.9210122;3.3101969;11.516414;20.179104;50.831505;79.971924;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.34890085;0.25333005;0.8638318;4.5779634;5.1052814;14.161525;16.365788;25.526817;0.25387916;0.457377;0.22821899;0.60679275;15.883863;12.171279;86.73834;60.073368;65.46745;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0721246;0.21260779;0.8466012;4.2187834;9.205769;13.850638;94.8377;76.02535;1.2620709;0.39879858;0.34173137;0.6590637;16.19604;16.888947;76.59044;87.82264;49.604504;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4548513;0.631197;0.45371112;4.517523;11.1822405;3.7150004;20.37517;86.75252;0.3718266;0.8515598;0.65088636;3.7076616;14.165757;14.740187;38.978676;65.624176;90.41725;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.36484376;0.3547869;0.9623195;1.1600955;16.479128;6.8344865;27.724909;99.28238;1.3528168;0.4975864;0.508251;3.4454303;5.7367268;9.041097;46.989628;38.47208;26.85955;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6054109;0.5216968;0.43273428;2.766748;19.876247;10.070189;64.17196;43.480885;0.5817998;0.45548326;0.74414057;1.4375095;9.43077;16.753937;55.33736;82.71196;85.55869;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.30016488;0.5682597;0.6120457;1.9305912;16.447456;18.317709;1.6462266;66.92443;1.490404;0.6889672;0.97004336;4.5551705;3.6254697;17.692118;43.390156;45.36841;62.969692;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7236178;0.6260625;0.40477207;4.4932365;6.527248;4.0915313;71.19783;19.656212;0.7689974;0.25079012;0.7278896;3.5958962;12.579701;9.479542;70.95202;52.073402;32.4476;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8261737;0.91424465;0.94883484;1.3524696;15.937228;2.3797348;90.44933;56.33766;0.3962674;0.79889894;0.5338903;2.012779;11.208296;7.415693;92.13767;29.684423;37.516758;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6654235;0.23458727;0.33168626;1.4897541;12.986549;3.5288749;36.22698;45.108967;0.49585813;0.26751223;0.6338912;2.3344393;17.539627;8.776234;87.37259;53.12965;50.551014;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8195568;0.59538317;0.23592849;3.590215;10.328077;5.454354;60.93109;14.650349;0.477784;0.29242328;0.9302612;1.8165011;15.542117;2.1638322;30.908533;70.63137;84.02552;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2438569;0.30549133;0.54807764;0.9000485;13.058657;12.596237;36.372196;91.85442;0.4114475;0.31516942;0.7383914;4.237692;6.05821;17.235552;70.58721;39.77629;34.229633;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.47810066;0.94121486;0.9939005;3.7956524;9.355528;1.5832239;69.49927;90.28816;1.2347829;0.9749299;0.8425436;2.7228198;2.370151;8.777665;57.451874;9.6327;70.88723;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1853632;0.9339654;0.9133418;1.7065728;13.0119915;1.6403289;53.164898;95.89785;0.38581875;0.21548207;0.44121474;1.1088841;10.073875;17.775051;96.18393;86.28285;28.378702;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2312744;0.31195042;0.7988864;3.474209;14.9996805;17.897003;50.76316;18.83219;0.8305812;0.2848044;0.79545695;1.4077119;14.218944;1.3239143;94.038284;75.07776;29.660358;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.95547307;0.29388738;0.912634;4.42867;1.2607105;3.2646477;6.176509;2.8707867;1.2669251;0.40683797;0.3115451;1.8346058;8.239578;9.263843;49.056797;22.115993;35.028;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6099175;0.28789574;0.9147573;3.243251;12.708498;7.22778;66.502945;74.53542;0.98415565;0.92326355;0.7998205;2.3141892;19.898016;15.227915;5.6466374;45.88161;49.192284;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.417451;0.27846682;0.6150867;1.4570768;3.9079194;7.85154;51.094036;27.80293;1.1759311;0.48672548;0.90524685;3.1668797;12.280302;3.1466694;39.38561;72.5196;1.3784319;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6730746;0.3264778;0.45274323;0.7212449;7.396213;16.099384;32.767666;63.242573;0.3420289;0.95173997;0.920186;4.8387423;18.854843;1.7328442;1.8107151;64.23713;88.15983;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.26489756;0.3245511;0.81760997;0.70076287;9.429121;18.329866;48.4923;53.84318;1.2766615;0.33654216;0.29327205;1.6786789;17.980984;1.597132;85.76434;51.630512;15.135668;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3769142;0.3308008;0.729329;0.8996535;19.472582;15.6576395;33.71882;58.253883;0.97717345;0.35118765;0.86390567;1.9778161;10.98937;13.219382;42.816395;2.654176;45.918945;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.359067;0.31886074;0.4989262;3.1091807;7.1857333;10.525261;27.837788;50.10961;0.20584399;0.24132988;0.2879492;0.607784;18.179106;6.0146623;45.84201;94.54556;71.154236;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.39496943;0.50233144;0.27557334;2.0669804;16.566994;11.284932;12.999809;2.0182765;1.2699292;0.33499768;0.58271754;2.1764839;10.34187;15.101833;15.238498;70.15053;45.29528;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7816124;0.4031161;0.7974317;1.5939814;7.4041295;9.333089;22.764767;27.457783;1.0539984;0.9081854;0.7460172;3.5378487;16.168827;8.065415;77.96546;80.6824;7.261437;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.099563;0.53366303;0.4099684;1.4868795;5.3571744;19.624678;13.838869;92.28819;0.22049795;0.5460743;0.5873993;4.8337755;11.10387;4.49305;61.499195;98.97374;35.495575;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.94573814;0.9149955;0.9494505;4.7686167;9.246155;19.259684;2.0011294;42.85284;1.2225078;0.6947646;0.47192767;3.830853;16.711412;12.6173935;48.79201;30.326471;62.734623;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0493832;0.48157257;0.39277646;1.0346746;2.7074215;15.457842;74.03808;32.366383;1.4836354;0.4234352;0.7470569;1.0309843;14.358993;8.418366;89.807556;3.7731166;94.06981;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6534591;0.429179;0.29820636;1.8716649;16.56678;17.736032;10.349697;3.361136;1.0447273;0.3484074;0.728703;4.5051737;7.6948504;10.077992;6.62297;7.290871;14.379729;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.060907;0.93148357;0.86489016;2.6216476;10.468027;11.543855;40.091232;37.748375;1.3006911;0.5999703;0.6663141;4.274056;6.890139;7.949707;42.216393;62.06274;25.724506;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.21181124;0.4572861;0.32262745;0.50202286;14.063205;11.694866;65.102135;23.00074;1.3181003;0.24869664;0.62274295;1.350601;15.694936;16.451809;94.51175;52.007633;95.543625;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5422253;0.29760438;0.34341463;4.6442895;16.157028;15.149954;71.06284;52.56136;1.4940996;0.93829346;0.76459193;4.704543;19.300867;1.4131979;99.03226;28.034666;7.8021665;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3606798;0.69518805;0.67950624;0.94594365;8.769336;7.667282;8.587363;69.555595;0.53002274;0.60882616;0.52242965;3.7134457;8.406034;2.5802155;76.94853;4.7921205;99.82787;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.79184186;0.42543584;0.8996496;3.5711176;9.563571;13.568243;88.266945;7.0716815;0.82174206;0.4299804;0.2550146;4.022678;17.25383;1.624193;4.443406;90.061646;68.05674;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.38957;0.6159672;0.35714772;3.3298945;5.8177576;9.034556;9.859444;71.47919;0.7193809;0.2076237;0.62996364;2.5661285;11.947327;9.125202;5.9082637;85.83352;22.038132;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9115824;0.81438947;0.44825894;4.140787;14.572047;18.514673;51.811928;3.2369375;1.1099521;0.2537646;0.7787644;1.4030766;18.047783;15.953417;60.01797;32.707333;70.39056;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.43486455;0.65245533;0.82192385;3.4312449;16.812948;7.759855;82.40196;68.68614;1.0248172;0.421528;0.43932793;4.0959735;18.891226;15.420609;15.30065;60.32226;28.698652;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.7385441;0.84701365;0.97746116;3.9622433;11.908896;13.087439;46.3219;16.307106;0.790673;0.33829167;0.3126009;2.6484923;16.362267;11.97022;96.40521;3.8475964;71.99635;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.29648796;0.47576147;0.600593;2.3956187;1.7332823;1.3730565;99.96549;35.468613;1.4087585;0.59221977;0.929473;4.8534365;3.3569322;6.3560376;47.878944;21.242664;25.236305;40.0;42.92505485002016;91;0.1625130554265645;3;1350
