[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.2175558;0.48974872;12.125614;1.360593;48.03241;66.01711;0.3349169;0.29155684;18.662859;16.525637;15.118836;78.95576;72.795494;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.307549;0.23703612;10.445804;13.153203;68.11306;43.34292;0.5990455;0.43568808;9.023917;8.482243;55.89824;71.87206;55.923058;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.83265585;0.20629175;6.138079;17.242521;46.338554;35.265476;0.2960153;0.8938366;18.264685;16.745308;37.914616;37.18888;32.282906;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8379191;0.8603143;1.1244093;7.1870713;95.04412;69.69579;0.5874461;0.65199685;18.420721;6.332848;87.403244;42.84199;94.01499;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4191744;0.4572459;11.792196;13.916001;49.03407;54.648796;0.5869859;0.97599196;17.55787;13.89487;92.64762;69.935394;30.128056;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9432465;0.31021592;16.534527;10.187702;96.22046;85.439476;0.2691358;0.33797175;5.7108703;4.916277;57.446888;15.395327;44.070915;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8155362;0.614841;2.3023527;1.0755724;84.92113;78.81487;1.3638188;0.8045782;14.32803;9.299191;30.055744;20.309532;65.78818;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.54706836;0.9366666;14.993014;6.3958516;89.201805;86.964966;1.2918402;0.87127244;7.4292793;12.667714;53.65667;72.26413;64.31541;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6310397;0.2067847;13.05631;11.029345;76.564255;76.81141;1.4070026;0.9668273;4.59724;16.425251;88.61675;16.447838;53.035385;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.87687415;0.24491483;10.10774;14.773261;60.848038;91.76727;1.1676664;0.3262302;9.767067;18.69098;67.80351;58.20025;25.361887;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7705849;0.533636;1.9184858;8.638641;53.734097;16.510017;1.1880643;0.62860084;10.144984;19.61491;9.585244;14.165196;94.50948;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.22809571;0.7407727;18.547857;4.5386624;55.613857;64.40768;1.2234147;0.52241975;13.2813225;17.081848;7.3761935;39.60623;35.91586;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2741795;0.58088034;10.071379;2.1599448;20.94402;9.158472;1.0778205;0.6847752;7.101915;4.646239;16.30769;46.412636;70.41;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.365009;0.9180387;8.592532;14.57915;22.225092;50.465084;0.4287516;0.26359266;2.5223806;17.161055;57.053204;85.44958;41.378117;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3823238;0.23526764;17.368032;7.9357853;4.382021;86.27319;0.4310567;0.57904565;6.502807;12.126301;17.618792;41.621902;18.933819;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.92024696;0.4721127;17.065987;13.29498;74.81047;72.83416;0.85046756;0.2231823;16.55229;8.098897;26.156424;58.541058;20.912176;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.34114847;0.4810783;14.817958;5.213285;13.361487;58.709934;1.0977817;0.44757867;17.40929;6.7558074;53.28487;20.542665;28.499453;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0739121;0.47210178;16.75784;15.3390255;58.632763;69.704605;0.23863336;0.8571971;2.3225033;14.705937;57.049076;55.14236;12.458685;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5656039;0.59014875;3.362241;7.5433373;14.6543865;18.155619;0.9103241;0.57367957;4.8591805;9.177707;82.64855;48.702545;64.7699;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0572494;0.83246166;15.457396;1.9950049;7.588126;93.14943;1.3532735;0.88105065;2.1400654;17.404118;44.244946;49.197235;89.303925;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.145093;0.4543061;7.2326474;10.694436;53.825844;22.034756;0.36382443;0.24652386;10.496369;18.972496;78.00264;87.54648;62.56477;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1992418;0.7955866;17.4824;14.897487;87.43649;17.530146;0.60682803;0.76002765;4.288726;17.91947;8.873178;82.05055;77.75199;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.34006324;0.31717238;8.034398;18.717445;36.24543;14.86032;1.482775;0.24796996;15.786774;9.81705;54.675472;66.40354;43.1345;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3908154;0.6485799;2.031775;19.446299;92.003525;93.68564;0.62753415;0.32430354;16.616564;17.77354;43.524605;96.18584;29.006;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4992782;0.5000704;8.873224;9.671972;2.0204067;46.62482;0.2373721;0.84288657;10.453199;12.3724375;92.54106;70.63561;20.789639;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.24863632;0.63136864;15.378763;12.625594;47.108162;53.773457;1.0887322;0.21576233;9.84222;4.4995446;72.30824;98.463394;63.095135;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9213082;0.2861998;10.517709;11.587197;15.529679;38.523476;1.4774281;0.50445724;11.19064;2.6747289;69.46132;79.53126;2.7804706;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.68219894;0.9627703;15.509045;11.13729;32.262268;3.7005885;0.49985772;0.9490398;5.557913;1.8483348;90.57727;92.76911;13.037341;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2787267;0.9249713;1.6702011;3.1762433;3.349441;7.5995936;0.48088768;0.324168;14.161525;1.7874645;25.526817;32.850403;78.55276;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2507269;0.86111706;4.36612;13.746436;4.499401;2.5602138;0.7614473;0.95828444;13.850638;16.522573;76.02535;25.601324;80.17936;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.61228055;0.91422623;11.70855;19.340136;71.56856;54.36063;0.8966796;0.35656703;3.7150004;3.5113118;86.75252;81.63053;69.600525;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4387692;0.3173503;8.320961;3.4092548;65.79947;20.15488;1.2590982;0.41595885;6.8344865;17.848862;99.28238;37.826317;25.68084;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5781932;0.6029774;13.923339;6.9252357;21.62521;40.80998;1.4915328;0.71048045;10.070189;6.5801516;43.480885;32.61605;44.928745;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.86957425;0.45432732;19.28853;2.4639485;90.213745;46.572144;1.2569312;0.20522204;18.317709;19.85975;66.92443;61.509693;14.6800785;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5327546;0.9099088;13.537377;8.652875;69.10972;53.725235;0.57818013;0.76725525;4.0915313;9.316115;19.656212;7.285278;61.336338;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4168566;0.35155013;8.929895;10.151771;34.281136;89.38778;1.2220209;0.9228229;2.3797348;3.8685236;56.33766;75.11374;54.190594;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.41399017;0.3759563;11.304916;7.802344;41.357666;5.2801747;1.0201323;0.48466244;3.5288749;5.3240805;45.108967;9.354639;87.18016;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.2583838;0.7493716;18.343702;10.05506;29.963024;49.92867;0.83823687;0.68429166;5.454354;5.05992;14.650349;12.437382;76.77209;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.7656262;0.2711197;13.786796;16.25637;83.229225;14.054552;1.025066;0.4858359;12.596237;4.0903864;91.85442;15.252216;27.355936;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4900882;0.78589374;16.26041;5.0645485;49.902035;92.725334;0.771694;0.7535294;1.5832239;16.12375;90.28816;96.897575;8.139209;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3591805;0.41450182;6.72885;15.401463;14.395452;91.82822;1.0218731;0.6215345;1.6403289;3.7158127;95.89785;2.9159067;48.279667;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1731905;0.7287483;15.142102;16.072472;20.969662;14.853864;1.1578729;0.60212654;17.897003;10.216187;18.83219;11.494546;69.87765;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3580302;0.8984302;3.649196;12.04153;30.361328;12.618563;0.21783808;0.24183038;3.2646477;16.593521;2.8707867;26.596199;38.722015;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3614806;0.6876891;15.245737;6.9911027;40.912163;11.877096;1.0011077;0.7293167;7.22778;12.460737;74.53542;90.50387;99.46861;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.8745159;0.370147;17.749613;18.793516;59.67135;10.710268;0.39896291;0.6048003;7.85154;15.263608;27.80293;36.482277;59.77631;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.61070776;0.23933242;18.104418;7.9141674;96.45233;16.651627;0.63763565;0.45670843;16.099384;3.0758066;63.242573;94.027824;94.03313;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2036161;0.23569117;3.2152112;1.9485025;26.930935;16.4132;0.7767293;0.5837762;18.329866;16.735823;53.84318;17.897093;89.479866;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.0601597;0.2710495;16.76776;3.5856693;33.51195;17.1866;1.4639134;0.46439448;15.6576395;12.358688;58.253883;19.709473;53.049877;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6857551;0.6638543;3.088794;17.94021;3.371248;15.709017;0.6232344;0.416871;10.525261;1.0854121;50.10961;6.114573;90.512184;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.32280666;0.47857428;10.089542;3.849553;37.882645;38.413517;1.2651101;0.29696816;11.284932;16.637426;2.0182765;17.705963;49.67606;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1708266;0.3944856;13.967909;9.500488;67.83267;26.135618;0.6381773;0.3758769;9.333089;13.481514;27.457783;88.63795;80.037575;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.5411987;0.37544525;10.200733;14.14746;96.34306;42.290802;0.49812248;0.30374843;19.624678;1.2995855;92.28819;43.826694;53.64648;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.417857;0.9588652;7.4582825;11.899249;74.27876;89.48069;0.7642106;0.20808993;19.259684;15.944345;42.85284;62.227123;82.86473;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.51326174;0.29505327;13.992602;13.4140625;12.681655;35.844604;0.31682357;0.7902067;15.457842;19.760826;32.366383;28.650106;70.60738;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.35958531;0.44385153;13.556697;7.6274786;89.11382;29.360903;1.2650955;0.2755531;17.736032;13.346015;3.361136;19.365416;35.883698;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2804465;0.5771818;12.074961;13.582487;84.029236;91.52109;0.8478124;0.51588875;11.543855;17.087023;37.748375;50.496323;31.690723;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3992696;0.20035963;11.040145;1.1726259;19.713223;32.839153;1.0937982;0.717997;11.694866;17.341467;23.00074;7.026209;77.56835;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4330488;0.9367626;14.409058;6.0017543;93.49995;13.078543;1.2370598;0.76616436;15.149954;19.913763;52.56136;92.363815;96.35715;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.9791976;0.27927887;8.657704;3.348397;71.69581;62.27952;0.7315861;0.26131204;7.667282;5.8234096;69.555595;51.592236;39.58934;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.3369306;0.7459765;2.3065968;9.649997;78.49892;28.897686;0.78592855;0.9051874;13.568243;10.086999;7.0716815;29.460072;85.69101;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.45536506;0.7030924;11.211636;3.7706385;46.454826;52.475945;0.529636;0.27159145;9.034556;8.590952;71.47919;1.943433;58.041336;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.6034208;0.84725106;14.745655;11.40005;20.867685;77.0307;1.1286137;0.6106014;18.514673;14.299301;3.2369375;7.6533675;89.82792;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2106262;0.72111017;6.684038;4.432636;80.11142;56.99135;1.2819386;0.8577936;7.759855;13.055021;68.68614;28.414091;94.2227;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.4633744;0.8155099;3.6742716;8.871029;48.26683;81.06794;0.94639814;0.56623757;13.087439;9.632914;16.307106;18.113594;81.0455;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.85096353;0.53699887;18.324984;2.4102087;96.775604;35.12548;0.25017196;0.99972117;1.3730565;18.666471;35.468613;49.5372;13.280856;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.38706675;0.5909636;17.411243;9.359625;16.180117;17.699049;1.1250991;0.764659;12.057039;18.151869;13.166596;50.815704;51.234547;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.21811718;0.7613297;12.75025;16.351683;36.184948;40.07205;1.0669365;0.47105432;15.735765;3.475454;55.88409;13.967499;93.14037;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.49855283;0.6547414;15.945536;7.021124;73.81916;41.780857;0.645353;0.26096672;16.826977;9.632973;79.379326;65.32943;58.050613;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.37136889;0.6092308;19.4073;14.420018;57.65588;71.88086;0.7320078;0.8600921;17.671883;1.1303197;56.475967;92.67447;10.937642;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.0809562;0.36444673;11.815921;9.093736;43.894234;68.997086;0.8437471;0.8963931;10.596858;12.182638;90.41751;64.67061;61.68994;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.35838225;0.4064866;5.639452;5.4500246;70.45944;31.627687;1.228024;0.70451635;12.144568;17.39786;4.169366;48.610542;93.044;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.8582289;0.48679778;13.137428;6.7660933;73.60175;93.003235;1.0848076;0.46455327;7.0433264;12.87775;36.368282;19.164005;47.79454;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.1025412;0.2074275;18.37728;6.748987;58.152603;28.283255;0.87218094;0.6526861;19.116997;7.0819044;38.59332;53.286552;85.752075;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.9554516;0.5338908;14.112816;15.105199;32.591236;99.64992;1.247157;0.20219006;13.013781;18.442966;32.596146;88.81961;2.861857;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.45970833;0.20221478;1.4985675;4.8177834;62.257187;4.2374024;1.3169045;0.5338991;5.866807;17.24947;42.676495;77.941696;63.161324;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.2453619;0.65201235;18.42552;19.57766;54.979008;67.700325;0.26733103;0.9890597;17.945713;17.754995;57.585976;47.97963;98.088455;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.1300293;0.763223;15.31983;14.062201;79.96794;62.400894;0.29075837;0.37051475;13.105073;15.05479;20.200712;49.914593;14.269501;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.1606792;0.6497189;8.634789;8.621934;65.69233;58.90798;0.8183705;0.7463356;14.00585;2.6441877;20.853895;87.85376;53.032036;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.37037507;0.754816;19.762346;19.962076;50.180405;78.134674;1.2161019;0.28396043;3.4020529;12.082191;15.03316;13.116511;10.951935;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.36087996;0.20001054;14.711907;5.1072593;2.8517659;59.49674;0.34269792;0.7839196;1.3960401;11.555125;30.443037;25.95371;42.184914;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.4058313;0.24755357;16.68338;15.495313;17.527092;61.38182;1.3224055;0.55199766;12.162241;18.695038;64.8628;13.099181;73.84706;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.71685165;0.7587699;18.920164;6.147801;34.322834;87.85847;0.37841955;0.47261882;4.1960926;16.232191;51.948547;75.143906;86.48351;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.5912333;0.84232014;1.7519908;11.327724;60.536484;19.487556;1.1041217;0.60446954;14.079134;5.6548996;29.433481;67.81768;87.401726;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.83515924;0.7741613;15.713977;2.034006;79.44352;53.5846;1.244309;0.8549279;12.473809;15.393047;96.02614;74.91715;78.69892;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.0617235;0.7304098;8.340582;17.082724;96.03546;71.49802;0.2591293;0.8706921;7.197186;8.145123;63.72595;60.726902;85.89967;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.4423102;0.76590616;17.512424;7.9568863;60.380733;31.479855;1.3033653;0.48231164;9.2839985;8.221149;27.689425;78.93506;47.146694;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.57238007;0.79167193;17.69902;12.105242;73.155556;22.728977;1.2939285;0.70628744;16.757196;18.340616;5.5533867;79.11149;79.71218;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.402251;0.779502;16.743752;18.618393;62.52268;13.761272;0.38973325;0.45839843;13.918487;2.522475;24.295134;86.27879;79.282814;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.23231734;0.79040676;15.8048115;1.5746878;43.597496;27.006147;0.47175992;0.5614384;6.8901315;4.2306952;49.314125;8.807502;58.657764;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.92175746;0.25921577;16.091373;19.392332;61.35799;66.9417;1.3184146;0.7250132;10.531152;8.876124;21.409681;7.107337;3.5646615;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.0241677;0.25061724;6.6344976;10.978408;40.666626;61.88158;1.4553288;0.4045584;9.629427;9.43074;33.024086;49.455063;28.126865;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.33766663;0.48889595;8.724036;15.834185;45.9103;18.0035;0.8295903;0.4598888;1.9175872;18.263771;98.84215;9.417837;50.021984;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.3824415;0.62207735;3.186043;9.98785;91.189384;49.624218;0.36333284;0.33273298;7.8111196;13.029395;93.630844;19.358053;69.35326;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.7448486;0.81009525;16.781239;16.502247;56.822105;22.163204;0.5634229;0.68122053;3.3181057;11.874265;51.46004;46.347973;9.098078;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.4561015;0.46776626;13.274123;17.730618;10.940683;93.6613;0.63975143;0.87645924;4.239546;14.625828;83.95099;90.917656;35.75963;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.9748553;0.42009366;12.641618;8.251807;52.852802;72.68929;1.0205283;0.9344854;7.407478;2.2570493;28.75064;30.833874;34.340652;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.4129301;0.82515866;5.6754827;14.730012;95.372765;18.159538;1.1382457;0.9541302;19.9176;11.02845;74.83724;97.05529;14.932251;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.2456692;0.3994695;12.685685;19.973742;10.904244;29.681517;0.9887971;0.82362777;12.303584;14.024709;89.65895;88.33568;45.24829;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.8075961;0.8566731;9.636483;15.385502;97.147545;85.45486;1.3574208;0.5784329;6.8848543;17.207766;83.47906;54.23493;74.97954;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.2201924;0.34170684;19.910107;19.180717;98.7764;56.155087;0.21377112;0.84999573;4.1226654;1.3127995;63.6534;50.894268;99.57239;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.22318782;0.4875788;17.398296;14.995728;56.510605;36.239555;0.7068933;0.40457404;8.247891;6.028987;82.96465;80.20747;82.12918;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.3418872;0.5208605;10.993675;7.267852;33.911434;60.243664;0.5793421;0.6087387;6.229253;5.0553613;1.6962137;5.2172513;85.36221;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.2782573;0.43960837;16.360655;16.715881;1.8548328;39.558773;1.1772171;0.934798;17.593222;17.388617;39.16496;28.769339;37.759003;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.2358623;0.20268553;4.125595;13.660475;2.534996;91.2314;1.0851356;0.6624768;11.004363;8.487565;77.103836;28.261353;80.82616;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.50243294;0.3884074;2.9266095;1.6282915;39.421444;87.48054;1.3581673;0.68884766;18.759825;19.0159;41.266933;11.418589;67.38001;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.89000046;0.47012284;12.982366;4.276247;78.52411;16.878258;0.6072965;0.69704634;7.1811213;15.47732;19.500668;5.5307465;33.59204;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.98782057;0.45089993;14.80893;5.964187;94.294975;68.067406;1.3122008;0.84301436;3.4454992;17.385878;77.64111;78.57641;40.254963;40.0;42.92505485002016;91;0.1625130554265645;3;1350
1.3280606;0.8284444;2.0080724;15.127712;16.323051;83.9212;0.899866;0.26729798;17.20101;16.91598;61.43441;9.428207;79.566185;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.9840393;0.2378942;4.8183036;16.145521;49.287506;21.913134;0.39935765;0.49898785;13.146907;4.000459;52.886456;48.72258;21.549475;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.736343;0.51115894;11.208092;16.710823;50.670837;87.27947;1.2777916;0.9492135;14.136393;1.9325945;34.546406;62.321888;73.86549;40.0;42.92505485002016;91;0.1625130554265645;3;1350
0.6864393;0.23001236;2.1935153;2.27708;38.650036;42.536186;0.5036423;0.9720818;3.9396966;12.130773;10.646986;50.873505;52.603516;40.0;42.92505485002016;91;0.1625130554265645;3;1350
