[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.2784625;0.3849182;1.4865438;0.46353167;0.4757911;1.8755531;1.0392433;0.1477211;0.699265;0.27169424;15.960063;14.682855;75.65717;73.57628;0.57940817;0.5344529;10.212006;18.553286;50.391163;82.79433;35.42807;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.2524085;1.304567;1.016148;1.4331471;0.15470119;1.147243;1.9315206;0.14808755;0.63735616;0.905159;14.165717;3.7087104;39.28422;2.2175145;1.4366889;0.77045864;17.207075;7.944969;78.463104;40.181873;27.51556;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.22060484;1.750541;1.1752057;1.4438502;0.45192468;1.3424975;1.7252299;2.821384;1.0394112;0.38698718;13.6196165;15.080125;33.070755;55.72657;0.380182;0.92061424;1.2736123;11.406855;19.026823;70.062805;18.14229;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.35211304;1.3547907;1.0502657;2.5223196;0.43673402;0.2444395;1.5767816;1.5337104;1.3170464;0.5500911;18.965717;4.2059546;94.61321;36.857212;0.91867524;0.90089357;4.6273527;18.496298;92.55733;37.109306;59.15748;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.24472505;0.16878915;1.8470145;1.4592793;0.39746732;1.0266056;1.5834072;2.4709063;1.2532823;0.8851251;16.267693;11.939014;23.230734;4.479075;0.4195767;0.60192937;19.445976;11.74064;52.40442;70.135445;4.342588;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.13505997;1.9438225;1.2897716;1.2797077;0.2986888;1.2009988;1.0233468;1.2185726;1.1527452;0.7725334;18.075796;7.0721393;16.860588;25.840103;0.31111604;0.4979753;11.233043;2.131502;67.40727;81.21174;48.616585;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.14720236;0.3650631;1.1179227;0.4580353;0.20334706;0.6517655;1.4537514;1.349735;1.4971646;0.7776627;15.44909;3.1859164;44.083282;97.104225;0.34114388;0.93032444;5.1034336;15.366993;38.34557;35.43287;37.19551;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.48475906;0.54186827;1.3541723;2.1139467;0.43239194;1.4979566;1.9213247;2.1455889;0.25668433;0.840427;15.164224;15.180738;7.759091;55.32409;1.3817716;0.9458289;15.718902;17.275839;75.5253;65.51338;19.71596;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.46343228;1.9524379;1.0772893;1.8973895;0.43363;0.986502;1.4620372;1.5756705;1.2264138;0.9736002;15.409652;10.422984;43.790817;66.005905;0.5513054;0.9218973;10.849374;15.177945;54.87425;55.908356;55.562305;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.37988284;1.5649627;1.9788572;2.1791546;0.3101264;1.1664897;1.5808128;2.7117908;0.36940265;0.23289861;18.962587;10.158449;76.50645;6.7904997;1.1315054;0.68763417;1.6013197;3.0442693;45.424877;37.840065;43.172752;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.20634799;1.8794957;1.3150079;2.0032215;0.119045354;0.7857676;1.3771012;2.1053293;0.99053985;0.9979137;10.974728;9.943944;34.99425;87.12292;0.65988004;0.56246763;4.264248;14.896335;9.116665;88.068695;3.372602;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.48767054;1.6325774;1.9330667;2.638323;0.17718448;1.38536;1.1050345;1.6290771;1.254513;0.94792825;8.799451;5.5574007;32.0124;17.127783;0.40473706;0.7917536;5.7342663;16.54756;81.097664;54.36649;59.59153;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.41150036;1.3382955;1.6827286;2.6443038;0.12243339;0.29602584;1.3235687;2.5062315;1.0598102;0.3134297;19.2627;8.137112;38.379204;22.470709;0.47760192;0.6175342;9.858189;19.252047;5.6357803;59.580986;30.34724;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.38675606;0.6406507;1.566107;0.99228144;0.1719352;1.0618322;1.0850891;1.6802057;0.34892118;0.43583956;19.409376;12.188863;55.707817;30.55451;1.1262672;0.5056198;16.098478;19.669907;65.02491;38.911198;57.855232;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.2797446;0.72107476;1.475497;0.62899494;0.3033685;1.8017168;1.5785795;0.9689015;0.43901134;0.7271972;17.575994;1.2228904;96.892075;76.613655;0.59537446;0.5984317;8.959956;15.924707;95.95238;18.675152;81.21631;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.20889662;1.8998151;1.6873801;2.7867846;0.44166937;0.54684937;1.9817541;0.4491092;1.353104;0.90437883;11.918793;19.859472;23.224045;54.573742;0.56781816;0.6713021;8.406287;7.126734;51.156925;82.70289;7.467078;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.13855639;1.7351887;1.6862754;2.1678157;0.36129475;1.7500513;1.3626987;1.1165967;1.3838972;0.63375944;12.9078665;2.6682146;63.100346;18.12657;1.2754868;0.47523242;18.217405;6.040939;13.426819;49.670784;60.26746;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.46104094;0.7830319;1.010521;2.9158344;0.34036118;1.7815981;1.8584393;1.9402298;1.1703902;0.6103911;9.526022;18.838408;63.339233;82.72511;0.46374384;0.2331072;8.830695;17.188885;16.458813;45.185116;24.252014;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.28231052;0.8092081;1.9077837;1.5411716;0.39918143;0.5378204;1.0427809;2.9468935;0.5816535;0.29573393;5.000719;19.624556;64.64435;58.761017;0.6741763;0.8095542;13.411519;6.3006063;57.55145;57.01165;42.64138;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.18094535;0.6656193;1.3679634;2.8905058;0.3559646;0.25337675;1.5050185;2.2620647;0.52560383;0.7791007;2.9208622;19.466637;82.18929;3.9446127;1.3390568;0.6357848;17.21712;14.466335;24.43729;85.845856;15.384725;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.22238265;0.7196473;1.3532732;0.45588452;0.2773709;1.552395;1.6544682;1.8949999;0.29370737;0.59946406;1.2347324;18.25432;31.332542;17.275032;0.75166655;0.24012616;13.414559;1.8229362;23.035568;54.416885;79.56528;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.33168784;1.7352682;1.4065906;1.8120573;0.42614537;1.9213059;1.319227;0.6869223;0.8082411;0.28345573;5.0459065;12.927301;15.155452;86.192375;0.40937945;0.60965765;17.418615;7.999214;97.97751;14.997156;5.5798273;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.17070912;0.11996303;1.6852828;1.5405324;0.22407378;0.5858616;1.0983472;2.1502995;0.713002;0.92985463;11.22983;6.42762;47.332016;90.34305;1.3163337;0.48858285;18.759132;9.752581;58.081585;99.182594;22.364487;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4426457;0.9285;1.3760177;0.10767027;0.47124597;1.8347075;1.2179004;1.6165726;0.51858836;0.38991588;18.127914;8.01905;91.26671;58.774944;0.5377223;0.58678085;3.1765273;14.982047;78.35009;8.914659;67.98686;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4034078;1.8913953;1.373831;0.65940624;0.14647624;0.4955181;1.0700097;2.2430058;1.0452772;0.6261719;8.893278;17.150438;45.698658;91.58828;0.5219607;0.5971055;8.015727;8.157426;57.689747;32.445656;68.48406;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3877852;1.1310091;1.0634649;0.5450692;0.35507196;0.78267884;1.8882197;1.1598934;0.46920627;0.8672342;13.176245;4.847465;50.136143;24.050838;1.2664263;0.9951893;12.814819;15.486903;65.10179;84.62529;82.679;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.27283722;0.955847;1.4166417;0.27634692;0.30020654;1.7832214;1.004582;1.4865785;0.31558293;0.7398928;9.789365;2.9732285;33.542534;66.53765;0.8466143;0.47644788;13.657942;10.509399;7.864372;7.6327777;89.62966;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.35092354;0.6935026;1.1494784;2.8496323;0.27030465;0.6777149;1.069372;1.6254767;0.7620316;0.3876864;1.2597973;3.5716946;95.3493;92.1626;1.1942194;0.23158179;10.627231;4.8285437;89.619;41.579376;24.892523;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.33363917;0.24043399;1.8555893;2.8995647;0.27188656;1.5358218;1.7956898;1.1500821;1.1451797;0.99969584;9.124342;18.440012;50.074726;91.22147;0.7790637;0.6766972;17.395514;7.999912;98.94701;94.727264;93.03575;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.35993865;0.5265243;1.334511;2.686075;0.11688301;0.37923983;1.2997301;1.7782769;0.43913347;0.27430168;8.045914;9.9043;97.99558;75.259735;1.0162172;0.43972448;12.762915;18.38716;86.10535;42.608944;82.42314;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.13377772;0.27187097;1.9608674;2.9677546;0.40060553;0.8196559;1.3647598;0.90147275;0.96419406;0.8443474;7.014408;18.724438;53.38515;49.28891;0.65395594;0.8007042;18.994062;8.375573;47.325176;31.26682;68.89744;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.26632297;0.3407289;1.684528;2.5089262;0.24093883;1.8874015;1.306687;0.32139328;0.31363875;0.5713269;6.8091245;12.255739;95.20049;61.520927;0.64333004;0.87574637;6.1476336;14.580768;39.437332;11.779587;19.14318;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.11664567;0.41068143;1.7561516;2.8033252;0.29065454;0.5299365;1.8907068;0.61730576;0.5492816;0.2577345;3.8944075;9.154342;46.794735;10.603908;0.68490803;0.5511171;17.990437;5.9322906;28.989851;96.63427;73.21246;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.29759634;0.6738559;1.9477512;0.6731303;0.43903762;1.4332331;1.9287388;1.5330882;1.2853969;0.39410955;12.087702;6.107452;2.6274354;36.119984;0.9637614;0.7916526;3.1409817;5.422291;46.66808;57.307842;77.79453;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.23194449;0.12093169;1.2389348;0.8449632;0.3308434;1.8471522;1.9288137;0.29463294;0.39088842;0.26665777;16.261448;7.4467955;36.254402;48.94093;0.8195856;0.91390157;19.368195;12.443416;33.426487;8.2125635;70.91151;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.15780967;1.9052734;1.567291;2.5999918;0.44057465;1.591414;1.3073434;1.221361;1.0660394;0.36556867;16.825384;7.284157;35.672928;23.192974;0.25092384;0.9872644;17.120073;15.985718;67.94552;72.23886;21.97408;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.14136119;0.33525628;1.0407258;1.4904448;0.15483175;1.9011792;1.2003789;2.0594983;0.21856561;0.90777373;6.1007013;6.3308396;83.234886;27.201113;0.3791903;0.7283676;4.9086604;15.2360325;98.944145;66.06064;46.705627;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.33505782;0.82798284;1.1007587;2.17922;0.21272703;1.893122;1.8279963;1.5851845;0.9136588;0.43397763;6.4526997;3.9113243;84.80743;51.84836;0.4404054;0.9305042;10.369526;1.8887819;18.853806;72.94373;62.49244;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.1682372;1.7711023;1.3665869;1.7295364;0.19117297;0.31590894;1.8489649;1.7053542;0.5151439;0.6886471;6.3991685;4.079159;89.857956;69.0606;1.15917;0.35598573;10.534719;17.787287;48.92676;31.204897;11.060332;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.47004804;0.30247915;1.6825018;0.9863523;0.45453373;1.2431592;1.3542755;2.2008798;0.48924243;0.35964602;4.055328;11.307956;22.867617;72.59857;0.76239115;0.41979435;14.459952;17.896843;79.68202;44.93538;69.39745;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.33242446;1.0188481;1.8316936;0.92602104;0.41262287;0.9111005;1.5780056;0.4506059;0.85555035;0.39595523;12.858244;14.262257;72.72685;74.5738;0.41023222;0.3647919;15.031999;8.056063;50.982307;76.252625;7.5774894;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.23874792;1.7050889;1.2564042;2.2697208;0.43364033;1.3972026;1.3907276;0.8650463;1.4840175;0.48219493;3.7833998;1.398263;47.98545;50.97922;0.8283786;0.7404397;3.4406374;8.194898;56.74328;52.272167;47.05783;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3363662;1.158229;1.7490772;1.6430758;0.32747343;1.5108434;1.0149795;1.3253249;0.5046169;0.95827234;8.564774;7.776166;11.922523;39.59158;1.1461992;0.7774995;5.7241907;1.5663248;88.84673;69.15406;55.820942;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.109121546;0.49965283;1.2242912;1.1422185;0.18829957;0.5659511;1.410676;0.8776112;0.91732156;0.36914247;11.310637;6.4723525;54.79284;64.7765;0.98734534;0.94400644;3.0413055;19.817171;76.58725;71.38251;71.95573;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.48342368;1.4974681;1.0060556;1.8894151;0.25079936;1.6197488;1.8949404;1.3725233;0.6928436;0.72566354;13.868278;12.1397;2.9453719;83.19888;0.2767955;0.74901015;3.3348703;6.3550477;6.902634;61.13739;98.960365;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.29292136;1.394548;1.0544131;1.317819;0.32012033;0.8774851;1.8579352;2.6915843;1.1033328;0.49785128;19.379343;14.057917;68.878586;58.386696;0.67500335;0.2519014;13.425582;6.11599;4.9201407;83.67644;48.140247;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4130941;0.78815323;1.5855587;1.477717;0.10759143;1.3478031;1.1037822;0.4318936;1.4085114;0.3140916;16.525637;14.778933;78.95576;47.38076;1.4637902;0.8681065;9.91043;2.8802874;19.6627;16.095829;45.17808;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.133092;0.1879608;1.4971476;2.0659382;0.3558569;0.9126419;1.3069581;0.95436925;0.74900484;0.64362216;8.482243;11.540789;71.87206;23.7878;1.3614945;0.3733382;11.5703335;15.696494;46.671642;69.05303;36.299484;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.29466334;0.11494291;1.2704252;1.428099;0.4419478;0.7576203;1.0738579;2.6151578;1.3812678;0.49829993;16.745308;7.00379;37.18888;61.382206;0.30123523;0.70539343;15.695892;16.967604;29.394321;96.9362;65.87391;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.2962828;1.6682465;1.0065478;2.854828;0.23025413;1.4184041;1.2980355;1.7384887;1.391944;0.898208;6.332848;18.851362;42.84199;30.745562;0.7496823;0.9463138;8.024264;11.541411;21.654964;39.593815;77.94162;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4751306;0.71095896;1.5680103;1.5070586;0.37191582;1.1296233;1.2976815;2.912971;1.332907;0.9405868;13.89487;6.590233;69.935394;26.805368;1.0177461;0.7482943;15.779414;19.842442;81.05059;51.48467;81.05188;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.3286912;0.36176282;1.8176067;2.8892863;0.29342532;1.7205557;1.0531814;0.60014755;0.5223227;0.65613645;4.916277;9.266135;15.395327;82.851845;0.40606818;0.5455855;7.8722625;18.247168;53.43938;74.90499;7.837644;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.28939575;1.0852473;1.0685449;2.5582957;0.101591;1.5934167;1.8952452;2.291596;1.1119179;0.4347939;9.299191;13.434094;20.309532;98.46873;0.43650317;0.51920784;18.7349;18.497166;96.74395;35.44877;18.50107;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.20679027;1.8495833;1.7364745;2.6836894;0.21359688;1.7498327;1.8398771;2.5333626;0.63989806;0.6255084;12.667714;13.151442;72.26413;33.062183;0.6387327;0.22472884;17.790302;7.799326;80.63349;86.04567;61.47492;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.2326276;0.11611364;1.6345426;2.3134985;0.3111441;1.5549663;1.9284636;2.8797488;0.44612694;0.9080142;16.425251;10.986589;16.447838;75.47913;0.9644001;0.8097881;13.706096;4.6325235;99.4236;92.15303;41.28546;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.30826896;0.20667273;1.4793547;1.8531244;0.3899634;1.8419982;1.7443588;0.55758446;0.79985195;0.7398263;18.69098;5.6755133;58.20025;13.4163685;0.9744147;0.22510919;19.782187;14.958931;39.58359;41.286415;69.17168;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.27556458;0.89238536;1.0483414;1.6447362;0.2608135;0.397667;1.7600496;1.653678;0.82570946;0.2693757;19.61491;18.946264;14.165196;15.300714;0.66910607;0.93011165;18.400465;7.528974;8.23477;72.09163;69.42974;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.108644836;1.3843353;1.9235715;1.6997999;0.17449816;1.316915;1.787242;1.2687715;1.040301;0.2515248;17.081848;7.7010236;39.60623;73.83218;1.4251873;0.5788409;14.426769;18.069157;79.311584;57.384552;60.553295;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.43051678;1.0045909;1.477441;0.68421876;0.12441989;0.25657675;1.6752466;1.8573099;0.6174995;0.3236985;4.646239;14.321112;46.412636;16.540615;0.41776705;0.20853442;7.3574743;17.682837;42.99918;22.312565;4.931685;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4584643;1.8053421;1.399607;0.72174513;0.38587683;1.0493299;1.1759628;0.3305234;0.3041629;0.6529552;17.161055;8.749335;85.44958;97.88672;1.3211335;0.6394749;6.051758;8.751369;23.832195;96.36372;59.30162;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.15609963;0.18376066;1.8614753;0.1990693;0.24601653;1.7365563;1.1777359;1.4740406;0.57650787;0.33429325;12.126301;4.441844;41.621902;33.63018;1.0811238;0.49722946;11.568178;10.870866;48.792797;30.695887;72.65996;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.32161444;0.7462677;1.8455782;2.2621248;0.3588417;1.4786354;1.5003597;0.18403587;1.264104;0.40328422;8.098897;4.8215284;58.541058;94.40882;1.1581728;0.65677494;10.367765;5.9377594;91.15412;33.85823;26.793352;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.1434303;0.767561;1.727261;0.46210417;0.18870074;1.2075644;1.6906013;0.99747264;1.3227409;0.622504;6.7558074;6.277673;20.542665;70.589584;0.94299084;0.22558635;10.080363;12.3243065;33.796803;84.85788;32.31584;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.36889604;0.74624175;1.82936;1.7882324;0.4018742;1.4185733;1.0297179;2.4823394;0.29048708;0.6529218;14.705937;3.1991415;55.14236;38.15446;1.3809677;0.7192264;12.826352;8.93605;61.351814;83.38104;91.77248;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.21249351;1.0266032;1.1243285;0.499977;0.23775446;0.42924923;1.5464032;1.4545885;0.4640492;0.8597863;9.177707;13.2386675;48.702545;80.99303;0.6432609;0.5905342;8.867958;18.820345;36.49056;24.516893;25.966133;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.36376905;1.6020964;1.7609155;0.29298553;0.12094747;1.8685244;1.8871335;2.5688086;0.2780045;0.5494541;17.404118;17.947218;49.197235;26.344675;1.1459444;0.7445194;13.580716;18.743814;89.37357;52.187965;83.85744;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.39079785;0.703977;1.328034;1.6474236;0.3040934;0.50369734;1.1260188;0.26864898;0.8497516;0.8222436;18.972496;12.815461;87.54648;78.77028;1.1901066;0.28789154;4.745497;17.07703;71.37929;89.578125;12.420324;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.407459;1.5145181;1.8674948;2.631978;0.39257866;0.41724524;1.3129447;2.1301003;0.42501807;0.26362163;17.91947;15.73018;82.05055;31.348267;0.20115398;0.98492175;17.489437;6.9777093;49.107674;75.496;92.12608;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.14309637;0.3782844;1.3702315;1.1324419;0.47299886;0.36600614;1.98675;0.27389112;1.2117267;0.6337412;9.81705;9.086419;66.40354;6.2005715;0.37483603;0.5124619;16.17894;19.8292;62.01654;57.59084;96.19812;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.46640474;1.1653773;1.054304;2.7657597;0.48834312;1.8788154;1.3288724;0.55060035;1.2685018;0.54363316;17.77354;6.374889;96.18584;52.19122;0.2605344;0.7416207;8.545626;13.779391;1.6542261;25.801533;50.58053;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.1920856;0.81266725;1.4143802;0.1298907;0.28256783;0.97562784;1.0287478;2.4304638;0.8467978;0.93972576;12.3724375;4.7980113;70.63561;81.56575;0.9899621;0.2617893;12.134983;5.8248763;18.389347;14.295882;20.89664;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.11496502;1.1245005;1.756777;1.4506432;0.34474933;1.112824;1.6836401;0.15713847;0.80499405;0.77622825;4.4995446;12.917248;98.463394;8.062448;0.4408665;0.6229274;9.920636;17.27593;71.09363;10.474721;44.746532;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.321941;0.3047245;1.5009321;0.5256169;0.32288837;0.8201475;1.982637;1.2036575;0.89725435;0.7532228;2.6747289;1.3417065;79.53126;83.54619;0.8270214;0.23697695;8.282818;5.82539;3.6883082;46.416542;72.50601;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.24836892;1.9115794;1.763634;1.0157634;0.31341663;0.15182948;1.2306598;2.8152692;0.5118572;0.92385674;1.8483348;3.3101969;92.76911;20.179104;0.9195441;0.60267884;16.156227;15.687319;26.457508;53.905678;40.39844;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4319159;1.8218068;1.0352738;0.168822;0.14581564;0.22665887;1.2160674;0.5501089;1.1005254;0.39819652;1.7874645;15.883863;32.850403;86.73834;0.96435064;0.67736053;13.372541;4.4766445;21.906605;53.107487;13.301249;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.4233006;1.670153;1.1771642;0.20250772;0.368346;0.1299435;1.4318826;2.848781;1.0792543;0.8062655;16.522573;16.19604;25.601324;76.59044;1.2871385;0.9015971;10.328137;5.0134754;72.30849;24.673496;75.06097;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.22685556;1.7962874;1.5636079;2.1671598;0.4861081;1.1240929;1.5359074;0.6675555;0.3857632;0.89294964;3.5113118;14.165757;81.63053;38.978676;1.140118;0.72221553;18.160887;2.0093982;7.727167;47.917713;27.997816;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.48115975;0.37870696;1.3853137;1.9981662;0.15072116;0.4676189;1.814691;0.8828508;0.5992017;0.994201;17.848862;5.7367268;37.826317;46.989628;0.7501803;0.5028047;5.962944;2.9715118;62.068428;82.03008;24.702036;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.21636714;1.0570713;1.6801758;0.7041728;0.2247418;0.8640299;1.9934868;1.9504918;0.8205919;0.5432799;6.5801516;9.43077;32.61605;55.33736;1.2779009;0.86029863;17.228436;10.720769;55.800888;39.90308;30.126356;40.0;54.537224564043015;91;0.1036780622088487;3;1350
