[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
58;72;0.06779195;0.14223479;0.16286385;3.9938784;2500;1.2832524;0.91716737;0.21708100464244198
76;86;0.09799611;0.11044428;0.21008101;5.0248756;2500;1.3539681;0.7480906;0.33854211951461205
58;64;0.0647624;0.115322314;0.21276733;9.139018;2500;1.2495373;0.9408893;0.34026439388903074
138;41;0.07654699;0.11153072;0.22521143;7.484081;2500;1.4567361;1.188321;0.37055178142831
152;26;0.07320219;0.13794075;0.16822587;6.7651;2500;1.4329816;1.1540008;0.23045413104943643
109;22;0.074785806;0.11026009;0.23275445;2.1607606;2500;1.4269654;0.9138286;0.3882055353593496
97;76;0.07962133;0.11343382;0.23950297;5.844549;2500;1.340296;0.8019545;0.40016826593255733
125;52;0.06896441;0.11839116;0.21376842;2.1116304;2500;1.2869949;1.0262148;0.3398896828812524
181;14;0.07400173;0.11045645;0.19439463;1.675214;2500;1.4513767;1.1992558;0.30466531264177776
177;98;0.08137511;0.13208993;0.21080123;9.519224;2500;1.3058352;1.0373937;0.3227477107611159
56;70;0.08018822;0.102265455;0.16437648;6.3315883;2500;1.3675512;1.0250204;0.2470144507190678
77;85;0.08234511;0.11909688;0.22024274;1.0553153;2500;1.2878728;1.1240257;0.353281508803841
85;49;0.09878853;0.10891829;0.16559733;5.2212586;2500;1.4947762;0.7776383;0.24462368350989053
87;95;0.056501064;0.12580253;0.18580727;3.580696;2500;1.4122643;1.0711818;0.27476132136280634
135;27;0.06269511;0.14264196;0.17115189;2.385187;2500;1.489425;0.74683493;0.2334508137827159
112;26;0.065300465;0.12806214;0.2180833;8.372092;2500;1.4882016;0.795818;0.34136284766242475
57;90;0.06906201;0.1442798;0.20755427;2.3824806;2500;1.2627753;0.73087174;0.3070196370084217
106;90;0.08586005;0.12604634;0.2159363;2.4971502;2500;1.4192643;1.06855;0.33836732359325633
128;54;0.07200278;0.13975342;0.16516529;3.0934634;2500;1.3397143;1.2785176;0.22317442150406527
65;21;0.059412897;0.13653365;0.1896325;7.411981;2500;1.3890568;0.789003;0.2751871746553393
175;37;0.075904734;0.1369972;0.19249357;2.7165833;2500;1.3397528;0.9823469;0.28079746527504706
57;77;0.0824574;0.122741885;0.20819189;3.8922393;2500;1.2171322;1.2363483;0.32442104264059557
188;86;0.0864212;0.10872613;0.16818646;9.121117;2500;1.4042814;1.2100154;0.25021539668320414
64;41;0.07103317;0.112193614;0.21177895;6.0862737;2500;1.3462375;0.9539194;0.34074543210661906
176;15;0.08997416;0.0926986;0.19157588;2.5570776;2500;1.2400901;1.1468223;0.3135966643533965
185;69;0.06459826;0.12545781;0.2324736;8.739127;2500;1.3965493;0.725947;0.3744255747103026
196;76;0.07733329;0.11465011;0.19598474;5.609462;2500;1.2478083;1.1539236;0.3047187626684258
170;48;0.07612363;0.1409775;0.16816573;8.50805;2500;1.4629701;1.135357;0.2284595565735352
166;62;0.10149224;0.118505284;0.16827217;1.708706;2500;1.2063344;1.0497277;0.24335868033028235
146;98;0.0626992;0.123047754;0.18034364;2.456395;2500;1.3262781;0.7685828;0.26530979805548943
166;32;0.1071834;0.110527344;0.17918493;1.8263305;2500;1.3028525;0.87772644;0.2721256925528589
70;61;0.0923268;0.1159348;0.2237349;5.3311234;2500;1.4649767;0.8030363;0.3635194278452581
130;64;0.082251705;0.11769263;0.21779108;4.486411;2500;1.4231036;0.7353639;0.34915087102819575
127;59;0.08868658;0.1295009;0.16613382;4.7440844;2500;1.2793424;1.2395126;0.23156174612319433
178;88;0.077682786;0.13086495;0.22811472;4.2988544;2500;1.3016679;0.80896884;0.36061333046265487
119;64;0.06198065;0.14176553;0.1676904;4.8173428;2500;1.3909291;0.8239979;0.22702379882454382
107;55;0.09099272;0.09738836;0.22285022;4.4311037;2500;1.4903703;1.1204616;0.37820789958357154
145;21;0.08710562;0.102672145;0.16892937;2.4369473;2500;1.3219262;0.8932318;0.2563725589572414
89;73;0.0707763;0.14568377;0.19010867;6.121746;2500;1.4503987;0.94295806;0.2700262391940686
70;21;0.061185345;0.12741621;0.22007445;8.822511;2500;1.4153539;0.7339409;0.3461373942039989
121;12;0.065558925;0.11573331;0.1802908;9.946735;2500;1.4118894;1.2560539;0.27053456877110715
112;53;0.08629309;0.10435598;0.1690664;2.0557747;2500;1.2716416;1.2978597;0.255368726596979
84;61;0.079815;0.11940723;0.22297563;4.7011104;2500;1.2089317;0.9209761;0.35893412993419627
105;99;0.08413421;0.11114437;0.21527804;3.169822;2500;1.3408624;0.8293736;0.34923365524209626
104;74;0.06549901;0.15193312;0.23130144;6.102103;2500;1.3826883;1.1234633;0.3512204742141375
99;86;0.09536937;0.1013736;0.2113242;4.2432885;2500;1.3432842;1.1546427;0.3491482886582723
106;41;0.07181174;0.14375035;0.16591606;8.899786;2500;1.3152905;0.79217434;0.22227542261932087
152;55;0.074133515;0.129653;0.21109077;9.416839;2500;1.2865506;0.9921435;0.3252201912359265
94;97;0.09835831;0.10260668;0.22580056;3.925785;2500;1.4578167;0.8172996;0.37987029146670553
192;47;0.08324576;0.10316205;0.16669428;4.207758;2500;1.2509261;0.8402394;0.25124706555137755
187;82;0.076758906;0.114082366;0.17085546;5.8146663;2500;1.20161;0.99626803;0.2518992690315523
122;57;0.10145732;0.113229364;0.21420538;6.7196956;2500;1.2324512;0.93978083;0.34513136082021934
99;30;0.06594718;0.1452511;0.22330643;7.772131;2500;1.3328396;0.98500735;0.3393150586138974
130;62;0.0623887;0.13550822;0.18825209;1.9006412;2500;1.3680397;0.9305807;0.2730333616953944
177;29;0.07162242;0.14473847;0.21882093;1.4598337;2500;1.4092586;0.74386305;0.33025829660474
147;10;0.07508855;0.13767861;0.17338946;7.104052;2500;1.3682646;0.7457202;0.24108759495734236
170;31;0.08150585;0.10297752;0.19552043;5.308186;2500;1.3904189;0.8571757;0.3132784039312278
129;27;0.08301907;0.12121815;0.21983792;7.0547695;2500;1.23506;1.0137476;0.3506513008256174
144;43;0.081646465;0.13030727;0.17591889;3.7144628;2500;1.3317238;0.82776755;0.25109550854608864
93;89;0.096934125;0.115399644;0.1879117;2.549552;2500;1.4128844;1.075312;0.2869230545668508
160;44;0.06674563;0.11690802;0.21032527;2.0012634;2500;1.2972717;1.1570499;0.33368653422301564
80;86;0.059925362;0.12905909;0.18767962;8.077001;2500;1.2772111;1.2353419;0.27634825575331234
154;60;0.0745511;0.12197047;0.22993267;4.6272655;2500;1.2827544;1.2662213;0.3718483200567121
179;10;0.08615321;0.10391205;0.23653808;1.7458718;2500;1.3137568;0.91885376;0.40238257551108114
69;26;0.07278751;0.111570016;0.21138316;3.220897;2500;1.201128;1.2658213;0.34041386681178537
142;93;0.10163838;0.10351364;0.22259203;8.75367;2500;1.4712542;1.225197;0.3719711921383468
64;64;0.09438596;0.10591297;0.23253572;5.333859;2500;1.2617762;0.88941085;0.39168069586039767
158;93;0.08531494;0.10088465;0.21614875;8.680081;2500;1.4570086;0.9219678;0.36018499004228316
62;37;0.09249812;0.11095717;0.22186513;9.508017;2500;1.2168292;0.80074954;0.36374586925409935
190;74;0.075952955;0.10652764;0.16641754;1.6026156;2500;1.2837507;1.2214367;0.2481197773661943
70;79;0.09379931;0.10152234;0.22590101;9.489007;2500;1.3630065;1.0176842;0.3810939984556649
193;97;0.08848549;0.123215236;0.18196517;4.339592;2500;1.2433378;0.8235049;0.26858038672408496
170;11;0.08074452;0.13485746;0.16566436;7.284447;2500;1.4961674;1.1856265;0.22719817025400837
139;95;0.064379595;0.1254298;0.20715772;4.628152;2500;1.3684582;1.2102336;0.32011391103669484
167;45;0.09917642;0.11520394;0.17814296;6.5315566;2500;1.4420929;1.0838023;0.2663983759503791
169;85;0.080709755;0.13496056;0.16638775;7.0278935;2500;1.2833146;0.93663234;0.2285980627147204
191;59;0.09359498;0.110680304;0.20876491;2.1968656;2500;1.257025;0.8320214;0.33548876307250486
88;60;0.1088981;0.11038901;0.16788419;4.880114;2500;1.4542198;1.1598207;0.2483531786696337
138;42;0.072092764;0.11775427;0.2309782;2.8593235;2500;1.2662324;1.1622947;0.3777151837582824
64;84;0.0672824;0.11547657;0.2375418;2.073756;2500;1.3149235;1.0064938;0.3940418164400208
142;33;0.071392365;0.14234535;0.21905538;6.327492;2500;1.4221565;1.1456409;0.33250890830837054
75;54;0.078870736;0.12076648;0.18301307;7.122368;2500;1.2700597;0.8198757;0.2725516437283681
134;60;0.08351481;0.11034336;0.20500329;3.3181107;2500;1.3964537;1.0177419;0.32762666607127283
135;76;0.066061325;0.11614799;0.16251086;1.0659282;2500;1.4868139;0.89509374;0.23303570428013703
119;52;0.07251054;0.110074446;0.20971195;9.736836;2500;1.3614557;1.2949736;0.33805484601671615
128;71;0.07481299;0.10881567;0.18110727;5.2736444;2500;1.2810742;0.9545994;0.2775364130245755
164;53;0.066516615;0.12082908;0.19640194;6.866428;2500;1.4820098;0.8233671;0.3007908178194446
169;69;0.06667375;0.1521423;0.17430945;1.6770048;2500;1.474928;0.8176767;0.2340523220943297
123;70;0.06562473;0.12563144;0.23892413;6.5819583;2500;1.3873411;1.2973652;0.38825158787978686
139;73;0.09796765;0.11471424;0.17659396;7.8634043;2500;1.4253275;1.2995334;0.2634971438816481
189;84;0.064286396;0.116490155;0.19335482;1.4264911;2500;1.4255967;1.1798071;0.2976598390185283
67;58;0.058394954;0.13447765;0.18036807;5.7121496;2500;1.3335316;0.988313;0.2574574783471235
67;27;0.083253145;0.13299455;0.20332702;2.2781172;2500;1.2795513;1.0994824;0.30629398218811377
63;71;0.08179974;0.10560191;0.23242737;2.3222766;2500;1.2199981;1.1211553;0.3917281441140052
148;16;0.08620463;0.1051563;0.17307107;6.5332155;2500;1.214238;0.778224;0.26326396897254944
112;29;0.08155526;0.13150534;0.17126504;6.5733223;2500;1.2159415;0.7862991;0.24074374858935096
166;81;0.07659895;0.10825672;0.1659252;5.9839306;2500;1.2717209;0.93641883;0.24579947502821675
150;49;0.08179368;0.10033364;0.2071481;5.59152;2500;1.2337896;0.9248758;0.3409220975610357
100;54;0.10447631;0.114162765;0.20816615;5.229897;2500;1.2142856;0.9808539;0.33128850998459525
184;98;0.083966084;0.11222559;0.22571123;5.3309913;2500;1.374979;0.8816467;0.3710344387382685
164;31;0.0904015;0.11591334;0.2268769;4.010138;2500;1.3019552;1.0707906;0.3703725956380572
90;11;0.059178043;0.12590659;0.1681554;3.3159685;2500;1.4998001;1.152973;0.23806547128760885
104;20;0.07251893;0.11628817;0.23284203;3.3908067;2500;1.4002774;1.2228143;0.3830518393504689
97;32;0.09479351;0.10360571;0.22635065;9.172899;2500;1.4816959;0.94562876;0.38016463978884296
73;75;0.06875585;0.13825028;0.21177977;3.4003708;2500;1.2194282;0.8752212;0.3202122486133561
72;79;0.06940468;0.12232524;0.18776481;4.370628;2500;1.2785625;0.790004;0.28140059422031827
190;60;0.09382029;0.12156506;0.21964689;5.5367565;2500;1.4343826;1.0361328;0.3499543133552565
115;32;0.10148559;0.10976018;0.2096539;7.68424;2500;1.3854846;0.7229132;0.33819558054089366
107;56;0.06300466;0.13905764;0.18824372;7.993875;2500;1.3086547;1.2144713;0.27060043825776725
159;11;0.09404616;0.104322284;0.16106045;7.4951057;2500;1.4522195;0.98617476;0.23846078329696477
132;71;0.07045812;0.13432358;0.20739688;3.7272804;2500;1.3501388;1.0655094;0.3138825024968766
190;65;0.09880962;0.110456906;0.20611928;2.4678311;2500;1.474932;0.9400227;0.32994645428875535
167;11;0.0885919;0.09680611;0.17236623;8.353238;2500;1.3641965;0.70219743;0.2683782213742763
121;83;0.09743873;0.11666692;0.2325061;8.870379;2500;1.3763345;1.1733042;0.38198834215276395
106;78;0.096747175;0.102828935;0.17274211;9.2163315;2500;1.2929159;0.9842739;0.26437473691448937
197;37;0.10701792;0.110395834;0.1829677;8.725084;2500;1.2239982;0.9439507;0.28027087061476685
157;67;0.10584564;0.11237606;0.18975905;4.2523904;2500;1.2040039;1.1553922;0.29320724431919265
192;64;0.072967336;0.10826133;0.21463725;2.3815536;2500;1.2866101;0.9084803;0.35032483224976063
67;22;0.07673234;0.118646905;0.1665312;7.0338526;2500;1.4550676;1.0884963;0.2396451881688446
177;27;0.064545006;0.13650393;0.21618995;6.8447576;2500;1.3013874;1.1354104;0.3308193449522964
145;71;0.06918724;0.13239658;0.19315822;3.2310896;2500;1.4501045;1.289476;0.28541173975823636
68;94;0.09164588;0.121249855;0.1746357;6.581986;2500;1.4973075;1.1610328;0.25467557049470124
138;61;0.060421303;0.12522286;0.16896644;9.984185;2500;1.3293289;0.7141544;0.2401926858125864
152;61;0.10008842;0.10481089;0.19298688;2.5168056;2500;1.3306675;1.0749993;0.3062562270439002
51;68;0.07519692;0.14250697;0.19567862;4.407203;2500;1.455435;1.0697448;0.28360725558879757
118;49;0.06982692;0.15004072;0.17098412;4.5194483;2500;1.3680571;0.7740068;0.2286627753428305
173;14;0.06260884;0.11779459;0.19859727;2.9217863;2500;1.4496299;1.150142;0.3078209617124261
94;45;0.06781218;0.1510905;0.20019509;8.092628;2500;1.410663;0.9249008;0.28714037275437615
118;91;0.061608132;0.12328028;0.23848084;7.365726;2500;1.3123555;1.074252;0.3892908966988304
116;82;0.08412449;0.11735352;0.21706435;2.9527256;2500;1.3936634;0.86108094;0.34786218106989114
95;93;0.06793625;0.121918544;0.16097352;8.720161;2500;1.2083988;0.8062711;0.22596372604354875
187;23;0.094004996;0.110250644;0.19814946;4.832202;2500;1.3504002;0.9375966;0.31290878899434066
167;55;0.06913462;0.11234644;0.16172719;5.958175;2500;1.2268507;0.8238406;0.23405982319961102
66;62;0.08392401;0.105609305;0.20089704;7.1640363;2500;1.3654848;1.292059;0.3227133982628062
199;28;0.084808655;0.10721438;0.18703496;8.867423;2500;1.4436488;1.136123;0.29147811076597857
181;28;0.07086986;0.14575443;0.23228054;3.0415154;2500;1.2480394;0.7225189;0.3578896481661711
92;80;0.06330466;0.14004052;0.19946311;6.331109;2500;1.318606;0.93069524;0.29315569907131134
175;70;0.097580776;0.11074762;0.22799234;7.044181;2500;1.3638539;1.2477267;0.37732635267828313
65;68;0.0911331;0.115907505;0.20670979;8.9774275;2500;1.2606015;1.0574318;0.3267196485512685
199;34;0.06555592;0.13013561;0.19172105;7.9506397;2500;1.2098789;0.99090874;0.28402343453171935
149;55;0.078724235;0.10183661;0.17837656;9.229912;2500;1.2004323;1.0221895;0.2772223909442309
147;12;0.06742717;0.116853654;0.17465256;1.6770936;2500;1.2766312;0.8823226;0.25785251301714596
63;21;0.061757162;0.13659517;0.2235637;4.829109;2500;1.2920378;0.93303156;0.34638796482050616
184;56;0.07525366;0.14239813;0.23063892;3.7569578;2500;1.3394215;0.8182427;0.3569630011607564
54;37;0.08569817;0.104252145;0.18592681;5.47465;2500;1.4545197;1.1263074;0.29149264565204336
86;96;0.07862882;0.12930393;0.199569;8.297296;2500;1.3249168;0.84187454;0.3011050599122202
71;52;0.08713723;0.12592661;0.18300013;5.433047;2500;1.225044;0.95487523;0.26880723547243407
166;17;0.07078746;0.14548396;0.19642355;1.3163643;2500;1.2979549;1.2560533;0.28312888253890334
79;11;0.061075166;0.13066429;0.22955932;7.037375;2500;1.2918018;0.9435197;0.36387515133686155
186;75;0.07557097;0.14168036;0.17103796;1.0926387;2500;1.3709683;0.9022439;0.23381336883862347
148;25;0.08060549;0.12371379;0.18331888;1.8797715;2500;1.394576;0.9536181;0.2710550743300213
55;26;0.094037496;0.106298774;0.21562172;7.549555;2500;1.2001512;0.8494661;0.35419000439679166
50;48;0.095576555;0.115559146;0.18485007;8.479003;2500;1.3619584;1.1395227;0.2803059256062906
57;33;0.06293255;0.12661596;0.16649249;3.8630304;2500;1.273879;1.107216;0.23418048072454786
140;65;0.06678855;0.14571466;0.18995242;6.1210566;2500;1.4284517;0.851603;0.26968610791258196
170;53;0.0710904;0.13490811;0.21411136;5.924661;2500;1.3012336;0.95214987;0.3276247891027029
85;20;0.0997268;0.112247854;0.2387204;1.5003831;2500;1.4747266;1.019131;0.3995190096536091
177;80;0.08637056;0.12785833;0.23137143;5.9036274;2500;1.3192053;1.2204659;0.37005864934775423
58;48;0.09444178;0.11025213;0.20495023;1.098733;2500;1.3051333;0.90123105;0.32758809184255683
170;64;0.0678544;0.11361501;0.22218665;8.379737;2500;1.2403327;1.0469391;0.3621421819719977
189;10;0.08023535;0.11167456;0.20571105;7.733209;2500;1.2524446;1.263994;0.328047876484398
165;66;0.090124115;0.12499668;0.19951177;3.553404;2500;1.4022281;0.8566274;0.3042100083116011
154;35;0.08722914;0.11784911;0.17365061;3.3609738;2500;1.3714488;1.1369901;0.25503731389516954
175;54;0.08495381;0.13064845;0.18337356;2.7111053;2500;1.3650576;1.0931259;0.2662741668408354
56;36;0.06796292;0.1274182;0.19616856;9.574864;2500;1.239908;0.78980386;0.2953364285939885
80;99;0.07721233;0.122976765;0.2388483;8.61209;2500;1.2317579;1.2908344;0.3903500570016486
68;30;0.10616896;0.10833472;0.208685;8.539628;2500;1.3314483;1.1694056;0.33730517018547285
125;92;0.07459928;0.13588198;0.2355903;5.1959205;2500;1.4859976;0.9571919;0.3726229542495775
161;92;0.08681282;0.10828722;0.18069464;8.303693;2500;1.3261461;1.0358945;0.27706886266151864
144;47;0.088452846;0.09245236;0.1655177;6.324068;2500;1.4711348;0.9165167;0.2571880445027941
177;37;0.08893725;0.12627631;0.23827;3.6951575;2500;1.490268;0.8570636;0.3862880959694843
73;44;0.08413072;0.12732355;0.18636994;4.873919;2500;1.2333229;1.2376814;0.2748490071894518
160;99;0.064174294;0.13379213;0.20282449;4.681803;2500;1.477336;1.0510112;0.30465241870497545
78;65;0.09096423;0.1108854;0.16569144;4.166423;2500;1.4164381;0.9216656;0.24338847297107488
90;59;0.09075525;0.09741723;0.22883132;3.18067;2500;1.2285353;1.2107975;0.39144289864109694
156;13;0.097482994;0.09900105;0.1600544;4.584207;2500;1.4183393;0.96539086;0.24033606594784052
197;86;0.06348129;0.123046525;0.23248096;6.393628;2500;1.3479782;0.8108897;0.3764642239044232
141;17;0.09119871;0.09722407;0.17322966;2.7656834;2500;1.241926;0.79152536;0.26989564838434504
58;14;0.07999315;0.13386163;0.17467827;2.2766163;2500;1.271431;1.2645017;0.24618667178986647
142;34;0.082434565;0.11206433;0.22606395;7.2120504;2500;1.4125131;0.92943704;0.3719463053413088
56;52;0.07328581;0.13930312;0.19089843;5.737046;2500;1.2957461;0.93726826;0.275912083246524
182;90;0.06957053;0.12938547;0.18048142;4.16952;2500;1.4855902;1.0225827;0.2611503627784012
156;81;0.07748229;0.10534881;0.20771529;9.171118;2500;1.4460658;1.045821;0.33776188595681716
75;27;0.07719456;0.117266536;0.18035291;5.151883;2500;1.3661945;0.9592956;0.2695280216762097
63;43;0.09183873;0.09449222;0.1829238;3.9856288;2500;1.3877351;1.2614878;0.29314591373014576
77;80;0.07331103;0.13443205;0.16364403;2.9463038;2500;1.4756852;0.89861685;0.2233784389134212
197;57;0.10294794;0.113507815;0.2031529;3.908545;2500;1.2961681;0.767829;0.32102085602827096
118;25;0.08254501;0.12797801;0.17035353;3.4637256;2500;1.4427148;1.2972398;0.24120319015300665
167;45;0.06902313;0.14211436;0.2269697;8.801283;2500;1.3346354;0.8318456;0.34939870911512994
145;66;0.07459973;0.13987494;0.22008161;9.027892;2500;1.4614006;1.2668043;0.3365134149996376
135;97;0.095220566;0.11584602;0.18283674;4.7132235;2500;1.2195619;1.2074269;0.2758279415746198
71;69;0.09434171;0.10840122;0.20270228;3.348571;2500;1.4153765;1.1665348;0.3242725187470414
191;11;0.06422167;0.14434937;0.20619015;2.1731312;2500;1.4425501;0.7797186;0.30413081737487546
95;73;0.075116955;0.12152124;0.21331614;7.4451795;2500;1.3839891;0.7208747;0.336370776843038
136;32;0.072919525;0.109912;0.19351366;8.911782;2500;1.288055;0.80250233;0.3032127901510483
154;87;0.0880798;0.1201434;0.21220258;4.700054;2500;1.244394;0.9410073;0.3350918517633344
147;44;0.08983834;0.119028084;0.17355117;8.874086;2500;1.4217261;1.1752248;0.2539875203321787
191;27;0.0880713;0.10087759;0.1976815;3.2276185;2500;1.2384386;0.9356334;0.3197691879221176
72;52;0.0773757;0.14078195;0.16752051;6.478421;2500;1.4532994;0.7187678;0.22728122149108615
126;32;0.058706574;0.12339388;0.23528558;1.7298291;2500;1.3503374;0.7430081;0.38225351207897823
110;31;0.07064301;0.13879536;0.19211274;6.0681195;2500;1.3146205;0.97632813;0.27876936891485304
121;61;0.10660673;0.11213241;0.20939532;6.7481303;2500;1.2710009;0.71723914;0.3356338258324214
67;79;0.07874241;0.11362358;0.19918531;6.799417;2500;1.2049164;1.1534317;0.31239782926029813
70;85;0.07443634;0.14206228;0.1621454;8.009066;2500;1.4715836;0.8470061;0.2157501893396822
91;45;0.0974041;0.115653336;0.16501708;1.8527074;2500;1.3813163;0.9923483;0.23858462806676006
95;16;0.08755597;0.12220841;0.1811645;3.5070474;2500;1.4102683;1.1754112;0.26762853875843257
114;53;0.081472136;0.13667953;0.2139948;7.237578;2500;1.4921099;1.0314713;0.32604773511630825
141;49;0.06260335;0.14355895;0.21131477;6.3286767;2500;1.2656053;1.2297477;0.31538051582721865
145;27;0.09121797;0.10857727;0.1750356;9.545073;2500;1.2188153;1.208204;0.264810514363937
111;90;0.09181416;0.11521308;0.19908905;8.057614;2500;1.345415;0.80396193;0.3109168869324068
