[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.93936354;0.51046586;1.2332367;0.2087043;19.536745;9.079018;64.72096;35.61178;1.4693991;19.969471;19.574724;64.275185;8.956211;11.445702;28.991816;82.42449;6.978109;5.0988407;88.12284;45.963257;14.378571;13.483306;27.643147;91.59181;10.306003;1.5847694;66.42104;99.72433;4.8910475;16.648134;2.1469398;64.33961;15.655349;7.7497306;12.591474;83.22624;41.043076;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.3817361;0.78885126;0.34751835;0.24638641;13.681649;14.795488;21.006329;86.402145;7.5275655;18.948704;86.36599;82.20936;2.4021077;18.789034;8.775966;49.541462;18.446665;19.975876;38.429844;24.132496;12.478356;6.005818;76.08901;68.172356;12.548703;17.112375;23.712545;81.79792;18.11007;9.123008;38.456898;39.090607;14.725515;14.18287;45.179504;60.508636;9.857297;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.34888908;0.9773822;0.57485014;0.34065992;19.700851;1.0932446;31.29816;73.03557;8.395469;13.044714;87.477806;49.02033;3.5204976;18.762205;60.51231;52.371292;8.945221;18.862019;12.47488;36.312218;8.332678;3.3174508;8.529481;99.33178;4.8011894;8.620974;34.856388;64.1222;8.938178;2.2730482;24.261902;70.5478;7.476371;12.43466;22.519323;5.948183;50.27307;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.0689238;0.9069231;0.49986237;0.7182728;16.617846;10.177375;53.77205;10.993917;10.220033;9.492712;81.92557;15.728946;19.09025;3.9624429;31.275074;53.461548;17.382175;17.135763;32.805378;55.317993;6.822086;8.111347;39.797234;20.576103;16.07112;6.2840843;1.0470431;36.605457;16.833635;12.529721;17.52475;27.161314;1.0024419;13.48489;39.26732;11.954445;46.3767;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.8124251;0.5872597;1.4674938;0.79719454;1.8429445;18.537308;88.30085;6.560831;5.4693546;7.9618564;32.780994;26.900763;18.860977;16.562695;35.843346;13.673602;15.71133;5.3195453;79.76325;80.24988;5.7633376;2.883958;97.20263;55.513916;5.31467;15.477687;24.015863;46.18702;1.9933666;17.975693;36.035095;94.889595;7.000659;14.106336;59.448395;58.303288;65.81938;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.93480694;0.8502538;0.93367046;0.8804976;1.072408;12.702171;79.878555;4.3083234;3.352151;6.256178;15.525125;32.079338;18.360643;8.101541;99.106926;1.8692366;15.254764;3.9139774;8.523059;32.344055;3.323894;18.500294;96.38945;88.13095;12.506397;2.469364;90.73498;43.429913;7.332002;7.223209;45.514236;51.221226;3.0959039;6.766603;38.20806;7.42179;24.316034;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.1944985;0.25626436;0.35453856;0.45876616;1.3951713;10.241595;30.902752;3.7258103;16.903902;2.6263204;84.481514;88.43138;15.278204;15.634014;35.67973;78.158844;10.261228;17.721725;48.899277;62.63641;7.034323;12.450246;84.480354;42.89957;3.5132155;12.330939;82.41235;6.851968;8.436053;8.271704;66.77546;69.15662;16.744867;13.608011;81.43711;60.531265;51.14099;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.0251338;0.6578179;0.6252012;0.26869044;9.586232;15.668472;69.16015;50.194088;13.1945715;4.981513;59.368294;62.760117;13.906351;1.0904746;33.674965;74.225494;1.0298789;1.8536614;7.384368;26.221357;2.3515177;5.122353;11.363313;11.682764;3.500459;8.107044;85.85348;89.88052;6.884908;6.6023607;10.226802;93.46518;2.8809671;9.350072;67.22485;46.331013;25.361483;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.91965324;0.9394387;0.805031;0.29579166;12.84427;8.467014;1.1640261;18.903341;10.022969;11.614269;45.352997;92.73422;16.914774;1.4728613;21.317474;97.90728;3.2163358;11.761347;80.10285;61.50516;10.179026;10.936575;14.768923;39.31797;12.689873;9.385166;7.526906;38.53706;18.283655;16.310621;52.797306;23.966663;16.82111;12.550806;62.976643;10.864252;10.49743;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.9269693;0.51710814;1.4908934;0.5992592;10.1479645;9.877666;33.931465;67.778755;15.717464;6.1644845;41.8488;32.87258;9.460693;4.960202;76.24149;48.391136;8.134048;2.24617;5.5978627;45.090958;19.193552;13.820497;39.1739;32.32964;15.512726;15.8229475;63.23823;94.13848;13.62126;10.103984;44.842564;65.55469;5.3209424;7.719103;38.83043;85.76469;23.116522;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.59513515;0.9680805;1.0231762;0.29522562;13.865477;4.7080345;84.11993;48.79347;18.387985;14.784898;11.03199;87.41894;11.3995;11.947004;60.12022;18.814463;19.9748;4.0053043;66.47927;1.9889127;16.490623;12.674304;73.70226;16.59998;18.4162;10.100349;61.262905;46.898792;18.493418;11.434829;96.099075;28.005129;6.3234086;2.4565728;4.2861996;24.137947;3.0065742;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.24006319;0.37654808;0.4057598;0.96411556;9.54245;3.3598788;15.968919;10.254212;5.254605;15.587963;65.04862;79.3752;18.06808;18.87343;12.084183;43.944317;1.4412979;8.107539;32.971043;9.547701;18.929909;8.938916;49.238495;15.943954;19.180723;12.013028;66.20585;7.3074594;1.7437203;15.555582;93.231445;83.446724;10.104872;2.0043526;26.055817;72.58586;92.82012;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.7677326;0.28450704;0.69648093;0.5587306;1.8087122;1.4849317;35.98613;1.5773522;7.135298;10.056125;52.559784;94.94097;2.0787892;16.458906;79.657074;3.358598;11.37678;10.03931;92.476555;37.42123;6.1495457;9.613122;75.5294;96.60636;10.870012;3.0317116;27.211014;27.888676;6.0519514;7.419586;14.747928;11.776043;15.095151;11.015699;97.063896;40.461872;82.37888;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.47896007;0.61980987;0.59650975;0.5730875;5.2971673;14.898669;1.1032884;4.63575;18.75212;18.205517;96.16658;24.936018;11.70183;4.3635077;84.42156;29.121893;7.779719;13.717225;29.275784;81.990685;8.933775;16.10594;85.55627;30.535728;4.552058;16.566504;97.53816;66.554405;7.486393;9.988094;53.81069;71.102936;17.1;14.035651;26.319902;5.275906;28.607943;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.7310872;0.9257975;0.8652008;0.62003744;19.859861;9.895612;3.29014;53.80034;11.336823;16.490309;67.83134;94.77018;8.242758;4.526095;50.035736;18.623335;13.807163;19.981674;52.9013;78.40658;14.877893;13.173476;63.09376;27.648378;4.247973;14.7346325;47.191605;95.625435;7.126505;7.0950003;66.86338;78.246796;18.785522;9.349076;63.74878;34.633;67.90362;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.309424;0.44902337;1.1698296;0.9160981;7.571413;18.847712;15.45588;59.073826;6.343546;2.4776008;96.5975;66.28499;11.555755;17.864407;15.481348;2.2325175;19.379835;16.357536;59.613785;81.013626;7.341804;12.850894;73.93266;72.07553;8.986802;17.173002;8.3525915;41.190395;2.0903256;12.446576;96.70273;27.594322;10.848337;13.447606;6.4350867;17.99216;57.597805;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.5041213;0.84012824;0.5156921;0.8367841;7.170549;4.359505;11.084442;35.948425;4.006219;16.247358;14.844247;73.7175;19.188093;15.092674;66.15151;64.612366;13.567331;14.49722;82.95865;90.38413;3.4509454;6.1601305;47.527676;55.544346;8.435185;8.21977;65.36205;34.689697;5.723554;15.745971;65.38563;68.76799;19.62461;4.2569046;11.575889;84.5733;2.5738893;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.27579355;0.33535782;1.0379113;0.6054985;3.903049;5.635685;49.483204;8.811149;19.785496;16.765888;68.566925;19.402588;15.927787;11.987157;74.967575;85.42283;3.6436827;3.0005288;81.870926;23.228352;10.728583;5.356013;99.44282;88.85679;7.0794487;15.561271;4.1689415;3.0051198;19.23822;2.251995;7.999061;33.766495;4.402414;7.8285785;25.89644;73.66465;63.147285;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.56579906;0.79645634;1.0432491;0.42104357;19.755732;13.135793;90.10043;93.534195;11.165454;7.5854497;81.61416;22.389273;10.054553;1.9227583;92.51888;59.830334;4.7443275;18.768879;37.583138;10.903562;19.200462;6.9195395;20.02206;57.538185;12.200345;12.027252;63.742535;91.87082;15.936488;5.8894873;68.562294;23.796762;4.026491;9.155697;97.405396;35.17126;34.485214;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.5816719;0.64562154;0.75088143;0.221524;5.378727;2.0373561;9.379529;41.16565;17.382895;10.366805;61.503624;99.43786;13.935452;3.800982;41.231415;61.174995;15.042538;7.07377;4.8679247;59.37636;15.602527;16.996656;12.918152;84.51712;17.672552;2.5568557;5.087111;60.716824;2.764758;10.619875;71.35678;86.4545;7.243181;15.959361;77.42814;4.5334177;11.809412;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.0604914;0.3400136;1.371793;0.62968636;13.289704;10.564852;87.11385;43.501553;13.083936;2.3321624;61.87034;78.614586;11.695309;11.840106;38.55186;69.737274;9.741497;6.3399434;75.21957;72.57867;6.6516356;19.002016;90.50957;46.372185;4.3273697;10.960369;10.655065;1.1082263;10.109023;3.1503272;10.597057;98.565346;15.767491;3.8299315;44.625626;43.029774;65.07413;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.9241418;0.7744698;0.70561373;0.74442977;1.7989017;3.348049;67.14763;38.76431;9.429617;6.0524755;16.420156;89.015495;4.7464414;17.056559;48.85462;87.3068;12.781176;11.430634;80.952835;72.55433;6.627898;1.7525945;17.234682;65.53688;8.844551;8.780521;37.70046;1.1079051;14.245438;16.430088;56.46492;23.514338;8.365368;5.6011696;74.20345;81.14817;70.51884;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.2190677;0.7710049;0.46919158;0.24579306;2.2629743;4.0665517;17.720592;6.8872695;17.307665;19.077806;32.80036;26.957273;9.664993;13.306893;61.3377;72.161064;4.434508;4.2440357;68.27666;84.43827;1.6467832;10.168443;13.60747;46.79267;18.665236;12.319157;34.659477;61.334724;12.251604;4.7638474;59.51037;51.659378;6.1185455;14.170313;89.47928;86.8104;98.87806;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.0636076;0.6123482;1.0823814;0.71251667;14.618282;10.7298975;29.683912;71.3343;7.7736564;18.727903;63.62253;50.011135;3.1069603;10.39741;49.218624;37.382004;4.3815627;7.1053066;35.307964;48.25846;13.992867;11.002154;31.734804;36.512775;1.7148631;18.025557;16.379965;70.8054;6.7172084;2.7496176;91.10708;70.16883;10.189157;3.5134854;15.321532;20.139093;34.715828;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.7283029;0.3803741;1.4615983;0.67858434;13.068195;11.8123455;20.224165;66.81621;15.60097;13.9753895;47.827858;53.427853;9.670514;18.448765;71.52547;82.29926;19.372562;2.1604764;86.67248;88.91059;1.7012987;13.103127;5.021278;82.24142;7.6034565;12.806932;54.05069;99.08698;10.987167;5.8419757;2.4714203;2.5213413;8.423826;10.577641;66.885956;14.666615;73.63027;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.2582265;0.30583513;0.42925748;0.4074676;13.923085;5.0286603;79.14055;17.281986;9.614904;1.347843;86.440414;27.372765;9.348652;1.9514908;58.42122;56.42071;5.681068;17.128084;99.94791;59.99015;10.372263;7.8389306;65.81834;94.90629;2.4552453;5.424212;51.058422;9.6314125;10.109187;16.595325;92.510185;77.14627;7.240587;17.24532;69.2281;84.22672;66.79114;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.4170648;0.96580404;0.89416265;0.9037885;5.3884377;6.153534;72.784935;27.58965;18.050407;1.4546001;77.95168;15.307501;14.268183;3.702029;94.15773;88.03847;7.2179403;12.3702965;36.586636;90.27257;17.390331;5.9106402;52.660282;27.506227;11.036369;10.847585;66.19708;8.12643;11.16275;15.430104;52.54962;50.45273;1.6821269;3.9951026;29.396517;84.39334;81.23041;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.2295257;0.72465;0.361055;0.9262355;19.71289;6.398044;31.136526;55.14506;10.561141;12.306026;53.958893;19.408287;6.1191254;5.420261;15.085123;68.994095;7.2514515;7.9183416;69.85948;76.467255;12.811921;10.454398;47.81876;96.02487;11.616796;12.570645;57.871166;37.565994;14.218756;12.804129;7.6958685;32.645615;1.6979395;16.067787;99.38714;99.65426;81.72859;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.31706223;0.8473932;1.1989572;0.79564756;11.609128;3.6943867;6.3790984;38.29986;7.1905227;5.374791;61.575962;32.561443;8.467295;1.1742067;40.36115;52.557076;6.174156;15.3677845;69.12113;80.100334;12.072662;13.00457;62.14088;19.797686;2.1117654;8.839893;67.58788;55.178265;17.062452;18.585157;3.9162805;14.162593;5.703975;9.069951;61.913605;12.365178;20.479414;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.1390672;0.7575764;1.266315;0.31871456;19.421415;19.348696;17.705336;99.79499;14.789142;13.382298;65.98006;42.77778;8.820136;9.449131;1.6164497;64.721146;18.810942;17.445833;24.990095;38.471252;3.5497336;11.476706;91.37187;14.588248;1.984216;12.469128;94.57072;62.55492;15.879828;2.2370698;35.898125;39.904835;19.802086;1.8954223;48.001747;37.43975;64.431274;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.8004404;0.8635789;1.2928877;0.9876669;4.1192403;14.151798;63.35776;50.151287;17.342543;2.8218277;65.86643;2.853387;4.2623744;8.428067;82.14954;71.60736;1.9101841;8.379628;37.293682;75.42793;2.8792677;7.616;88.770195;46.409832;11.77971;13.5120125;10.10893;89.466774;5.3192496;6.792505;61.074837;61.400135;2.5714529;19.097052;1.6022315;78.9772;32.203236;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.4096533;0.32999265;0.50157744;0.34291297;8.696891;3.1059947;9.946908;88.340706;17.169348;19.76181;69.91178;48.231117;14.917836;3.6368086;73.09958;15.045326;5.874937;5.8937097;82.81856;53.33996;10.757249;10.145837;75.94788;78.175186;18.806341;18.29193;73.26836;72.74134;7.2131104;5.693336;38.01276;17.413418;16.84977;7.9239583;4.946281;94.33469;39.65798;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.85135823;0.59756017;0.86604214;0.9515676;7.378025;7.7860436;54.110085;21.256664;10.089698;3.1791234;50.220592;53.351086;13.71634;2.0900922;89.283875;73.635056;2.0790029;12.04721;69.80005;15.151547;19.325523;5.9294505;52.995045;69.16741;15.92255;2.4159272;51.034195;37.530003;8.929139;19.105436;96.79888;4.908077;9.954883;19.061312;92.372795;28.877752;38.045033;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.39800572;0.7336998;0.4177235;0.6548037;15.346423;4.2794533;61.679974;56.06588;9.363249;7.397425;13.257262;48.044903;8.614681;2.5359747;72.254555;40.961113;12.464128;15.492579;88.36507;64.4578;7.313679;12.724956;21.073658;90.07472;18.501228;13.615183;35.552006;59.956116;6.5330787;10.88165;84.10598;27.34102;10.372799;14.472326;48.943527;90.13602;50.911;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.1052165;0.28271192;1.375827;0.65505123;15.203857;5.4533367;69.08761;32.857746;3.8365722;2.856036;95.55919;59.655605;4.009634;9.615975;55.944603;77.09533;2.7418141;15.494542;98.16483;91.67982;9.168597;18.61457;71.312386;14.414081;1.9150609;5.0169735;12.312411;83.64706;7.0219426;7.083553;77.14531;69.69434;4.795032;5.843613;33.902657;98.9114;17.845873;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.78000313;0.31996557;1.4692492;0.39820692;10.244332;18.850079;13.410219;93.51566;1.7456234;8.29695;2.6290994;9.872164;15.960063;14.682855;75.65717;73.57628;6.5451965;10.212006;42.38855;50.391163;7.607407;17.714169;30.727993;19.666695;13.75495;2.1457336;72.01109;54.63445;7.9332347;2.9305446;39.290886;42.164875;19.669476;4.807271;8.20221;83.21792;92.44246;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.6953276;0.7071861;0.5369567;0.66648316;1.306812;3.5983062;46.510883;55.56687;18.69889;7.3921285;2.6416092;88.26343;14.165717;3.7087104;39.28422;2.2175145;19.074684;17.207075;71.59425;78.463104;6.088845;7.7343607;15.076463;37.887623;9.411319;16.26129;13.868568;80.812355;7.9730525;10.207296;79.96629;83.970825;5.105647;11.612784;8.983646;5.5297923;20.484478;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.59196573;0.89496464;0.28012338;0.8677961;4.3289084;17.716423;46.876266;65.740654;14.779367;13.268317;93.90242;24.139664;13.6196165;15.080125;33.070755;55.72657;3.6334293;1.2736123;90.17602;19.026823;4.289934;5.8330746;55.756805;7.602138;18.132175;15.409641;58.485435;61.80529;6.2933464;12.855288;38.195644;98.75129;18.930489;18.572584;50.30382;17.154919;12.491781;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.0193673;0.72833294;1.3867128;0.21462992;1.9550477;16.994865;83.69298;8.526058;11.958852;17.326063;49.943905;44.323776;18.965717;4.2059546;94.61321;36.857212;11.503715;4.6273527;87.73558;92.55733;12.161536;17.568672;53.374573;48.87963;1.7319369;1.1002274;32.064053;35.369034;17.586329;13.02885;85.48382;54.47543;16.473589;9.992537;55.27987;68.46092;48.85433;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.6703564;0.22896385;0.44978523;0.6062196;17.093277;15.129697;47.402985;49.28103;12.084736;16.394125;81.937836;85.78423;16.267693;11.939014;23.230734;4.479075;4.209198;19.445976;50.738758;52.40442;1.6415068;18.733946;39.334705;41.676846;7.9585586;19.30479;28.642063;11.88535;6.9169703;17.9044;86.58129;92.04687;7.1401725;6.452823;85.88884;50.732773;29.030987;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.3139449;0.9763463;0.8433036;0.7758915;6.5056596;10.437718;41.27278;58.367832;1.4435899;14.924739;39.185753;71.85101;18.075796;7.0721393;16.860588;25.840103;2.6240036;11.233043;37.874443;67.40727;10.138536;16.996616;12.589726;80.678474;13.221584;3.9320018;13.295907;44.182655;15.791434;4.4123673;30.213573;43.493824;3.0224407;5.1970587;67.74955;53.944355;66.20633;40.0;44.6636575032666;91;0.1537041353167826;3;1350
0.35340768;0.3116055;1.3818003;0.6858886;3.24053;5.9089856;13.222585;29.749887;9.621279;19.958559;43.66337;72.485756;15.44909;3.1859164;44.083282;97.104225;3.0628722;5.1034336;91.37765;38.34557;7.9466133;10.728299;71.17322;95.49983;14.4157915;16.422045;87.8734;89.41709;11.12721;2.2985601;65.308014;94.17954;17.284006;6.370097;91.50381;88.40907;30.576235;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.450467;0.38604978;1.1411989;0.58647597;7.7292747;16.788618;69.75197;73.8409;18.505169;1.8284632;70.83218;80.25284;15.164224;15.180738;7.759091;55.32409;18.272045;15.718902;93.296326;75.5253;4.591952;11.930603;37.55268;54.641056;6.801144;8.48967;48.710606;4.4389677;10.146343;10.130398;58.9539;10.277891;15.255857;16.146667;68.02185;41.75517;57.188934;40.0;44.6636575032666;91;0.1537041353167826;3;1350
1.3811549;0.97997385;1.0431877;0.4539346;2.468497;16.847424;62.359158;47.19142;9.7787075;16.001434;51.37634;96.733025;15.409652;10.422984;43.790817;66.005905;6.1344643;10.849374;90.334785;54.87425;11.471554;14.084507;92.15451;87.448265;1.5660388;19.721127;62.99024;88.88099;12.398893;18.932665;85.52849;64.50016;12.50985;11.768701;55.59537;82.37443;8.894644;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1096193;0.8168264;1.1391644;0.7281594;19.598286;10.981004;71.978035;56.56973;12.035443;3.475885;90.16113;5.0712023;18.962587;10.158449;76.50645;6.7904997;14.614309;1.6013197;61.344727;45.424877;9.0937605;3.1763923;66.61739;34.151394;10.232498;14.6001;30.880407;76.00504;8.9584465;16.719622;75.0823;75.885;9.902813;17.519947;67.18136;14.38023;44.02986;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.54563093;0.94926137;1.1928467;0.95266855;6.9851503;1.9046544;65.972046;36.7321;8.164923;12.554044;69.457794;99.74182;10.974728;9.943944;34.99425;87.12292;7.721324;4.264248;45.85537;9.116665;1.4553479;8.174873;56.51564;64.1232;10.838217;9.199092;39.288414;60.40677;4.3182745;8.375654;9.409075;30.875904;9.633422;9.083055;46.915226;30.067343;1.0919641;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.4599293;0.8452957;0.27762735;0.7251686;18.728268;4.6662626;87.6531;67.97402;2.9956548;16.412113;53.199528;93.55612;8.799451;5.5574007;32.0124;17.127783;3.992311;5.7342663;74.22951;81.097664;12.244839;4.2921977;20.434708;37.88881;19.829424;17.806534;14.0451145;70.06628;10.380919;18.095331;1.4771518;79.594696;8.184254;9.676316;93.20453;70.14742;23.370779;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.2123761;0.72138757;1.2408218;0.92939526;13.971845;2.0655856;87.85726;11.213978;7.1478066;13.566456;83.14376;15.036926;19.2627;8.137112;38.379204;22.470709;5.0572586;9.858189;52.669857;5.6357803;6.632299;9.981006;49.444347;68.76393;18.24809;19.73078;68.91958;86.71802;7.404905;4.5818195;78.69189;19.620865;15.040264;17.06086;62.25787;15.397702;40.169407;40.0;54.537224564043015;91;0.1036780622088487;3;1350
1.1319573;0.4276424;1.3390365;0.9998157;11.756033;4.4169226;31.460642;51.116516;2.6166933;3.1765404;54.944954;30.185144;19.409376;12.188863;55.707817;30.55451;14.537751;16.098478;38.820454;65.02491;11.911611;5.2650666;37.55569;77.09208;12.725355;14.790426;91.78425;64.19123;4.3242717;1.2286223;7.130395;45.647648;10.290356;2.611969;96.16733;4.9148655;30.913036;40.0;54.537224564043015;91;0.1036780622088487;3;1350
0.78417;0.46150514;1.3443828;0.24978875;10.034443;10.660005;19.058794;89.6684;11.993011;4.4932427;30.6625;66.240654;17.575994;1.2228904;96.892075;76.613655;6.77855;8.959956;50.305927;95.95238;16.395048;8.438354;44.583305;91.18005;6.739161;4.226123;66.215454;31.064922;5.093723;11.840917;33.039238;3.5663197;8.860487;18.456379;31.750462;47.12055;26.975447;40.0;54.537224564043015;91;0.1036780622088487;3;1350
