[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year]
0.46832305;0.9630877;14.1251545;2.7708955;28.698313;43.539608;29.394003;12.654665;26.12563
0.46832305;0.9630877;14.1251545;17.467793;26.923227;43.539608;29.394003;12.654665;26.12563
0.46832305;0.9630877;14.1251545;17.467793;28.698313;35.489044;29.394003;12.654665;26.12563
0.46832305;0.9630877;14.1251545;17.467793;28.698313;43.539608;41.39459;12.654665;26.12563
0.46832305;0.9630877;14.1251545;17.467793;28.698313;43.539608;29.394003;38.006237;26.12563
0.46832305;0.9630877;14.1251545;17.467793;28.698313;43.539608;29.394003;12.654665;17.212511
0.20650774;0.7022378;6.861105;2.7708955;26.923227;35.489044;41.39459;38.006237;17.212511
0.92215264;0.43351498;7.984725;10.594661;12.206362;19.062094;36.936813;63.938175;13.4793005
0.67459285;0.43351498;7.984725;10.594661;12.206362;19.062094;36.936813;63.938175;13.4793005
0.92215264;0.3313752;7.984725;10.594661;12.206362;19.062094;36.936813;63.938175;13.4793005
0.92215264;0.43351498;12.597923;10.594661;12.206362;19.062094;36.936813;63.938175;13.4793005
0.92215264;0.43351498;7.984725;17.70219;12.206362;19.062094;36.936813;63.938175;13.4793005
0.92215264;0.43351498;7.984725;10.594661;18.745722;19.062094;36.936813;63.938175;13.4793005
0.92215264;0.43351498;7.984725;10.594661;12.206362;17.472116;36.936813;63.938175;13.4793005
0.92215264;0.43351498;7.984725;10.594661;12.206362;19.062094;13.020311;63.938175;13.4793005
0.92215264;0.43351498;7.984725;10.594661;12.206362;19.062094;36.936813;84.247505;13.4793005
0.92215264;0.43351498;7.984725;10.594661;12.206362;19.062094;36.936813;63.938175;0.16723877
0.67459285;0.3313752;12.597923;17.70219;18.745722;17.472116;13.020311;84.247505;0.16723877
0.78643835;0.8004129;5.416551;8.018068;13.095581;27.853878;21.392;32.27577;27.046757
0.47649273;0.8004129;5.416551;8.018068;13.095581;27.853878;21.392;32.27577;27.046757
0.78643835;0.57270545;5.416551;8.018068;13.095581;27.853878;21.392;32.27577;27.046757
0.78643835;0.8004129;15.136547;8.018068;13.095581;27.853878;21.392;32.27577;27.046757
0.78643835;0.8004129;5.416551;5.8682;13.095581;27.853878;21.392;32.27577;27.046757
0.78643835;0.8004129;5.416551;8.018068;10.645053;27.853878;21.392;32.27577;27.046757
0.78643835;0.8004129;5.416551;8.018068;13.095581;12.398708;21.392;32.27577;27.046757
0.78643835;0.8004129;5.416551;8.018068;13.095581;27.853878;19.638073;32.27577;27.046757
0.78643835;0.8004129;5.416551;8.018068;13.095581;27.853878;21.392;89.06963;27.046757
0.78643835;0.8004129;5.416551;8.018068;13.095581;27.853878;21.392;32.27577;4.0910826
0.47649273;0.57270545;15.136547;5.8682;10.645053;12.398708;19.638073;89.06963;4.0910826
0.3333469;0.48110622;16.761168;19.736282;26.637255;34.54824;33.839577;66.86144;8.8152685
0.8529535;0.48110622;16.761168;19.736282;26.637255;34.54824;33.839577;66.86144;8.8152685
0.3333469;0.48288703;16.761168;19.736282;26.637255;34.54824;33.839577;66.86144;8.8152685
0.3333469;0.48110622;3.911754;19.736282;26.637255;34.54824;33.839577;66.86144;8.8152685
0.3333469;0.48110622;16.761168;18.688623;26.637255;34.54824;33.839577;66.86144;8.8152685
0.3333469;0.48110622;16.761168;19.736282;24.935997;34.54824;33.839577;66.86144;8.8152685
0.3333469;0.48110622;16.761168;19.736282;26.637255;30.571964;33.839577;66.86144;8.8152685
0.3333469;0.48110622;16.761168;19.736282;26.637255;34.54824;45.95191;66.86144;8.8152685
0.3333469;0.48110622;16.761168;19.736282;26.637255;34.54824;33.839577;53.74804;8.8152685
0.3333469;0.48110622;16.761168;19.736282;26.637255;34.54824;33.839577;66.86144;20.788422
0.8529535;0.48288703;3.911754;18.688623;24.935997;30.571964;45.95191;53.74804;20.788422
0.16314673;0.7266102;10.912564;3.4356475;20.927645;47.30571;12.3170805;82.89183;3.7092865
0.6016086;0.7266102;10.912564;3.4356475;20.927645;47.30571;12.3170805;82.89183;3.7092865
0.16314673;0.16420655;10.912564;3.4356475;20.927645;47.30571;12.3170805;82.89183;3.7092865
0.16314673;0.7266102;9.288395;3.4356475;20.927645;47.30571;12.3170805;82.89183;3.7092865
0.16314673;0.7266102;10.912564;9.17321;20.927645;47.30571;12.3170805;82.89183;3.7092865
0.16314673;0.7266102;10.912564;3.4356475;15.610277;47.30571;12.3170805;82.89183;3.7092865
0.16314673;0.7266102;10.912564;3.4356475;20.927645;49.30825;12.3170805;82.89183;3.7092865
0.16314673;0.7266102;10.912564;3.4356475;20.927645;47.30571;25.451801;82.89183;3.7092865
0.16314673;0.7266102;10.912564;3.4356475;20.927645;47.30571;12.3170805;26.446898;3.7092865
0.16314673;0.7266102;10.912564;3.4356475;20.927645;47.30571;12.3170805;82.89183;12.134086
0.6016086;0.16420655;9.288395;9.17321;15.610277;49.30825;25.451801;26.446898;12.134086
0.6094507;0.1892305;11.328159;13.519541;19.43019;10.250058;44.793804;38.728836;20.897245
0.2813464;0.1892305;11.328159;13.519541;19.43019;10.250058;44.793804;38.728836;20.897245
0.6094507;0.9749344;11.328159;13.519541;19.43019;10.250058;44.793804;38.728836;20.897245
0.6094507;0.1892305;16.6637;13.519541;19.43019;10.250058;44.793804;38.728836;20.897245
0.6094507;0.1892305;11.328159;15.3542385;19.43019;10.250058;44.793804;38.728836;20.897245
0.6094507;0.1892305;11.328159;13.519541;28.79889;10.250058;44.793804;38.728836;20.897245
0.6094507;0.1892305;11.328159;13.519541;19.43019;28.653381;44.793804;38.728836;20.897245
0.6094507;0.1892305;11.328159;13.519541;19.43019;10.250058;38.962795;38.728836;20.897245
0.6094507;0.1892305;11.328159;13.519541;19.43019;10.250058;44.793804;72.68887;20.897245
0.6094507;0.1892305;11.328159;13.519541;19.43019;10.250058;44.793804;38.728836;28.597088
0.2813464;0.9749344;16.6637;15.3542385;28.79889;28.653381;38.962795;72.68887;28.597088
0.6234862;0.8160046;16.387646;16.406055;25.149014;19.602694;14.863517;49.326736;10.930366
0.65344757;0.8160046;16.387646;16.406055;25.149014;19.602694;14.863517;49.326736;10.930366
0.6234862;0.6731004;16.387646;16.406055;25.149014;19.602694;14.863517;49.326736;10.930366
0.6234862;0.8160046;6.9017286;16.406055;25.149014;19.602694;14.863517;49.326736;10.930366
0.6234862;0.8160046;16.387646;10.099172;25.149014;19.602694;14.863517;49.326736;10.930366
0.6234862;0.8160046;16.387646;16.406055;11.113142;19.602694;14.863517;49.326736;10.930366
0.6234862;0.8160046;16.387646;16.406055;25.149014;13.698884;14.863517;49.326736;10.930366
0.6234862;0.8160046;16.387646;16.406055;25.149014;19.602694;19.352312;49.326736;10.930366
0.6234862;0.8160046;16.387646;16.406055;25.149014;19.602694;14.863517;71.78374;10.930366
0.6234862;0.8160046;16.387646;16.406055;25.149014;19.602694;14.863517;49.326736;17.401384
0.65344757;0.6731004;6.9017286;10.099172;11.113142;13.698884;19.352312;71.78374;17.401384
0.17723724;0.44085175;5.857334;9.605147;13.946273;42.84001;42.398697;94.810844;28.205584
0.21370734;0.44085175;5.857334;9.605147;13.946273;42.84001;42.398697;94.810844;28.205584
0.17723724;0.3588139;5.857334;9.605147;13.946273;42.84001;42.398697;94.810844;28.205584
0.17723724;0.44085175;18.639277;9.605147;13.946273;42.84001;42.398697;94.810844;28.205584
0.17723724;0.44085175;5.857334;14.718875;13.946273;42.84001;42.398697;94.810844;28.205584
0.17723724;0.44085175;5.857334;9.605147;24.477682;42.84001;42.398697;94.810844;28.205584
0.17723724;0.44085175;5.857334;9.605147;13.946273;34.276928;42.398697;94.810844;28.205584
0.17723724;0.44085175;5.857334;9.605147;13.946273;42.84001;45.059994;94.810844;28.205584
0.17723724;0.44085175;5.857334;9.605147;13.946273;42.84001;42.398697;27.981087;28.205584
0.17723724;0.44085175;5.857334;9.605147;13.946273;42.84001;42.398697;94.810844;0.9310848
0.21370734;0.3588139;18.639277;14.718875;24.477682;34.276928;45.059994;27.981087;0.9310848
0.3472168;0.77037215;13.066433;12.786924;18.567015;35.30726;23.923674;66.19277;19.239912
0.5248075;0.77037215;13.066433;12.786924;18.567015;35.30726;23.923674;66.19277;19.239912
0.3472168;0.29409894;13.066433;12.786924;18.567015;35.30726;23.923674;66.19277;19.239912
0.3472168;0.77037215;13.16063;12.786924;18.567015;35.30726;23.923674;66.19277;19.239912
0.3472168;0.77037215;13.066433;6.8710537;18.567015;35.30726;23.923674;66.19277;19.239912
0.3472168;0.77037215;13.066433;12.786924;15.132445;35.30726;23.923674;66.19277;19.239912
0.3472168;0.77037215;13.066433;12.786924;18.567015;45.530342;23.923674;66.19277;19.239912
0.3472168;0.77037215;13.066433;12.786924;18.567015;35.30726;25.714064;66.19277;19.239912
0.3472168;0.77037215;13.066433;12.786924;18.567015;35.30726;23.923674;44.317814;19.239912
0.3472168;0.77037215;13.066433;12.786924;18.567015;35.30726;23.923674;66.19277;24.506687
0.5248075;0.29409894;13.16063;6.8710537;15.132445;45.530342;25.714064;44.317814;24.506687
0.80069274;0.1771626;9.106965;6.526646;22.403269;22.29459;31.469076;10.428218;1.1551943
0.7958561;0.1771626;9.106965;6.526646;22.403269;22.29459;31.469076;10.428218;1.1551943
0.80069274;0.87926704;9.106965;6.526646;22.403269;22.29459;31.469076;10.428218;1.1551943
0.80069274;0.1771626;6.2979593;6.526646;22.403269;22.29459;31.469076;10.428218;1.1551943
0.80069274;0.1771626;9.106965;17.97636;22.403269;22.29459;31.469076;10.428218;1.1551943
0.80069274;0.1771626;9.106965;6.526646;29.286514;22.29459;31.469076;10.428218;1.1551943
0.80069274;0.1771626;9.106965;6.526646;22.403269;27.436504;31.469076;10.428218;1.1551943
0.80069274;0.1771626;9.106965;6.526646;22.403269;22.29459;39.869053;10.428218;1.1551943
0.80069274;0.1771626;9.106965;6.526646;22.403269;22.29459;31.469076;98.95296;1.1551943
0.80069274;0.1771626;9.106965;6.526646;22.403269;22.29459;31.469076;10.428218;7.801994
0.7958561;0.87926704;6.2979593;17.97636;29.286514;27.436504;39.869053;98.95296;7.801994
0.936133;0.59248435;4.292141;4.4284987;22.920341;10.793406;27.174719;68.72191;18.289946
0.14759123;0.59248435;4.292141;4.4284987;22.920341;10.793406;27.174719;68.72191;18.289946
0.936133;0.19158623;4.292141;4.4284987;22.920341;10.793406;27.174719;68.72191;18.289946
0.936133;0.59248435;4.4744396;4.4284987;22.920341;10.793406;27.174719;68.72191;18.289946
0.936133;0.59248435;4.292141;3.406526;22.920341;10.793406;27.174719;68.72191;18.289946
0.936133;0.59248435;4.292141;4.4284987;21.361773;10.793406;27.174719;68.72191;18.289946
0.936133;0.59248435;4.292141;4.4284987;22.920341;22.363058;27.174719;68.72191;18.289946
0.936133;0.59248435;4.292141;4.4284987;22.920341;10.793406;32.784447;68.72191;18.289946
0.936133;0.59248435;4.292141;4.4284987;22.920341;10.793406;27.174719;82.72441;18.289946
0.936133;0.59248435;4.292141;4.4284987;22.920341;10.793406;27.174719;68.72191;11.378164
0.14759123;0.19158623;4.4744396;3.406526;21.361773;22.363058;32.784447;82.72441;11.378164
0.48246828;0.23810264;17.813448;14.576871;16.721863;46.608864;39.620003;30.355568;5.8480663
0.7211983;0.23810264;17.813448;14.576871;16.721863;46.608864;39.620003;30.355568;5.8480663
0.48246828;0.94573766;17.813448;14.576871;16.721863;46.608864;39.620003;30.355568;5.8480663
0.48246828;0.23810264;14.573497;14.576871;16.721863;46.608864;39.620003;30.355568;5.8480663
0.48246828;0.23810264;17.813448;16.77596;16.721863;46.608864;39.620003;30.355568;5.8480663
0.48246828;0.23810264;17.813448;14.576871;12.969267;46.608864;39.620003;30.355568;5.8480663
0.48246828;0.23810264;17.813448;14.576871;16.721863;40.61322;39.620003;30.355568;5.8480663
0.48246828;0.23810264;17.813448;14.576871;16.721863;46.608864;21.627554;30.355568;5.8480663
0.48246828;0.23810264;17.813448;14.576871;16.721863;46.608864;39.620003;38.922424;5.8480663
0.48246828;0.23810264;17.813448;14.576871;16.721863;46.608864;39.620003;30.355568;28.430733
0.7211983;0.94573766;14.573497;16.77596;12.969267;40.61322;21.627554;38.922424;28.430733
0.32285103;0.9756551;7.664607;6.9522605;10.713333;33.995087;16.850529;40.604412;11.891547
0.9162862;0.9756551;7.664607;6.9522605;10.713333;33.995087;16.850529;40.604412;11.891547
0.32285103;0.60003114;7.664607;6.9522605;10.713333;33.995087;16.850529;40.604412;11.891547
0.32285103;0.9756551;16.134798;6.9522605;10.713333;33.995087;16.850529;40.604412;11.891547
0.32285103;0.9756551;7.664607;8.898506;10.713333;33.995087;16.850529;40.604412;11.891547
0.32285103;0.9756551;7.664607;6.9522605;27.412174;33.995087;16.850529;40.604412;11.891547
0.32285103;0.9756551;7.664607;6.9522605;10.713333;39.350002;16.850529;40.604412;11.891547
0.32285103;0.9756551;7.664607;6.9522605;10.713333;33.995087;42.281013;40.604412;11.891547
0.32285103;0.9756551;7.664607;6.9522605;10.713333;33.995087;16.850529;10.347018;11.891547
0.32285103;0.9756551;7.664607;6.9522605;10.713333;33.995087;16.850529;40.604412;4.2726264
0.9162862;0.60003114;16.134798;8.898506;27.412174;39.350002;42.281013;10.347018;4.2726264
0.76968026;0.38935992;14.649248;18.751776;29.55387;28.56053;49.324654;80.98948;23.501957
0.3989809;0.38935992;14.649248;18.751776;29.55387;28.56053;49.324654;80.98948;23.501957
0.76968026;0.45384905;14.649248;18.751776;29.55387;28.56053;49.324654;80.98948;23.501957
0.76968026;0.38935992;9.816869;18.751776;29.55387;28.56053;49.324654;80.98948;23.501957
0.76968026;0.38935992;14.649248;11.253547;29.55387;28.56053;49.324654;80.98948;23.501957
0.76968026;0.38935992;14.649248;18.751776;18.247002;28.56053;49.324654;80.98948;23.501957
0.76968026;0.38935992;14.649248;18.751776;29.55387;18.615786;49.324654;80.98948;23.501957
0.76968026;0.38935992;14.649248;18.751776;29.55387;28.56053;13.301799;80.98948;23.501957
0.76968026;0.38935992;14.649248;18.751776;29.55387;28.56053;49.324654;64.981544;23.501957
0.76968026;0.38935992;14.649248;18.751776;29.55387;28.56053;49.324654;80.98948;21.5596
0.3989809;0.45384905;9.816869;11.253547;18.247002;18.615786;13.301799;64.981544;21.5596
0.679141;0.71322966;8.706437;13.792417;13.572051;23.416157;29.051945;77.03052;16.839062
0.8374595;0.71322966;8.706437;13.792417;13.572051;23.416157;29.051945;77.03052;16.839062
0.679141;0.5246181;8.706437;13.792417;13.572051;23.416157;29.051945;77.03052;16.839062
0.679141;0.71322966;8.852264;13.792417;13.572051;23.416157;29.051945;77.03052;16.839062
0.679141;0.71322966;8.706437;15.743004;13.572051;23.416157;29.051945;77.03052;16.839062
0.679141;0.71322966;8.706437;13.792417;25.24833;23.416157;29.051945;77.03052;16.839062
0.679141;0.71322966;8.706437;13.792417;13.572051;49.45448;29.051945;77.03052;16.839062
0.679141;0.71322966;8.706437;13.792417;13.572051;23.416157;32.32148;77.03052;16.839062
0.679141;0.71322966;8.706437;13.792417;13.572051;23.416157;29.051945;53.204746;16.839062
0.679141;0.71322966;8.706437;13.792417;13.572051;23.416157;29.051945;77.03052;10.609694
0.8374595;0.5246181;8.852264;15.743004;25.24833;49.45448;32.32148;53.204746;10.609694
0.2323427;0.11828924;13.505447;3.1616876;27.408306;39.14373;36.49708;21.353897;4.0158606
0.48319036;0.11828924;13.505447;3.1616876;27.408306;39.14373;36.49708;21.353897;4.0158606
0.2323427;0.6145186;13.505447;3.1616876;27.408306;39.14373;36.49708;21.353897;4.0158606
0.2323427;0.11828924;18.944838;3.1616876;27.408306;39.14373;36.49708;21.353897;4.0158606
0.2323427;0.11828924;13.505447;4.426203;27.408306;39.14373;36.49708;21.353897;4.0158606
0.2323427;0.11828924;13.505447;3.1616876;19.082731;39.14373;36.49708;21.353897;4.0158606
0.2323427;0.11828924;13.505447;3.1616876;27.408306;27.569069;36.49708;21.353897;4.0158606
0.2323427;0.11828924;13.505447;3.1616876;27.408306;39.14373;23.341742;21.353897;4.0158606
0.2323427;0.11828924;13.505447;3.1616876;27.408306;39.14373;36.49708;91.03015;4.0158606
0.2323427;0.11828924;13.505447;3.1616876;27.408306;39.14373;36.49708;21.353897;23.557035
0.48319036;0.6145186;18.944838;4.426203;19.082731;27.569069;23.341742;91.03015;23.557035
0.515024;0.8713618;3.2821229;19.4634;20.154049;41.4645;19.972143;37.64253;13.928362
0.2845352;0.8713618;3.2821229;19.4634;20.154049;41.4645;19.972143;37.64253;13.928362
0.515024;0.93300414;3.2821229;19.4634;20.154049;41.4645;19.972143;37.64253;13.928362
0.515024;0.8713618;11.761514;19.4634;20.154049;41.4645;19.972143;37.64253;13.928362
0.515024;0.8713618;3.2821229;12.438526;20.154049;41.4645;19.972143;37.64253;13.928362
0.515024;0.8713618;3.2821229;19.4634;20.987488;41.4645;19.972143;37.64253;13.928362
0.515024;0.8713618;3.2821229;19.4634;20.154049;11.295513;19.972143;37.64253;13.928362
0.515024;0.8713618;3.2821229;19.4634;20.154049;41.4645;42.74459;37.64253;13.928362
0.515024;0.8713618;3.2821229;19.4634;20.154049;41.4645;19.972143;73.55076;13.928362
0.515024;0.8713618;3.2821229;19.4634;20.154049;41.4645;19.972143;37.64253;3.7405899
0.2845352;0.93300414;11.761514;12.438526;20.987488;11.295513;42.74459;73.55076;3.7405899
0.96860975;0.49447912;18.992798;8.292034;18.951307;15.942041;47.446426;83.214485;25.685717
0.5826059;0.49447912;18.992798;8.292034;18.951307;15.942041;47.446426;83.214485;25.685717
0.96860975;0.12257889;18.992798;8.292034;18.951307;15.942041;47.446426;83.214485;25.685717
0.96860975;0.49447912;5.4415226;8.292034;18.951307;15.942041;47.446426;83.214485;25.685717
0.96860975;0.49447912;18.992798;7.76112;18.951307;15.942041;47.446426;83.214485;25.685717
0.96860975;0.49447912;18.992798;8.292034;14.671706;15.942041;47.446426;83.214485;25.685717
0.96860975;0.49447912;18.992798;8.292034;18.951307;30.738222;47.446426;83.214485;25.685717
0.96860975;0.49447912;18.992798;8.292034;18.951307;15.942041;11.586999;83.214485;25.685717
0.96860975;0.49447912;18.992798;8.292034;18.951307;15.942041;47.446426;24.189737;25.685717
0.96860975;0.49447912;18.992798;8.292034;18.951307;15.942041;47.446426;83.214485;16.45359
0.5826059;0.12257889;5.4415226;7.76112;14.671706;30.738222;11.586999;24.189737;16.45359
0.87884146;0.92202836;12.059084;10.32176;15.7183695;27.145956;11.741851;51.639587;9.246018
0.32897592;0.92202836;12.059084;10.32176;15.7183695;27.145956;11.741851;51.639587;9.246018
0.87884146;0.78127956;12.059084;10.32176;15.7183695;27.145956;11.741851;51.639587;9.246018
0.87884146;0.92202836;2.5284855;10.32176;15.7183695;27.145956;11.741851;51.639587;9.246018
0.87884146;0.92202836;12.059084;13.698397;15.7183695;27.145956;11.741851;51.639587;9.246018
0.87884146;0.92202836;12.059084;10.32176;17.225477;27.145956;11.741851;51.639587;9.246018
0.87884146;0.92202836;12.059084;10.32176;15.7183695;35.655426;11.741851;51.639587;9.246018
0.87884146;0.92202836;12.059084;10.32176;15.7183695;27.145956;15.754007;51.639587;9.246018
0.87884146;0.92202836;12.059084;10.32176;15.7183695;27.145956;11.741851;19.675499;9.246018
0.87884146;0.92202836;12.059084;10.32176;15.7183695;27.145956;11.741851;51.639587;20.611795
0.32897592;0.78127956;2.5284855;13.698397;17.225477;35.655426;15.754007;19.675499;20.611795
0.42550632;0.33400252;10.284713;17.741743;24.558907;30.451624;44.277187;91.76094;26.610506
0.9863048;0.33400252;10.284713;17.741743;24.558907;30.451624;44.277187;91.76094;26.610506
0.42550632;0.2523377;10.284713;17.741743;24.558907;30.451624;44.277187;91.76094;26.610506
0.42550632;0.33400252;14.263823;17.741743;24.558907;30.451624;44.277187;91.76094;26.610506
0.42550632;0.33400252;10.284713;11.131862;24.558907;30.451624;44.277187;91.76094;26.610506
0.42550632;0.33400252;10.284713;17.741743;28.36533;30.451624;44.277187;91.76094;26.610506
0.42550632;0.33400252;10.284713;17.741743;24.558907;16.368895;44.277187;91.76094;26.610506
0.42550632;0.33400252;10.284713;17.741743;24.558907;30.451624;49.90952;91.76094;26.610506
0.42550632;0.33400252;10.284713;17.741743;24.558907;30.451624;44.277187;57.501606;26.610506
0.42550632;0.33400252;10.284713;17.741743;24.558907;30.451624;44.277187;91.76094;7.082169
0.9863048;0.2523377;14.263823;11.131862;28.36533;16.368895;49.90952;57.501606;7.082169
