;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-]
5;1350;77;691;0.06690617;0.15517719;0.21807928;8.813456;2500;0.32128628515911917
5;1350;116;1198;0.07497518;0.13231954;0.20364633;5.580735;2500;0.30746383640474906
5;1350;116;857;0.029756501;0.26061395;0.23369019;11.771107;2500;0.2917148341996825
5;1350;104;1019;0.09989921;0.1128869;0.19623289;7.8469424;2500;0.30665532924739963
5;1350;120;422;0.04711514;0.23624276;0.111092605;17.677326;2500;0.08818357074484576
5;1350;208;615;0.054432347;0.1847671;0.1957952;18.76888;2500;0.25787128366764306
5;1350;96;1169;0.1094764;0.11914229;0.22337607;7.176657;2500;0.36002337894092
5;1350;285;506;0.06842093;0.10560842;0.11255178;7.771933;2500;0.13850965141478483
5;1350;275;970;0.058040403;0.13261439;0.120354;11.164296;2500;0.1395320191190518
5;1350;149;635;0.12467999;0.15539503;0.20163509;13.074912;2500;0.28725828248281093
5;1350;105;276;0.033242017;0.23375157;0.21869957;15.2967205;2500;0.2764319555069801
5;1350;165;700;0.028337033;0.18877648;0.15297267;2.9013536;2500;0.1744906473414515
5;1350;256;269;0.04640767;0.23994565;0.21028924;1.97076;2500;0.25756404223516294
5;1350;199;13;0.0561658;0.216711;0.12510523;13.886332;2500;0.11568876574428316
5;1350;243;290;0.06399131;0.102821335;0.1666008;10.095059;2500;0.25130913262134125
5;1350;164;239;0.0753905;0.16549908;0.21219611;13.782291;2500;0.30226640017317036
5;1350;193;451;0.07296589;0.19686058;0.12984793;6.730532;2500;0.1301910069640723
5;1350;93;1067;0.11203652;0.1592151;0.15233445;4.2712765;2500;0.18717630706119773
5;1350;223;471;0.03713794;0.12656324;0.19435987;3.1137784;2500;0.29215899618603736
5;1350;68;1015;0.0246483;0.15904339;0.15189928;15.940334;2500;0.18643044635643147
5;1350;211;671;0.054834377;0.15712152;0.23112375;8.65756;2500;0.3470880374688714
5;1350;259;19;0.07633032;0.11141435;0.24350892;2.5746183;2500;0.4108180134821749
5;1350;48;234;0.048177976;0.118162744;0.19634342;5.6885605;2500;0.30272597780482047
5;1350;188;1118;0.11992674;0.12439332;0.21736003;17.368856;2500;0.34273855202442816
5;1350;37;728;0.100047454;0.12607358;0.23600447;10.149258;2500;0.38155075365437263
5;1350;220;1116;0.07213747;0.101111;0.2052789;17.213505;2500;0.3361434381525508
5;1350;34;379;0.09738932;0.14056797;0.21599713;18.961369;2500;0.3273812696623784
5;1350;281;862;0.05295997;0.10634228;0.11203288;2.2721884;2500;0.13708489852252081
5;1350;49;928;0.095525235;0.11193092;0.2235644;18.921236;2500;0.36660494255532516
5;1350;288;1171;0.09032915;0.17854854;0.14118469;8.05025;2500;0.15736529858309814
5;1350;242;31;0.07059749;0.21290994;0.11062068;14.267166;2500;0.09342340478937677
5;1350;182;1143;0.03331511;0.15347007;0.18842073;8.659431;2500;0.26160297103668967
5;1350;236;475;0.118610054;0.16031626;0.13401805;12.677731;2500;0.1521742215356867
5;1350;240;1007;0.07050248;0.21326119;0.111977026;13.725553;2500;0.09547586524572496
5;1350;284;658;0.10035654;0.1406758;0.19143422;3.5267165;2500;0.2760868316229707
5;1350;83;681;0.14664187;0.15068482;0.11478285;9.191352;2500;0.12120915010265856
5;1350;181;437;0.04850415;0.13842224;0.23308413;4.9252386;2500;0.3652491936347613
5;1350;37;995;0.03788923;0.1224569;0.24539088;3.266818;2500;0.405057717250194
5;1350;188;324;0.046465028;0.23005144;0.21072885;12.246928;2500;0.26312091355669986
5;1350;59;595;0.064886935;0.15875266;0.14314948;13.924998;2500;0.16995021965521942
5;1350;173;676;0.07303315;0.12893493;0.18438116;5.8937893;2500;0.269561954749341
5;1350;176;893;0.03563226;0.12265266;0.10470785;1.1391817;2500;0.11489435126771498
5;1350;145;571;0.04699246;0.11270122;0.19320993;19.444433;2500;0.30032773991759487
5;1350;161;819;0.051508393;0.112099074;0.1395761;10.022138;2500;0.18865015483100497
5;1350;231;587;0.037301596;0.14024478;0.16825365;13.384681;2500;0.22908561315001705
5;1350;241;794;0.032335635;0.2632245;0.1268302;2.4292326;2500;0.1056169777904382
5;1350;152;812;0.035799146;0.15641147;0.24798276;12.784134;2500;0.3830755618828729
5;1350;183;854;0.114817366;0.15773973;0.13111368;15.489409;2500;0.14796244875367046
5;1350;280;989;0.03229884;0.120613225;0.16254027;1.9003701;2500;0.23005477555877768
5;1350;44;653;0.020923428;0.17734884;0.1381901;10.947871;2500;0.15243503510248038
5;1350;43;240;0.07719493;0.20873395;0.18123814;3.6982474;2500;0.2178095826655771
5;1350;35;818;0.06630099;0.111455135;0.23580132;3.7914727;2500;0.39382083927992523
5;1350;200;101;0.07722704;0.11537649;0.12450827;12.681232;2500;0.15655072474162657
5;1350;131;270;0.072757214;0.20122002;0.121121936;12.7659025;2500;0.11393890428763147
5;1350;234;952;0.05529751;0.11291124;0.11110977;11.52163;2500;0.13177097870128007
5;1350;204;527;0.06290715;0.095070325;0.1884027;10.693209;2500;0.3045767960070133
5;1350;106;602;0.13438334;0.16051318;0.19031155;9.929783;2500;0.2610702952186306
5;1350;270;1185;0.07500739;0.13571139;0.22320856;10.143204;2500;0.34631463988472727
5;1350;231;289;0.09358976;0.15509093;0.2253942;7.354736;2500;0.3365678534173395
5;1350;88;33;0.023579838;0.14548755;0.115291364;5.8892665;2500;0.12429789014316725
5;1350;115;142;0.049084097;0.13394251;0.2365788;6.047259;2500;0.3763049777765247
5;1350;101;300;0.099771485;0.11922563;0.22440746;18.253897;2500;0.36218750838919006
5;1350;55;873;0.04128114;0.20999183;0.19708706;6.0674496;2500;0.247103921524413
5;1350;52;933;0.043449983;0.15053721;0.15205902;8.11577;2500;0.19115532005803826
5;1350;281;682;0.104932286;0.17776278;0.2118379;10.577598;2500;0.2938297990594721
5;1350;136;313;0.123120576;0.14405102;0.19310106;15.111174;2500;0.2772497668922823
5;1350;121;630;0.02876964;0.20396404;0.15295696;15.764848;2500;0.16810651415132538
5;1350;221;27;0.09810207;0.12077962;0.10198836;14.71189;2500;0.11069897440783696
5;1350;170;821;0.045702457;0.19722892;0.18886915;6.7575917;2500;0.23783006183228414
5;1350;281;741;0.11541768;0.14433178;0.18647365;4.0987544;2500;0.2634740654785964
5;1350;236;35;0.077578545;0.092664;0.1231867;16.523504;2500;0.1677871643803097
5;1350;149;982;0.11399107;0.16390513;0.23594892;17.615246;2500;0.3523391325331387
5;1350;119;918;0.104897134;0.11851327;0.12389146;18.345589;2500;0.15359708535846825
5;1350;296;376;0.14064045;0.14966115;0.14306442;17.308512;2500;0.17427748340199292
5;1350;218;766;0.13788757;0.15544379;0.15579821;7.8661575;2500;0.19579875014130643
5;1350;285;725;0.047194198;0.10741333;0.20244485;3.9166136;2500;0.3245452945240928
5;1350;44;180;0.05928431;0.14838783;0.11224602;13.738133;2500;0.11758589293467041
5;1350;256;239;0.032527447;0.19640607;0.20535617;13.338932;2500;0.27017615426716596
5;1350;194;823;0.043055493;0.18788382;0.16217166;5.710078;2500;0.19189254825599064
5;1350;45;1120;0.098667875;0.17469111;0.12744194;12.784193;2500;0.1342290380771358
5;1350;180;695;0.025835175;0.14533043;0.11681207;19.966614;2500;0.12713889344499743
5;1350;208;685;0.11607701;0.1272954;0.16185041;4.202145;2500;0.22425007399177152
5;1350;13;779;0.055602487;0.23578706;0.16689742;8.192985;2500;0.1804071158473584
5;1350;141;534;0.04048463;0.25901908;0.12059523;8.429946;2500;0.09713449948190377
5;1350;249;74;0.029408358;0.12210447;0.17236987;5.0571046;2500;0.24936419407687802
5;1350;95;481;0.035377394;0.2605077;0.17536579;15.973325;2500;0.1860390089341573
5;1350;142;1081;0.028016398;0.14031512;0.24715158;14.438755;2500;0.3938671425216264
5;1350;138;967;0.07724874;0.15329385;0.20699565;5.122421;2500;0.29965532805965095
5;1350;97;1113;0.04031982;0.14663565;0.10182534;17.298119;2500;0.09979419135642767
5;1350;276;191;0.10131448;0.13964418;0.17153023;9.090203;2500;0.23607353828120514
5;1350;236;612;0.040738575;0.11481541;0.10323848;11.467258;2500;0.1158129804306849
5;1350;42;705;0.071622536;0.11412737;0.17668195;14.012966;2500;0.264117159701024
5;1350;299;259;0.074780025;0.12030632;0.15069057;17.609003;2500;0.2060129448071436
5;1350;264;249;0.044339977;0.24300112;0.23552603;5.3098655;2500;0.30393434633312066
5;1350;92;940;0.02913068;0.20841375;0.17399335;12.254563;2500;0.2045001699212469
5;1350;252;809;0.11192128;0.14431016;0.22748564;13.759937;2500;0.3488337140593438
5;1350;40;780;0.09561845;0.15578385;0.18758087;17.841236;2500;0.258470298457825
5;1350;299;327;0.035501756;0.1733415;0.15947698;15.673573;2500;0.1937414081180454
5;1350;203;613;0.05658188;0.09552127;0.13445604;18.374258;2500;0.18911876661526308
5;1350;198;37;0.038488984;0.12756413;0.12747356;2.42942;2500;0.15569825257885986
5;1350;36;164;0.026849726;0.19197154;0.21918194;9.083674;2500;0.30000491491029546
5;1350;270;626;0.055765178;0.23542906;0.23244798;6.8202443;2500;0.30192814523949835
5;1350;18;378;0.0753604;0.11195327;0.14861277;10.446483;2500;0.20719529893306254
5;1350;79;1159;0.06528955;0.18945827;0.17419188;16.405401;2500;0.21374156370452527
5;1350;51;571;0.0871135;0.1868759;0.14312524;10.358654;2500;0.15739911525554273
5;1350;235;109;0.04422318;0.24179462;0.16829416;1.6678802;2500;0.18059527686464205
5;1350;67;31;0.026593601;0.16742936;0.2304237;13.74557;2500;0.3384274853653204
5;1350;274;873;0.056693073;0.23299938;0.12069618;1.1955707;2500;0.10389926633918527
5;1350;200;214;0.06970966;0.17148767;0.1437229;2.8572953;2500;0.16510401059919919
5;1350;20;233;0.09928253;0.12697849;0.20429073;14.826838;2500;0.312832641134021
5;1350;11;514;0.10813249;0.1586264;0.14659387;16.789007;2500;0.1765278283257278
5;1350;24;324;0.030477118;0.15532976;0.11217342;7.044175;2500;0.11470068824609089
5;1350;185;743;0.034961585;0.23692544;0.15616079;11.811119;2500;0.16130846899358345
5;1350;242;587;0.047074202;0.2004202;0.2014588;11.396506;2500;0.26042579463125015
5;1350;79;142;0.11900955;0.15089537;0.24760073;2.0563643;2500;0.38647311346779506
5;1350;256;943;0.085272014;0.19308631;0.23382145;11.352102;2500;0.32869902239663734
5;1350;26;516;0.10256272;0.1400394;0.18428168;1.2084363;2500;0.26179993224390197
5;1350;242;736;0.038540557;0.116969705;0.21659997;16.579445;2500;0.3471779654216228
5;1350;279;14;0.06544098;0.12922117;0.18570822;15.214553;2500;0.27212357147129135
5;1350;233;755;0.095185496;0.18651746;0.17408456;6.3905196;2500;0.21498711570402068
5;1350;212;346;0.0855839;0.15845957;0.12559488;5.984278;2500;0.13753420259180646
5;1350;253;598;0.08166759;0.20184085;0.14382543;4.6123333;2500;0.1527108984275638
5;1350;21;364;0.04064197;0.1670373;0.16781603;19.102491;2500;0.21293775827622838
5;1350;68;1195;0.061256085;0.16445304;0.24784055;17.069967;2500;0.37681630194020954
5;1350;46;284;0.13687356;0.14251532;0.19128436;16.916994;2500;0.27453954814160203
5;1350;156;1096;0.055198688;0.20910601;0.24173181;9.858054;2500;0.33485675148211863
5;1350;226;1102;0.080569625;0.12605554;0.13880244;16.418907;2500;0.17869862136221024
5;1350;192;510;0.07330597;0.08008857;0.11034569;12.239699;2500;0.14979522345046706
5;1350;256;371;0.09209027;0.18996067;0.24675626;6.689777;2500;0.3569718581991861
5;1350;55;463;0.07924307;0.18871044;0.14944364;9.178273;2500;0.16807534173491728
5;1350;223;1187;0.032244217;0.18512991;0.18029591;8.772696;2500;0.22756982575739373
5;1350;65;746;0.09307753;0.13885853;0.11067144;7.6846704;2500;0.11870958645105768
5;1350;88;658;0.083927855;0.09671895;0.22905873;5.6036367;2500;0.3926155474984099
5;1350;215;52;0.104271084;0.10754408;0.100102015;8.566659;2500;0.11341874676917758
5;1350;294;1018;0.031521957;0.14295736;0.23590179;12.386548;2500;0.3677192502815423
5;1350;187;109;0.08498601;0.09659942;0.12480563;4.727554;2500;0.16851539812048436
5;1350;25;65;0.068714626;0.20824079;0.12752174;3.6950788;2500;0.12237638695742603
5;1350;188;337;0.07105178;0.13331908;0.22386992;14.114328;2500;0.3495853984646722
5;1350;22;576;0.05157269;0.22063582;0.15793456;11.000429;2500;0.1703989087122558
5;1350;266;1075;0.0440746;0.17701039;0.13840267;7.691209;2500;0.15296212497146888
5;1350;215;950;0.055827666;0.104789;0.18946615;18.250137;2500;0.2986760493004319
5;1350;60;245;0.060029697;0.14419937;0.13816172;9.765087;2500;0.1676631053796444
5;1350;36;452;0.08439632;0.089344695;0.14298211;7.3029943;2500;0.21148795207144763
5;1350;63;938;0.052277036;0.20175941;0.10683255;5.1088634;2500;0.09047248957324487
5;1350;294;637;0.12936735;0.15734175;0.18091169;7.1402617;2500;0.24414766977361346
5;1350;142;217;0.07515723;0.1893041;0.11941287;6.2011986;2500;0.11497698489636654
5;1350;237;481;0.04103433;0.22573133;0.2255682;17.469376;2500;0.2937233069615038
5;1350;194;754;0.054641318;0.22463866;0.21265303;17.947773;2500;0.2694598507497607
5;1350;175;1168;0.10720746;0.15929224;0.1428189;8.839027;2500;0.16906849746350616
5;1350;52;797;0.101326734;0.13395925;0.18006678;5.958094;2500;0.2571847163681248
5;1350;284;29;0.029783493;0.22735794;0.18660653;3.4766104;2500;0.21933845079105846
5;1350;97;848;0.056074325;0.15631889;0.19996776;14.60649;2500;0.28325279069514914
5;1350;177;308;0.04781107;0.11280713;0.16283812;17.702652;2500;0.23604969172375048
5;1350;212;1035;0.088523;0.16731396;0.19787982;8.811226;2500;0.27213982837123696
5;1350;198;466;0.09303344;0.16521569;0.12540846;17.623072;2500;0.1343828777621128
5;1350;282;247;0.07933825;0.10422014;0.1706528;5.70275;2500;0.258843237272821
5;1350;53;566;0.06136036;0.23173088;0.11410094;12.565556;2500;0.09391889898275509
5;1350;157;313;0.022856008;0.13502072;0.24116047;2.5407503;2500;0.38528209287469833
5;1350;127;290;0.04546339;0.21493047;0.1602114;11.699364;2500;0.17668267383401834
5;1350;147;692;0.14017686;0.15509489;0.19261622;13.134942;2500;0.26908137548319994
5;1350;44;923;0.062578574;0.13379388;0.17347245;13.243214;2500;0.2437636943952085
5;1350;48;1003;0.053827666;0.23304217;0.10402264;15.796916;2500;0.07829616249085297
5;1350;90;483;0.113516465;0.16044898;0.10940702;2.8001602;2500;0.10791829820990957
5;1350;98;89;0.08758995;0.17402646;0.13968344;6.2926555;2500;0.15656223217319476
5;1350;134;585;0.072367795;0.22070093;0.20124026;14.16822;2500;0.24971680974633653
5;1350;187;526;0.026627261;0.2214813;0.1962152;12.249429;2500;0.2398743384741001
5;1350;194;244;0.092633545;0.13159855;0.12819175;19.039597;2500;0.154979950094109
5;1350;129;1076;0.09726741;0.15408476;0.17329198;15.899407;2500;0.23088524268314464
5;1350;128;1169;0.04338026;0.1683933;0.15505919;9.948618;2500;0.18779052326692952
5;1350;73;71;0.040988296;0.15774478;0.18528163;11.141202;2500;0.2526511505689271
5;1350;180;956;0.033862688;0.12847415;0.15020294;13.53428;2500;0.19997846694141874
5;1350;101;778;0.07610078;0.13060051;0.23442972;1.194337;2500;0.3744004979667531
5;1350;20;321;0.058875468;0.21160379;0.1708628;7.920039;2500;0.19733963827783693
5;1350;131;765;0.06540898;0.22640638;0.16398668;3.3161395;2500;0.17887350981669045
5;1350;147;163;0.074260056;0.2220127;0.20549895;5.5493655;2500;0.25714507815341425
5;1350;75;92;0.08905619;0.09192269;0.21710317;16.760635;2500;0.37064680710344344
5;1350;176;1192;0.066952266;0.16876249;0.1656329;11.420963;2500;0.2078156522513015
5;1350;174;767;0.05931513;0.1770471;0.11634403;17.348745;2500;0.11395770490964656
5;1350;213;311;0.050806876;0.12560026;0.11276335;17.887543;2500;0.12858953488076946
5;1350;197;545;0.091975175;0.14526907;0.14903115;16.31303;2500;0.18809442926390785
5;1350;199;1140;0.09269709;0.11171733;0.20988734;15.479431;2500;0.33704766724283886
5;1350;101;532;0.14460848;0.14675249;0.19804582;4.155884;2500;0.2856176752132709
5;1350;238;1081;0.055434566;0.13284576;0.1431603;6.1165605;2500;0.1834440122896517
5;1350;169;1043;0.07818509;0.19705908;0.100659005;14.377479;2500;0.08198646248894506
5;1350;135;419;0.06604604;0.21848232;0.1964009;6.719923;2500;0.24165187458345372
5;1350;191;838;0.1071824;0.15319844;0.18466005;8.127842;2500;0.2541755729981893
5;1350;114;795;0.0659997;0.11620189;0.21587338;18.790682;2500;0.3462472011584493
5;1350;158;927;0.046383936;0.1426714;0.20292488;14.411502;2500;0.2985141139486953
5;1350;223;445;0.09089317;0.2047745;0.13703504;3.0260649;2500;0.13976814693900586
5;1350;267;72;0.029423116;0.13195124;0.2099349;14.702839;2500;0.32101823574660165
5;1350;277;213;0.06327132;0.104291566;0.17295717;16.08196;2500;0.26369179749975263
5;1350;156;743;0.05960919;0.23717628;0.18621652;18.352947;2500;0.21439663229423692
5;1350;160;932;0.06391981;0.20261438;0.15354897;14.017353;2500;0.16971501764489683
5;1350;241;909;0.033333432;0.22862415;0.2185884;2.8184507;2500;0.278794570473167
5;1350;101;704;0.032708842;0.14132233;0.12941314;15.540248;2500;0.15243492319225949
5;1350;252;110;0.039744172;0.18359666;0.1306809;13.469688;2500;0.13651394068932537
5;1350;153;30;0.10882294;0.16729146;0.13561392;9.666532;2500;0.1520320795081611
5;1350;43;940;0.07530453;0.12402607;0.21843283;15.450224;2500;0.3453376928276331
5;1350;30;663;0.056404226;0.12251054;0.20921558;10.977245;2500;0.32679248150318563
5;1350;254;941;0.03864176;0.11300004;0.14043814;18.713524;2500;0.18982956718749575
5;1350;26;203;0.110924765;0.1324566;0.121582694;18.700325;2500;0.1419331171409622
5;1350;91;494;0.08803733;0.10603423;0.10422845;5.283537;2500;0.12208406501470369
5;1350;106;1103;0.09536432;0.18418653;0.20257367;9.371061;2500;0.27154931359376405
5;1350;60;214;0.06992206;0.12260565;0.18083097;4.7718825;2500;0.2666450930466907
5;1350;101;83;0.07230404;0.10043234;0.20534715;7.2836394;2500;0.33689150158056086
5;1350;225;787;0.114424445;0.17964266;0.20623827;5.2387705;2500;0.2814775638392158
5;1350;14;717;0.05598453;0.23873201;0.2267164;10.726452;2500;0.2892290302189488
5;1350;249;1142;0.07616585;0.17658775;0.16239496;1.0122336;2500;0.19768283152551688
5;1350;258;1088;0.046499465;0.2427584;0.22409113;16.03663;2500;0.28222668173639714
5;1350;117;901;0.073849455;0.10042559;0.16536513;4.019864;2500;0.2505260876252062
5;1350;54;32;0.07917181;0.1398793;0.20617321;6.2083306;2500;0.30726485405402354
5;1350;184;581;0.088801265;0.09182256;0.1826713;4.3232985;2500;0.29490039656703265
5;1350;44;1076;0.03429384;0.18752366;0.2382137;7.725112;2500;0.341112389725037
5;1350;115;526;0.08169359;0.18698311;0.15551926;2.4636128;2500;0.17996236171531851
5;1350;287;1154;0.10781872;0.16892046;0.20347407;17.319239;2500;0.28241350399496873
5;1350;298;786;0.06731973;0.083304934;0.18971424;8.884023;2500;0.31807902494169366
5;1350;233;140;0.09199049;0.11643501;0.2498024;18.560179;2500;0.42009204634437647
5;1350;100;616;0.054079074;0.24503122;0.11158927;1.89227;2500;0.08685217951209671
5;1350;209;837;0.11751277;0.12088447;0.18971632;4.27932;2500;0.2865871090159891
5;1350;214;87;0.09576368;0.09866569;0.13486648;16.880705;2500;0.18781040534543605
5;1350;122;420;0.10159592;0.106753215;0.23262788;9.812406;2500;0.3911123177622877
5;1350;195;863;0.068530984;0.12985358;0.21917485;2.1294196;2500;0.3422828557828439
5;1350;13;196;0.09397247;0.123167306;0.19927591;1.8869121;2500;0.30510212192094516
5;1350;70;424;0.028257072;0.18841593;0.1720523;18.002213;2500;0.21019858595940943
5;1350;162;830;0.045699585;0.1803299;0.20219375;5.972436;2500;0.27302124532590155
5;1350;57;932;0.030051304;0.1896246;0.18315065;8.806782;2500;0.2307448560273158
5;1350;58;627;0.06873096;0.1586861;0.14309485;18.04317;2500;0.16987920920975969
5;1350;252;1148;0.074923754;0.079274595;0.22291332;13.685099;2500;0.39628311938839667
5;1350;296;1111;0.056886595;0.10127745;0.17688641;15.6385145;2500;0.274474251122787
5;1350;171;573;0.058513742;0.14715785;0.13856786;9.958511;2500;0.16694785066079063
5;1350;253;200;0.11794107;0.16480018;0.1996526;14.209741;2500;0.2772503546720266
5;1350;297;929;0.08599608;0.18262875;0.102796264;12.102068;2500;0.08946371013804602
5;1350;51;299;0.047135856;0.11938719;0.2080134;4.2354875;2500;0.3267075080572156
5;1350;139;1012;0.07886682;0.14535782;0.17055024;11.881047;2500;0.2305880535269915
