[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1350;115;997;0.18400641;0.12746824;0.10911417;31.475863;2500;1.2042345;1.3143326
1350;115;997;0.18400641;0.12746824;0.10911417;31.475863;2500;0.98823786;0.50621665
1350;43;560;0.10607266;0.12011151;0.14805391;23.05212;2500;0.98823786;1.3143326
1350;215;29;0.055027466;0.121200375;0.24857755;6.945807;2500;0.80681807;1.171995
1350;296;29;0.055027466;0.121200375;0.24857755;6.945807;2500;0.80681807;1.171995
1350;215;842;0.055027466;0.121200375;0.24857755;6.945807;2500;0.80681807;1.171995
1350;215;29;0.10709055;0.23587158;0.24857755;6.945807;2500;0.80681807;1.171995
1350;215;29;0.04360078;0.13262706;0.24857755;6.945807;2500;0.80681807;1.171995
1350;215;29;0.055027466;0.121200375;0.23426679;6.945807;2500;0.80681807;1.171995
1350;215;29;0.055027466;0.121200375;0.24857755;43.46765;2500;0.80681807;1.171995
1350;215;29;0.055027466;0.121200375;0.24857755;6.945807;2500;0.80681807;0.6094648
1350;215;29;0.055027466;0.121200375;0.24857755;6.945807;2500;1.1203889;1.171995
1350;296;842;0.08485274;0.25810936;0.23426679;43.46765;2500;1.1203889;0.6094648
1350;211;720;0.025103867;0.17927136;0.15457071;5.072106;2500;0.8853938;0.62006736
1350;134;720;0.025103867;0.17927136;0.15457071;5.072106;2500;0.8853938;0.62006736
1350;211;508;0.025103867;0.17927136;0.15457071;5.072106;2500;0.8853938;0.62006736
1350;211;720;0.03372408;0.24082989;0.15457071;5.072106;2500;0.8853938;0.62006736
1350;211;720;0.10367824;0.10069698;0.15457071;5.072106;2500;0.8853938;0.62006736
1350;211;720;0.025103867;0.17927136;0.15208115;5.072106;2500;0.8853938;0.62006736
1350;211;720;0.025103867;0.17927136;0.15457071;9.544891;2500;0.8853938;0.62006736
1350;211;720;0.025103867;0.17927136;0.15457071;5.072106;2500;0.8853938;0.98590094
1350;211;720;0.025103867;0.17927136;0.15457071;5.072106;2500;0.6313223;0.62006736
1350;134;508;0.13927945;0.1352745;0.15208115;9.544891;2500;0.6313223;0.98590094
1350;113;382;0.11489461;0.16849159;0.2026827;30.335176;2500;1.0953712;1.1998911
1350;169;382;0.11489461;0.16849159;0.2026827;30.335176;2500;1.0953712;1.1998911
1350;113;820;0.11489461;0.16849159;0.2026827;30.335176;2500;1.0953712;1.1998911
1350;113;382;0.06337399;0.0929372;0.2026827;30.335176;2500;1.0953712;1.1998911
1350;113;382;0.03784213;0.24554408;0.2026827;30.335176;2500;1.0953712;1.1998911
1350;113;382;0.11489461;0.16849159;0.24049574;30.335176;2500;1.0953712;1.1998911
1350;113;382;0.11489461;0.16849159;0.2026827;30.405464;2500;1.0953712;1.1998911
1350;113;382;0.11489461;0.16849159;0.2026827;30.335176;2500;1.0953712;1.1878964
1350;113;382;0.11489461;0.16849159;0.2026827;30.335176;2500;1.264446;1.1998911
1350;169;820;0.020873098;0.13543808;0.24049574;30.405464;2500;1.264446;1.1878964
1350;71;1022;0.06662596;0.12589368;0.23774558;40.990376;2500;1.4927549;0.8967893
1350;268;1022;0.06662596;0.12589368;0.23774558;40.990376;2500;1.4927549;0.8967893
1350;71;1179;0.06662596;0.12589368;0.23774558;40.990376;2500;1.4927549;0.8967893
1350;71;1022;0.07126282;0.1346553;0.23774558;40.990376;2500;1.4927549;0.8967893
1350;71;1022;0.05072717;0.14179246;0.23774558;40.990376;2500;1.4927549;0.8967893
1350;71;1022;0.06662596;0.12589368;0.11262889;40.990376;2500;1.4927549;0.8967893
1350;71;1022;0.06662596;0.12589368;0.23774558;22.637424;2500;1.4927549;0.8967893
1350;71;1022;0.06662596;0.12589368;0.23774558;40.990376;2500;1.4927549;1.2911681
1350;71;1022;0.06662596;0.12589368;0.23774558;40.990376;2500;0.9710879;0.8967893
1350;268;1179;0.054257546;0.15166056;0.11262889;22.637424;2500;0.9710879;1.2911681
1350;262;82;0.20215707;0.11761384;0.114670135;16.311602;2500;0.5191367;1.2813001
1350;13;82;0.20215707;0.11761384;0.114670135;16.311602;2500;0.5191367;1.2813001
1350;262;293;0.20215707;0.11761384;0.114670135;16.311602;2500;0.5191367;1.2813001
1350;262;82;0.19801363;0.1152032;0.114670135;16.311602;2500;0.5191367;1.2813001
1350;262;82;0.20456503;0.11520587;0.114670135;16.311602;2500;0.5191367;1.2813001
1350;262;82;0.20215707;0.11761384;0.19530807;16.311602;2500;0.5191367;1.2813001
1350;262;82;0.20215707;0.11761384;0.114670135;42.301853;2500;0.5191367;1.2813001
1350;262;82;0.20215707;0.11761384;0.114670135;16.311602;2500;0.5191367;0.52716106
1350;262;82;0.20215707;0.11761384;0.114670135;16.311602;2500;1.1043375;1.2813001
1350;13;293;0.20037223;0.112844594;0.19530807;42.301853;2500;1.1043375;0.52716106
1350;265;1137;0.15872347;0.11540356;0.1224031;7.3407636;2500;1.334532;0.8667634
1350;233;1137;0.15872347;0.11540356;0.1224031;7.3407636;2500;1.334532;0.8667634
1350;265;620;0.15872347;0.11540356;0.1224031;7.3407636;2500;1.334532;0.8667634
1350;265;1137;0.13465351;0.09790294;0.1224031;7.3407636;2500;1.334532;0.8667634
1350;265;1137;0.16847935;0.105647676;0.1224031;7.3407636;2500;1.334532;0.8667634
1350;265;1137;0.15872347;0.11540356;0.12827906;7.3407636;2500;1.334532;0.8667634
1350;265;1137;0.15872347;0.11540356;0.1224031;32.711147;2500;1.334532;0.8667634
1350;265;1137;0.15872347;0.11540356;0.1224031;7.3407636;2500;1.334532;0.67726755
1350;265;1137;0.15872347;0.11540356;0.1224031;7.3407636;2500;1.1833962;0.8667634
1350;233;620;0.14292994;0.089626506;0.12827906;32.711147;2500;1.1833962;0.67726755
1350;20;188;0.063947834;0.17493042;0.2242934;32.65506;2500;0.6850733;1.4392778
1350;52;188;0.063947834;0.17493042;0.2242934;32.65506;2500;0.6850733;1.4392778
1350;20;337;0.063947834;0.17493042;0.2242934;32.65506;2500;0.6850733;1.4392778
1350;20;188;0.09345154;0.2556383;0.2242934;32.65506;2500;0.6850733;1.4392778
1350;20;188;0.091128774;0.1477495;0.2242934;32.65506;2500;0.6850733;1.4392778
1350;20;188;0.063947834;0.17493042;0.17933576;32.65506;2500;0.6850733;1.4392778
1350;20;188;0.063947834;0.17493042;0.2242934;2.3573961;2500;0.6850733;1.4392778
1350;20;188;0.063947834;0.17493042;0.2242934;32.65506;2500;0.6850733;1.3793422
1350;20;188;0.063947834;0.17493042;0.2242934;32.65506;2500;0.80029154;1.4392778
1350;52;337;0.13317297;0.21591689;0.17933576;2.3573961;2500;0.80029154;1.3793422
1350;125;845;0.16954409;0.16567485;0.18440169;46.43197;2500;0.78588825;0.6515419
1350;95;845;0.16954409;0.16567485;0.18440169;46.43197;2500;0.78588825;0.6515419
1350;125;104;0.16954409;0.16567485;0.18440169;46.43197;2500;0.78588825;0.6515419
1350;125;845;0.14593238;0.142602;0.18440169;46.43197;2500;0.78588825;0.6515419
1350;125;845;0.07405336;0.2611656;0.18440169;46.43197;2500;0.78588825;0.6515419
1350;125;845;0.16954409;0.16567485;0.17334393;46.43197;2500;0.78588825;0.6515419
1350;125;845;0.16954409;0.16567485;0.18440169;44.583195;2500;0.78588825;0.6515419
1350;125;845;0.16954409;0.16567485;0.18440169;46.43197;2500;0.78588825;1.1076139
1350;125;845;0.16954409;0.16567485;0.18440169;46.43197;2500;1.4685735;0.6515419
1350;95;104;0.06374025;0.22479412;0.17334393;44.583195;2500;1.4685735;1.1076139
1350;169;479;0.028971847;0.12275803;0.15747485;21.70807;2500;1.2028339;1.0443691
1350;204;479;0.028971847;0.12275803;0.15747485;21.70807;2500;1.2028339;1.0443691
1350;169;997;0.028971847;0.12275803;0.15747485;21.70807;2500;1.2028339;1.0443691
1350;169;479;0.03433533;0.14548391;0.15747485;21.70807;2500;1.2028339;1.0443691
1350;169;479;0.06642495;0.08530493;0.15747485;21.70807;2500;1.2028339;1.0443691
1350;169;479;0.028971847;0.12275803;0.21838094;21.70807;2500;1.2028339;1.0443691
1350;169;479;0.028971847;0.12275803;0.15747485;15.474222;2500;1.2028339;1.0443691
1350;169;479;0.028971847;0.12275803;0.15747485;21.70807;2500;1.2028339;0.8435278
1350;169;479;0.028971847;0.12275803;0.15747485;21.70807;2500;0.58533525;1.0443691
1350;204;997;0.07872203;0.10109721;0.21838094;15.474222;2500;0.58533525;0.8435278
1350;183;965;0.11087671;0.23087777;0.20437275;15.52875;2500;1.2609303;0.7783326
1350;261;965;0.11087671;0.23087777;0.20437275;15.52875;2500;1.2609303;0.7783326
1350;183;198;0.11087671;0.23087777;0.20437275;15.52875;2500;1.2609303;0.7783326
1350;183;965;0.06257831;0.13030636;0.20437275;15.52875;2500;1.2609303;0.7783326
1350;183;965;0.17803739;0.16371708;0.20437275;15.52875;2500;1.2609303;0.7783326
1350;183;965;0.11087671;0.23087777;0.18707235;15.52875;2500;1.2609303;0.7783326
1350;183;965;0.11087671;0.23087777;0.20437275;46.982517;2500;1.2609303;0.7783326
1350;183;965;0.11087671;0.23087777;0.20437275;15.52875;2500;1.2609303;1.3334718
1350;183;965;0.11087671;0.23087777;0.20437275;15.52875;2500;1.2159688;0.7783326
1350;261;198;0.10048349;0.09240118;0.18707235;46.982517;2500;1.2159688;1.3334718
1350;139;137;0.10187386;0.068683654;0.13764115;40.211422;2500;0.7189831;1.4172436
1350;81;137;0.10187386;0.068683654;0.13764115;40.211422;2500;0.7189831;1.4172436
1350;139;1055;0.10187386;0.068683654;0.13764115;40.211422;2500;0.7189831;1.4172436
1350;139;137;0.1650113;0.1112511;0.13764115;40.211422;2500;0.7189831;1.4172436
1350;139;137;0.023480935;0.14707658;0.13764115;40.211422;2500;0.7189831;1.4172436
1350;139;137;0.10187386;0.068683654;0.12094586;40.211422;2500;0.7189831;1.4172436
1350;139;137;0.10187386;0.068683654;0.13764115;17.97504;2500;0.7189831;1.4172436
1350;139;137;0.10187386;0.068683654;0.13764115;40.211422;2500;0.7189831;0.5981998
1350;139;137;0.10187386;0.068683654;0.13764115;40.211422;2500;0.8335772;1.4172436
1350;81;1055;0.0380335;0.2382289;0.12094586;17.97504;2500;0.8335772;0.5981998
1350;42;665;0.06288301;0.19221765;0.10239552;26.426888;2500;0.8681684;0.73607695
1350;100;665;0.06288301;0.19221765;0.10239552;26.426888;2500;0.8681684;0.73607695
1350;42;859;0.06288301;0.19221765;0.10239552;26.426888;2500;0.8681684;0.73607695
1350;42;665;0.08282952;0.25318915;0.10239552;26.426888;2500;0.8681684;0.73607695
1350;42;665;0.08028689;0.17481378;0.10239552;26.426888;2500;0.8681684;0.73607695
1350;42;665;0.06288301;0.19221765;0.22770977;26.426888;2500;0.8681684;0.73607695
1350;42;665;0.06288301;0.19221765;0.10239552;35.104366;2500;0.8681684;0.73607695
1350;42;665;0.06288301;0.19221765;0.10239552;26.426888;2500;0.8681684;0.8894592
1350;42;665;0.06288301;0.19221765;0.10239552;26.426888;2500;1.4308908;0.73607695
1350;100;859;0.10575391;0.23026477;0.22770977;35.104366;2500;1.4308908;0.8894592
1350;288;438;0.122134626;0.11040075;0.24416368;1.1690749;2500;1.1426294;1.0703009
1350;210;438;0.122134626;0.11040075;0.24416368;1.1690749;2500;1.1426294;1.0703009
1350;288;538;0.122134626;0.11040075;0.24416368;1.1690749;2500;1.1426294;1.0703009
1350;288;438;0.12859431;0.11623984;0.24416368;1.1690749;2500;1.1426294;1.0703009
1350;288;438;0.15845837;0.07407701;0.24416368;1.1690749;2500;1.1426294;1.0703009
1350;288;438;0.122134626;0.11040075;0.16493005;1.1690749;2500;1.1426294;1.0703009
1350;288;438;0.122134626;0.11040075;0.24416368;4.8521166;2500;1.1426294;1.0703009
1350;288;438;0.122134626;0.11040075;0.24416368;1.1690749;2500;1.1426294;1.1867428
1350;288;438;0.122134626;0.11040075;0.24416368;1.1690749;2500;0.5483733;1.0703009
1350;210;538;0.16683921;0.077994935;0.16493005;4.8521166;2500;0.5483733;1.1867428
1350;239;790;0.08577264;0.10019619;0.21791871;22.489408;2500;0.9600617;0.5159951
1350;144;790;0.08577264;0.10019619;0.21791871;22.489408;2500;0.9600617;0.5159951
1350;239;976;0.08577264;0.10019619;0.21791871;22.489408;2500;0.9600617;0.5159951
1350;239;790;0.13841927;0.1616959;0.21791871;22.489408;2500;0.9600617;0.5159951
1350;239;790;0.10480975;0.08115908;0.21791871;22.489408;2500;0.9600617;0.5159951
1350;239;790;0.08577264;0.10019619;0.24779281;22.489408;2500;0.9600617;0.5159951
1350;239;790;0.08577264;0.10019619;0.21791871;20.158773;2500;0.9600617;0.5159951
1350;239;790;0.08577264;0.10019619;0.21791871;22.489408;2500;0.9600617;1.0170145
1350;239;790;0.08577264;0.10019619;0.21791871;22.489408;2500;0.71931267;0.5159951
1350;144;976;0.16914122;0.13097395;0.24779281;20.158773;2500;0.71931267;1.0170145
1350;48;536;0.042747777;0.25815582;0.1346526;47.212437;2500;1.0586786;1.162246
1350;180;536;0.042747777;0.25815582;0.1346526;47.212437;2500;1.0586786;1.162246
1350;48;54;0.042747777;0.25815582;0.1346526;47.212437;2500;1.0586786;1.162246
1350;48;536;0.031005723;0.18724501;0.1346526;47.212437;2500;1.0586786;1.162246
1350;48;536;0.10221671;0.19868688;0.1346526;47.212437;2500;1.0586786;1.162246
1350;48;536;0.042747777;0.25815582;0.1440156;47.212437;2500;1.0586786;1.162246
1350;48;536;0.042747777;0.25815582;0.1346526;39.916973;2500;1.0586786;1.162246
1350;48;536;0.042747777;0.25815582;0.1346526;47.212437;2500;1.0586786;0.7818445
1350;48;536;0.042747777;0.25815582;0.1346526;47.212437;2500;1.3516852;1.162246
1350;180;54;0.0741396;0.14411113;0.1440156;39.916973;2500;1.3516852;0.7818445
1350;99;1081;0.15398008;0.069455095;0.1744341;36.56181;2500;1.411293;0.9969334
1350;291;1081;0.15398008;0.069455095;0.1744341;36.56181;2500;1.411293;0.9969334
1350;99;450;0.15398008;0.069455095;0.1744341;36.56181;2500;1.411293;0.9969334
1350;99;1081;0.11675515;0.052664217;0.1744341;36.56181;2500;1.411293;0.9969334
1350;99;1081;0.046323974;0.17711121;0.1744341;36.56181;2500;1.411293;0.9969334
1350;99;1081;0.15398008;0.069455095;0.20390455;36.56181;2500;1.411293;0.9969334
1350;99;1081;0.15398008;0.069455095;0.1744341;7.060136;2500;1.411293;0.9969334
1350;99;1081;0.15398008;0.069455095;0.1744341;36.56181;2500;1.411293;0.698104
1350;99;1081;0.15398008;0.069455095;0.1744341;36.56181;2500;0.87944794;0.9969334
1350;291;450;0.035125077;0.13429429;0.20390455;7.060136;2500;0.87944794;0.698104
1350;198;244;0.10550426;0.18423401;0.18266365;11.245334;2500;0.5763181;1.3228714
1350;37;244;0.10550426;0.18423401;0.18266365;11.245334;2500;0.5763181;1.3228714
1350;198;724;0.10550426;0.18423401;0.18266365;11.245334;2500;0.5763181;1.3228714
1350;198;244;0.09548198;0.16673286;0.18266365;11.245334;2500;0.5763181;1.3228714
1350;198;244;0.12558085;0.16415742;0.18266365;11.245334;2500;0.5763181;1.3228714
1350;198;244;0.10550426;0.18423401;0.10377549;11.245334;2500;0.5763181;1.3228714
1350;198;244;0.10550426;0.18423401;0.18266365;28.014486;2500;0.5763181;1.3228714
1350;198;244;0.10550426;0.18423401;0.18266365;11.245334;2500;0.5763181;1.4952855
1350;198;244;0.10550426;0.18423401;0.18266365;11.245334;2500;1.011954;1.3228714
1350;37;724;0.11365141;0.14856343;0.10377549;28.014486;2500;1.011954;1.4952855
1350;202;1116;0.08008873;0.084740065;0.112464935;48.728622;2500;1.3755997;1.2190398
1350;72;1116;0.08008873;0.084740065;0.112464935;48.728622;2500;1.3755997;1.2190398
1350;202;359;0.08008873;0.084740065;0.112464935;48.728622;2500;1.3755997;1.2190398
1350;202;1116;0.12278655;0.12991767;0.112464935;48.728622;2500;1.3755997;1.2190398
1350;202;1116;0.0972189;0.06760989;0.112464935;48.728622;2500;1.3755997;1.2190398
1350;202;1116;0.08008873;0.084740065;0.21492809;48.728622;2500;1.3755997;1.2190398
1350;202;1116;0.08008873;0.084740065;0.112464935;32.88619;2500;1.3755997;1.2190398
1350;202;1116;0.08008873;0.084740065;0.112464935;48.728622;2500;1.3755997;0.5833824
1350;202;1116;0.08008873;0.084740065;0.112464935;48.728622;2500;0.6603879;1.2190398
1350;72;359;0.14904936;0.103654854;0.21492809;32.88619;2500;0.6603879;0.5833824
1350;85;287;0.073437415;0.27488196;0.23555884;24.195427;2500;0.6050469;0.58401936
1350;254;287;0.073437415;0.27488196;0.23555884;24.195427;2500;0.6050469;0.58401936
1350;85;667;0.073437415;0.27488196;0.23555884;24.195427;2500;0.6050469;0.58401936
1350;85;287;0.03492946;0.1307437;0.23555884;24.195427;2500;0.6050469;0.58401936
1350;85;287;0.12908652;0.21923284;0.23555884;24.195427;2500;0.6050469;0.58401936
1350;85;287;0.073437415;0.27488196;0.16738686;24.195427;2500;0.6050469;0.58401936
1350;85;287;0.073437415;0.27488196;0.23555884;0.6323487;2500;0.6050469;0.58401936
1350;85;287;0.073437415;0.27488196;0.23555884;24.195427;2500;0.6050469;1.3482277
1350;85;287;0.073437415;0.27488196;0.23555884;24.195427;2500;1.2935147;0.58401936
1350;254;667;0.061398167;0.10427498;0.16738686;0.6323487;2500;1.2935147;1.3482277
1350;62;811;0.12732507;0.09850006;0.19576812;9.637804;2500;0.9869893;1.2626606
1350;219;811;0.12732507;0.09850006;0.19576812;9.637804;2500;0.9869893;1.2626606
1350;62;1031;0.12732507;0.09850006;0.19576812;9.637804;2500;0.9869893;1.2626606
1350;62;811;0.12489308;0.09661863;0.19576812;9.637804;2500;0.9869893;1.2626606
1350;62;811;0.052742817;0.1730823;0.19576812;9.637804;2500;0.9869893;1.2626606
1350;62;811;0.12732507;0.09850006;0.18044716;9.637804;2500;0.9869893;1.2626606
1350;62;811;0.12732507;0.09850006;0.19576812;45.97872;2500;0.9869893;1.2626606
1350;62;811;0.12732507;0.09850006;0.19576812;9.637804;2500;0.9869893;1.1394875
1350;62;811;0.12732507;0.09850006;0.19576812;9.637804;2500;0.9376267;1.2626606
1350;219;1031;0.05173539;0.1697763;0.18044716;45.97872;2500;0.9376267;1.1394875
1350;235;584;0.073858015;0.18721439;0.1477109;35.14279;2500;1.0250283;0.93232805
1350;111;584;0.073858015;0.18721439;0.1477109;35.14279;2500;1.0250283;0.93232805
1350;235;148;0.073858015;0.18721439;0.1477109;35.14279;2500;1.0250283;0.93232805
1350;235;584;0.08773117;0.22237988;0.1477109;35.14279;2500;1.0250283;0.93232805
1350;235;584;0.12122311;0.13984929;0.1477109;35.14279;2500;1.0250283;0.93232805
1350;235;584;0.073858015;0.18721439;0.13658212;35.14279;2500;1.0250283;0.93232805
1350;235;584;0.073858015;0.18721439;0.1477109;12.528738;2500;1.0250283;0.93232805
1350;235;584;0.073858015;0.18721439;0.1477109;35.14279;2500;1.0250283;0.9366538
1350;235;584;0.073858015;0.18721439;0.1477109;35.14279;2500;1.0708718;0.93232805
1350;111;148;0.1439931;0.16611794;0.13658212;12.528738;2500;1.0708718;0.9366538
1350;292;640;0.100977264;0.2064546;0.16465537;38.50016;2500;0.84053844;1.4816046
1350;191;640;0.100977264;0.2064546;0.16465537;38.50016;2500;0.84053844;1.4816046
1350;292;765;0.100977264;0.2064546;0.16465537;38.50016;2500;0.84053844;1.4816046
1350;292;640;0.07947513;0.1624921;0.16465537;38.50016;2500;0.84053844;1.4816046
1350;292;640;0.15083212;0.15659976;0.16465537;38.50016;2500;0.84053844;1.4816046
1350;292;640;0.100977264;0.2064546;0.20108578;38.50016;2500;0.84053844;1.4816046
1350;292;640;0.100977264;0.2064546;0.16465537;12.506418;2500;0.84053844;1.4816046
1350;292;640;0.100977264;0.2064546;0.16465537;38.50016;2500;0.84053844;0.7670578
1350;292;640;0.100977264;0.2064546;0.16465537;38.50016;2500;1.1499399;1.4816046
1350;191;765;0.11871388;0.12325335;0.20108578;12.506418;2500;1.1499399;0.7670578
1350;29;385;0.117081046;0.06309804;0.19156376;14.018191;2500;1.1794215;0.8392756
1350;153;385;0.117081046;0.06309804;0.19156376;14.018191;2500;1.1794215;0.8392756
1350;29;483;0.117081046;0.06309804;0.19156376;14.018191;2500;1.1794215;0.8392756
1350;29;385;0.21261011;0.11458115;0.19156376;14.018191;2500;1.1794215;0.8392756
1350;29;385;0.020188337;0.15999076;0.19156376;14.018191;2500;1.1794215;0.8392756
1350;29;385;0.117081046;0.06309804;0.11618669;14.018191;2500;1.1794215;0.8392756
1350;29;385;0.117081046;0.06309804;0.19156376;29.018353;2500;1.1794215;0.8392756
1350;29;385;0.117081046;0.06309804;0.19156376;14.018191;2500;1.1794215;1.03174
1350;29;385;0.117081046;0.06309804;0.19156376;14.018191;2500;0.76682454;0.8392756
1350;153;483;0.036660455;0.2905308;0.11618669;29.018353;2500;0.76682454;1.03174
1350;152;935;0.029722814;0.26595053;0.2268186;2.5815144;2500;1.2954348;1.0015445
1350;30;935;0.029722814;0.26595053;0.2268186;2.5815144;2500;1.2954348;1.0015445
1350;152;254;0.029722814;0.26595053;0.2268186;2.5815144;2500;1.2954348;1.0015445
1350;152;935;0.02868804;0.2566917;0.2268186;2.5815144;2500;1.2954348;1.0015445
1350;152;935;0.08408796;0.21158537;0.2268186;2.5815144;2500;1.2954348;1.0015445
1350;152;935;0.029722814;0.26595053;0.23237196;2.5815144;2500;1.2954348;1.0015445
1350;152;935;0.029722814;0.26595053;0.2268186;24.378466;2500;1.2954348;1.0015445
1350;152;935;0.029722814;0.26595053;0.2268186;2.5815144;2500;1.2954348;1.4479997
1350;152;935;0.029722814;0.26595053;0.2268186;2.5815144;2500;1.4976362;1.0015445
1350;30;254;0.081160516;0.20421922;0.23237196;24.378466;2500;1.4976362;1.4479997
1350;179;97;0.09267408;0.123989806;0.12487352;28.041378;2500;0.6929098;0.6795275
1350;283;97;0.09267408;0.123989806;0.12487352;28.041378;2500;0.6929098;0.6795275
1350;179;1147;0.09267408;0.123989806;0.12487352;28.041378;2500;0.6929098;0.6795275
1350;179;97;0.08360521;0.11185645;0.12487352;28.041378;2500;0.6929098;0.6795275
1350;179;97;0.14209077;0.074573115;0.12487352;28.041378;2500;0.6929098;0.6795275
1350;179;97;0.09267408;0.123989806;0.15086482;28.041378;2500;0.6929098;0.6795275
