[1/m2];[mm];[-];[-];[-];[mm/hour];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-]
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.837466;1.560227;18.544092;22.103685;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;0.4450757;0.94014287;0.8720425;3.0655034;1.560227;18.544092;22.103685;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.47993663;0.8720425;3.0655034;1.560227;18.544092;22.103685;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.0655034;7.893828;18.544092;22.103685;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.0655034;1.560227;9.075587;22.103685;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.0655034;1.560227;18.544092;12.689891;61.894463;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.0655034;1.560227;18.544092;22.103685;89.80022;8.054845;0.31809912725467016;0.39239928;0.2584331
248;1004;0.101408966;0.15702413;0.2171551;20.545862;0.8099697;0.8038821;1.1863037;0.94014287;0.8720425;3.0655034;1.560227;18.544092;22.103685;61.894463;91.24537;0.31809912725467016;0.39239928;0.2584331
101;1112;0.15330137;0.13911863;0.1940378;17.867306;1.4472831;0.95613813;0.4450757;0.47993663;1.0762798;3.837466;7.893828;9.075587;12.689891;89.80022;91.24537;0.28253348707442744;0.5242506;0.29242
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
160;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;92;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.14845498;0.08013012;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.26526573970694506;0.6494517;0.2285851
19;59;0.02511498;0.18755901;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.19622941729716903;0.11809145;0.21267399
19;59;0.13812149;0.07455251;0.1471014;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2323395004010189;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;46.777557;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.1045997;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;0.66222036;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.6176871;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;1.463214;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;1.427486;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.71550584;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;26.441652;26.069954;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;28.60436;3.98925;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;37.984768;26.847448;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;18.426653;70.24428;0.2703075026449362;0.6494517;0.21267399
19;59;0.13812149;0.07455251;0.16441248;34.185364;1.2966938;1.2630801;0.4498204;0.4551324;0.92427444;0.49149624;34.263126;26.069954;3.98925;26.847448;16.243172;0.2703075026449362;0.6494517;0.21267399
160;92;0.026993945;0.20159115;0.1471014;46.777557;0.66222036;1.1045997;1.427486;0.71550584;0.6176871;1.463214;26.441652;28.60436;37.984768;18.426653;16.243172;0.15860524372136295;0.11809145;0.2285851
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
52;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;456;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.11798521;0.13414878;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.39791068793258827;0.46794647;0.252134
38;721;0.18991111;0.08180748;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.44733263008025465;0.69892573;0.2717186
38;721;0.12714976;0.14456883;0.24123378;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.37782478255894913;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;12.988005;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.696463;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;0.89412385;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;0.9723025;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;0.5165547;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.5176955;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.7830799;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;10.249674;17.005156;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;14.537859;35.069378;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;30.825563;88.06161;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;9.816108;39.640602;0.38946415123597256;0.46794647;0.2717186
38;721;0.12714976;0.14456883;0.2466846;29.287024;1.1178898;0.5156208;0.29081103;0.33556798;1.4344687;3.326935;28.988638;17.005156;35.069378;88.06161;26.510015;0.38946415123597256;0.46794647;0.2717186
52;456;0.17622294;0.07591106;0.24123378;12.988005;0.89412385;0.696463;0.5176955;0.7830799;0.9723025;0.5165547;10.249674;14.537859;30.825563;9.816108;26.510015;0.44137041425230267;0.69892573;0.252134
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
282;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;769;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.026428208;0.18636999;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16469856525060375;0.12419376;0.2127982
231;332;0.05645806;0.1445143;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.18462972462011565;0.2809245;0.20097236
231;332;0.024959514;0.17601284;0.10063786;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.08792212116588131;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;48.138885;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.3604904;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;1.2495602;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.7931102;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;4.7841253;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;0.8096574;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.10458316;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;28.873632;30.046297;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;34.04774;11.77563;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;20.153309;25.172354;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;86.95419;76.35451;0.16920853680484269;0.12419376;0.20097236
231;332;0.024959514;0.17601284;0.14704111;16.367805;0.60351884;1.0524555;1.3014342;0.8065745;0.36155203;1.3293141;17.797531;30.046297;11.77563;25.172354;56.5926;0.16920853680484269;0.12419376;0.20097236
282;769;0.059780225;0.15301797;0.10063786;48.138885;1.2495602;1.3604904;0.8096574;0.10458316;0.7931102;4.7841253;28.873632;34.04774;20.153309;86.95419;56.5926;0.09542386463189037;0.2809245;0.2127982
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
142;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1196;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.21152352;0.09512841;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.1627789041358419;0.68978375;0.30665192
183;1152;0.17498852;0.16911958;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.12591726611882004;0.50852776;0.3441081
183;1152;0.23736018;0.106747925;0.1403647;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.19371509589149055;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;9.12154;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.88654;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.72084635;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.45089138;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;1.5686246;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;1.333464;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.73960656;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;38.31274;2.7877421;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;6.0384693;8.214942;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;24.965897;51.73476;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;33.911423;51.327137;0.15561704866409187;0.68978375;0.3441081
183;1152;0.23736018;0.106747925;0.121528625;12.302407;0.8684798;0.81845725;0.90235746;0.7211411;0.780616;2.3236673;31.512993;2.7877421;8.214942;51.73476;97.50666;0.15561704866409187;0.68978375;0.3441081
142;1196;0.15594101;0.15071091;0.1403647;9.12154;0.72084635;0.88654;1.333464;0.73960656;0.45089138;1.5686246;38.31274;6.0384693;24.965897;33.911423;97.50666;0.16860091974602348;0.50852776;0.30665192
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
192;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;27;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06065494;0.10993002;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.28192505198282924;0.35557026;0.17058496
86;209;0.0297091;0.14726546;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.25568479130303495;0.16787215;0.17697456
86;209;0.06292689;0.11404768;0.20604733;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.326813674292051;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;30.207886;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.0506318;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3889008;1.3714052;0.6900166;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.2301463;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.3085855;1.020348;3.731986;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.34149677;0.3085855;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
86;209;0.06292689;0.11404768;0.18357371;48.604332;1.3553851;1.3714052;0.6900166;0.5181308;1.020348;4.760624;3.694884;34.53149;28.768211;36.79863;14.565238;0.27874956151914715;0.35557026;0.17697456
