;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[mm];[-];[mm];[-]
60;1000;96;1501;0.052932836;0.19394045;0.11539618;13.628967;2500;0.24687329;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1501;0.052932836;0.19394045;0.11539618;13.628967;2500;0.24687329;0.21441297;794.2953;1.9857382;454.36902;1.1359226
60;1000;96;1501;0.052932836;0.19394045;0.11539618;13.628967;2500;0.24687329;0.21441297;317.40805;0.79352015;499.1767;1.2479417
60;1000;16;1501;0.052932836;0.19394045;0.11539618;13.628967;2500;0.24687329;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1864;0.052932836;0.19394045;0.11539618;13.628967;2500;0.24687329;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1501;0.056267448;0.20615812;0.11539618;13.628967;2500;0.26242557;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1501;0.15653175;0.09034154;0.11539618;13.628967;2500;0.24687329;0.63405704;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1501;0.052932836;0.19394045;0.11666862;13.628967;2500;0.24687329;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;96;1501;0.052932836;0.19394045;0.11539618;68.23417;2500;0.24687329;0.21441297;794.2953;1.9857382;499.1767;1.2479417
60;1000;16;1864;0.16639279;0.09603279;0.11666862;68.23417;2500;0.26242557;0.63405704;317.40805;0.79352015;454.36902;1.1359226
60;1000;219;278;0.18692559;0.11503449;0.17742836;147.2142;2500;0.30196008;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;278;0.18692559;0.11503449;0.17742836;147.2142;2500;0.30196008;0.6190407;470.59946;1.1764987;390.736;0.97683996
60;1000;219;278;0.18692559;0.11503449;0.17742836;147.2142;2500;0.30196008;0.6190407;752.63934;1.8815984;218.04404;0.5451101
60;1000;272;278;0.18692559;0.11503449;0.17742836;147.2142;2500;0.30196008;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;604;0.18692559;0.11503449;0.17742836;147.2142;2500;0.30196008;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;278;0.14500839;0.08923854;0.17742836;147.2142;2500;0.23424692;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;278;0.0631495;0.23881058;0.17742836;147.2142;2500;0.30196008;0.20913193;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;278;0.18692559;0.11503449;0.23410332;147.2142;2500;0.30196008;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;219;278;0.18692559;0.11503449;0.17742836;93.35312;2500;0.30196008;0.6190407;470.59946;1.1764987;218.04404;0.5451101
60;1000;272;604;0.04898851;0.1852584;0.23410332;93.35312;2500;0.23424692;0.20913193;752.63934;1.8815984;390.736;0.97683996
60;1000;63;1606;0.1428312;0.14281783;0.1462357;90.51337;2500;0.28564903;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;1606;0.1428312;0.14281783;0.1462357;90.51337;2500;0.28564903;0.5000234;597.72766;1.4943191;286.72177;0.71680444
60;1000;63;1606;0.1428312;0.14281783;0.1462357;90.51337;2500;0.28564903;0.5000234;732.11224;1.8302805;380.2047;0.95051175
60;1000;190;1606;0.1428312;0.14281783;0.1462357;90.51337;2500;0.28564903;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;133;0.1428312;0.14281783;0.1462357;90.51337;2500;0.28564903;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;1606;0.17335257;0.17333633;0.1462357;90.51337;2500;0.3466889;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;1606;0.129129;0.15652004;0.1462357;90.51337;2500;0.28564903;0.45205474;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;1606;0.1428312;0.14281783;0.1771944;90.51337;2500;0.28564903;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;63;1606;0.1428312;0.14281783;0.1462357;36.77514;2500;0.28564903;0.5000234;597.72766;1.4943191;380.2047;0.95051175
60;1000;190;133;0.15672235;0.18996654;0.1771944;36.77514;2500;0.3466889;0.45205474;732.11224;1.8302805;286.72177;0.71680444
60;1000;258;642;0.044316098;0.12198108;0.22219294;60.97083;2500;0.16629717;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;642;0.044316098;0.12198108;0.22219294;60.97083;2500;0.16629717;0.2664874;374.57886;0.93644714;573.98376;1.4349594
60;1000;258;642;0.044316098;0.12198108;0.22219294;60.97083;2500;0.16629717;0.2664874;427.66696;1.0691674;511.9259;1.2798147
60;1000;152;642;0.044316098;0.12198108;0.22219294;60.97083;2500;0.16629717;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;1362;0.044316098;0.12198108;0.22219294;60.97083;2500;0.16629717;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;642;0.046624362;0.12833463;0.22219294;60.97083;2500;0.17495899;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;642;0.052281413;0.11401575;0.22219294;60.97083;2500;0.16629717;0.31438547;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;642;0.044316098;0.12198108;0.17211321;60.97083;2500;0.16629717;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;258;642;0.044316098;0.12198108;0.22219294;120.68912;2500;0.16629717;0.2664874;374.57886;0.93644714;511.9259;1.2798147
60;1000;152;1362;0.055004563;0.11995442;0.17211321;120.68912;2500;0.17495899;0.31438547;427.66696;1.0691674;573.98376;1.4349594
60;1000;82;409;0.08417489;0.16657902;0.10774447;20.448812;2500;0.2507539;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;409;0.08417489;0.16657902;0.10774447;20.448812;2500;0.2507539;0.33568722;900.9383;2.2523458;490.30515;1.2257628
60;1000;82;409;0.08417489;0.16657902;0.10774447;20.448812;2500;0.2507539;0.33568722;621.9811;1.5549526;538.4799;1.3461998
60;1000;132;409;0.08417489;0.16657902;0.10774447;20.448812;2500;0.2507539;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;1236;0.08417489;0.16657902;0.10774447;20.448812;2500;0.2507539;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;409;0.08355548;0.16535325;0.10774447;20.448812;2500;0.24890873;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;409;0.10873021;0.1420237;0.10774447;20.448812;2500;0.2507539;0.43361324;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;409;0.08417489;0.16657902;0.22662939;20.448812;2500;0.2507539;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;82;409;0.08417489;0.16657902;0.10774447;76.557205;2500;0.2507539;0.33568722;900.9383;2.2523458;538.4799;1.3461998
60;1000;132;1236;0.107930124;0.1409786;0.22662939;76.557205;2500;0.24890873;0.43361324;621.9811;1.5549526;490.30515;1.2257628
60;1000;240;1374;0.082169704;0.1127833;0.18632932;140.61562;2500;0.19495301;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;240;1374;0.082169704;0.1127833;0.18632932;140.61562;2500;0.19495301;0.42148468;408.83322;1.022083;351.6748;0.87918705
60;1000;240;1374;0.082169704;0.1127833;0.18632932;140.61562;2500;0.19495301;0.42148468;548.1505;1.3703763;369.27344;0.92318356
60;1000;171;1374;0.082169704;0.1127833;0.18632932;140.61562;2500;0.19495301;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;240;503;0.082169704;0.1127833;0.18632932;140.61562;2500;0.19495301;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;240;1374;0.11415379;0.15668353;0.18632932;140.61562;2500;0.27083734;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;240;1374;0.050155748;0.14479727;0.18632932;140.61562;2500;0.19495301;0.25727096;408.83322;1.022083;369.27344;0.92318356
60;1000;240;1374;0.082169704;0.1127833;0.11915562;140.61562;2500;0.19495301;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;240;1374;0.082169704;0.1127833;0.18632932;83.19248;2500;0.19495301;0.42148468;408.83322;1.022083;369.27344;0.92318356
60;1000;171;503;0.06967858;0.20115876;0.11915562;83.19248;2500;0.27083734;0.25727096;548.1505;1.3703763;351.6748;0.87918705
60;1000;115;512;0.15185536;0.06584791;0.1524998;78.92444;2500;0.21770328;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;512;0.15185536;0.06584791;0.1524998;78.92444;2500;0.21770328;0.69753367;670.00525;1.6750131;269.53256;0.6738314
60;1000;115;512;0.15185536;0.06584791;0.1524998;78.92444;2500;0.21770328;0.69753367;207.08691;0.5177173;232.11162;0.58027905
60;1000;288;512;0.15185536;0.06584791;0.1524998;78.92444;2500;0.21770328;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;978;0.15185536;0.06584791;0.1524998;78.92444;2500;0.21770328;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;512;0.11048599;0.04790922;0.1524998;78.92444;2500;0.15839522;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;512;0.1502237;0.06747958;0.1524998;78.92444;2500;0.21770328;0.69003874;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;512;0.15185536;0.06584791;0.14208025;78.92444;2500;0.21770328;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;115;512;0.15185536;0.06584791;0.1524998;28.737135;2500;0.21770328;0.69753367;670.00525;1.6750131;232.11162;0.58027905
60;1000;288;978;0.10929883;0.04909638;0.14208025;28.737135;2500;0.15839522;0.69003874;207.08691;0.5177173;269.53256;0.6738314
60;1000;200;1733;0.049030196;0.2883362;0.21717781;72.2146;2500;0.3373664;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1733;0.049030196;0.2883362;0.21717781;72.2146;2500;0.3373664;0.14533219;257.3531;0.6433827;581.79803;1.4544951
60;1000;200;1733;0.049030196;0.2883362;0.21717781;72.2146;2500;0.3373664;0.14533219;872.95483;2.182387;450.7349;1.1268373
60;1000;33;1733;0.049030196;0.2883362;0.21717781;72.2146;2500;0.3373664;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1742;0.049030196;0.2883362;0.21717781;72.2146;2500;0.3373664;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1733;0.048886128;0.28748894;0.21717781;72.2146;2500;0.3363751;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1733;0.077184156;0.26018226;0.21717781;72.2146;2500;0.3373664;0.22878435;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1733;0.049030196;0.2883362;0.21220051;72.2146;2500;0.3373664;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;200;1733;0.049030196;0.2883362;0.21717781;130.56894;2500;0.3373664;0.14533219;257.3531;0.6433827;450.7349;1.1268373
60;1000;33;1742;0.07695736;0.25941774;0.21220051;130.56894;2500;0.3363751;0.22878435;872.95483;2.182387;581.79803;1.4544951
60;1000;281;1803;0.09673244;0.22822407;0.15662406;106.208275;2500;0.3249565;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1803;0.09673244;0.22822407;0.15662406;106.208275;2500;0.3249565;0.2976781;646.7818;1.6169546;202.15921;0.50539804
60;1000;281;1803;0.09673244;0.22822407;0.15662406;106.208275;2500;0.3249565;0.2976781;400.5835;1.0014588;419.8037;1.0495093
60;1000;237;1803;0.09673244;0.22822407;0.15662406;106.208275;2500;0.3249565;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1885;0.09673244;0.22822407;0.15662406;106.208275;2500;0.3249565;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1803;0.052244663;0.12326257;0.15662406;106.208275;2500;0.17550723;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1803;0.10583449;0.21912201;0.15662406;106.208275;2500;0.3249565;0.32568818;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1803;0.09673244;0.22822407;0.185521;106.208275;2500;0.3249565;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;281;1803;0.09673244;0.22822407;0.15662406;141.2933;2500;0.3249565;0.2976781;646.7818;1.6169546;419.8037;1.0495093
60;1000;237;1885;0.05716063;0.1183466;0.185521;141.2933;2500;0.17550723;0.32568818;400.5835;1.0014588;202.15921;0.50539804
60;1000;40;968;0.123299986;0.10681772;0.24927023;44.948677;2500;0.23011771;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;968;0.123299986;0.10681772;0.24927023;44.948677;2500;0.23011771;0.5358127;328.3595;0.8208988;540.18695;1.3504673
60;1000;40;968;0.123299986;0.10681772;0.24927023;44.948677;2500;0.23011771;0.5358127;679.72107;1.6993027;288.0489;0.7201222
60;1000;57;968;0.123299986;0.10681772;0.24927023;44.948677;2500;0.23011771;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;664;0.123299986;0.10681772;0.24927023;44.948677;2500;0.23011771;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;968;0.16266619;0.14092161;0.24927023;44.948677;2500;0.3035878;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;968;0.116330914;0.113786794;0.24927023;44.948677;2500;0.23011771;0.50552785;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;968;0.123299986;0.10681772;0.16172644;44.948677;2500;0.23011771;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;40;968;0.123299986;0.10681772;0.24927023;7.8187056;2500;0.23011771;0.5358127;328.3595;0.8208988;288.0489;0.7201222
60;1000;57;664;0.15347208;0.15011571;0.16172644;7.8187056;2500;0.3035878;0.50552785;679.72107;1.6993027;540.18695;1.3504673
60;1000;169;1164;0.091893665;0.065674044;0.13049951;29.59214;2500;0.15756771;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;1164;0.091893665;0.065674044;0.13049951;29.59214;2500;0.15756771;0.5832011;742.80206;1.8570051;431.5089;1.0787723
60;1000;169;1164;0.091893665;0.065674044;0.13049951;29.59214;2500;0.15756771;0.5832011;795.86786;1.9896697;300.78748;0.7519687
60;1000;103;1164;0.091893665;0.065674044;0.13049951;29.59214;2500;0.15756771;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;143;0.091893665;0.065674044;0.13049951;29.59214;2500;0.15756771;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;1164;0.12598532;0.09003848;0.13049951;29.59214;2500;0.2160238;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;1164;0.023748154;0.13381955;0.13049951;29.59214;2500;0.15756771;0.15071714;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;1164;0.091893665;0.065674044;0.10833285;29.59214;2500;0.15756771;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;169;1164;0.091893665;0.065674044;0.13049951;99.65548;2500;0.15756771;0.5832011;742.80206;1.8570051;300.78748;0.7519687
60;1000;103;143;0.03255849;0.18346532;0.10833285;99.65548;2500;0.2160238;0.15071714;795.86786;1.9896697;431.5089;1.0787723
60;1000;145;92;0.05282996;0.23531379;0.19986393;131.45479;2500;0.28814375;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;145;92;0.05282996;0.23531379;0.19986393;131.45479;2500;0.28814375;0.18334584;524.9268;1.312317;320.23672;0.8005918
60;1000;145;92;0.05282996;0.23531379;0.19986393;131.45479;2500;0.28814375;0.18334584;374.70392;0.9367598;581.9597;1.4548993
60;1000;209;92;0.05282996;0.23531379;0.19986393;131.45479;2500;0.28814375;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;145;1395;0.05282996;0.23531379;0.19986393;131.45479;2500;0.28814375;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;145;92;0.052812215;0.23523477;0.19986393;131.45479;2500;0.288047;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;145;92;0.17531751;0.11282624;0.19986393;131.45479;2500;0.28814375;0.60843766;524.9268;1.312317;581.9597;1.4548993
60;1000;145;92;0.05282996;0.23531379;0.24448094;131.45479;2500;0.28814375;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;145;92;0.05282996;0.23531379;0.19986393;52.16355;2500;0.28814375;0.18334584;524.9268;1.312317;581.9597;1.4548993
60;1000;209;1395;0.17525864;0.11278835;0.24448094;52.16355;2500;0.288047;0.60843766;374.70392;0.9367598;320.23672;0.8005918
60;1000;16;688;0.0366714;0.20254332;0.12220167;137.90346;2500;0.23921472;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;688;0.0366714;0.20254332;0.12220167;137.90346;2500;0.23921472;0.1532991;606.14844;1.5153711;508.54865;1.2713716
60;1000;16;688;0.0366714;0.20254332;0.12220167;137.90346;2500;0.23921472;0.1532991;744.5686;1.8614215;577.4738;1.4436846
60;1000;291;688;0.0366714;0.20254332;0.12220167;137.90346;2500;0.23921472;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;389;0.0366714;0.20254332;0.12220167;137.90346;2500;0.23921472;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;688;0.033694588;0.18610181;0.12220167;137.90346;2500;0.2197964;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;688;0.08160674;0.15760797;0.12220167;137.90346;2500;0.23921472;0.3411443;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;688;0.0366714;0.20254332;0.17755494;137.90346;2500;0.23921472;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;16;688;0.0366714;0.20254332;0.12220167;144.85408;2500;0.23921472;0.1532991;606.14844;1.5153711;577.4738;1.4436846
60;1000;291;389;0.074982285;0.1448141;0.17755494;144.85408;2500;0.2197964;0.3411443;744.5686;1.8614215;508.54865;1.2713716
60;1000;284;1592;0.21262938;0.09619889;0.20987767;22.302721;2500;0.30882826;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1592;0.21262938;0.09619889;0.20987767;22.302721;2500;0.30882826;0.6885036;298.61346;0.7465337;246.29758;0.61574394
60;1000;284;1592;0.21262938;0.09619889;0.20987767;22.302721;2500;0.30882826;0.6885036;324.79504;0.81198764;308.39914;0.7709979
60;1000;40;1592;0.21262938;0.09619889;0.20987767;22.302721;2500;0.30882826;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1153;0.21262938;0.09619889;0.20987767;22.302721;2500;0.30882826;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1592;0.20515476;0.09281718;0.20987767;22.302721;2500;0.29797193;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1592;0.15514804;0.15368022;0.20987767;22.302721;2500;0.30882826;0.50237644;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1592;0.21262938;0.09619889;0.17320621;22.302721;2500;0.30882826;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;284;1592;0.21262938;0.09619889;0.20987767;6.529087;2500;0.30882826;0.6885036;298.61346;0.7465337;308.39914;0.7709979
60;1000;40;1153;0.14969409;0.14827785;0.17320621;6.529087;2500;0.29797193;0.50237644;324.79504;0.81198764;246.29758;0.61574394
60;1000;124;295;0.119708985;0.15875754;0.16638047;70.35149;2500;0.27846652;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;295;0.119708985;0.15875754;0.16638047;70.35149;2500;0.27846652;0.42988646;780.21655;1.9505414;325.31253;0.81328136
60;1000;124;295;0.119708985;0.15875754;0.16638047;70.35149;2500;0.27846652;0.42988646;439.27542;1.0981885;296.44144;0.7411036
60;1000;122;295;0.119708985;0.15875754;0.16638047;70.35149;2500;0.27846652;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;1642;0.119708985;0.15875754;0.16638047;70.35149;2500;0.27846652;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;295;0.07974635;0.10575926;0.16638047;70.35149;2500;0.18550561;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;295;0.04027741;0.23818912;0.16638047;70.35149;2500;0.27846652;0.14464004;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;295;0.119708985;0.15875754;0.11615072;70.35149;2500;0.27846652;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;124;295;0.119708985;0.15875754;0.16638047;96.384544;2500;0.27846652;0.42988646;780.21655;1.9505414;296.44144;0.7411036
60;1000;122;1642;0.02683154;0.15867408;0.11615072;96.384544;2500;0.18550561;0.14464004;439.27542;1.0981885;325.31253;0.81328136
60;1000;175;1454;0.05669725;0.11601643;0.2401314;81.628525;2500;0.17271368;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;1454;0.05669725;0.11601643;0.2401314;81.628525;2500;0.17271368;0.32827306;552.1349;1.3803372;413.93304;1.0348326
60;1000;175;1454;0.05669725;0.11601643;0.2401314;81.628525;2500;0.17271368;0.32827306;719.8254;1.7995634;414.53696;1.0363424
60;1000;155;1454;0.05669725;0.11601643;0.2401314;81.628525;2500;0.17271368;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;909;0.05669725;0.11601643;0.2401314;81.628525;2500;0.17271368;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;1454;0.10085812;0.20638037;0.2401314;81.628525;2500;0.3072385;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;1454;0.1072483;0.06546538;0.2401314;81.628525;2500;0.17271368;0.62096006;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;1454;0.05669725;0.11601643;0.23314594;81.628525;2500;0.17271368;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;175;1454;0.05669725;0.11601643;0.2401314;53.176605;2500;0.17271368;0.32827306;552.1349;1.3803372;414.53696;1.0363424
60;1000;155;909;0.19078283;0.11645566;0.23314594;53.176605;2500;0.3072385;0.62096006;719.8254;1.7995634;413.93304;1.0348326
60;1000;252;1027;0.03520975;0.15011486;0.14244612;43.120747;2500;0.18532461;0.1899896;896.21875;2.240547;458.7494;1.1468735
