[mm];[1/m2];[-];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
927.23016;85;0.6788569;0.11590021;0.17042783;0.18837121;87.03102;2500;1.1171467;1.3682534
927.23016;85;0.6788569;0.12608387;0.1602442;0.19052616;87.03102;2500;1.1171467;1.3682534
927.23016;85;0.6788569;0.12608387;0.1602442;0.18837121;71.891815;2500;1.1171467;1.3682534
927.23016;85;0.6788569;0.12608387;0.1602442;0.18837121;87.03102;2500;1.1171467;1.4293416
927.23016;85;0.6788569;0.12608387;0.1602442;0.18837121;87.03102;2500;1.3255503;1.3682534
1339.3853;218;0.25573415;0.08316402;0.12229023;0.19052616;71.891815;2500;1.3255503;1.4293416
1366.1412;158;0.35061407;0.022200163;0.1974814;0.23902033;37.671745;2500;0.6032127;0.9504192
657.028;158;0.35061407;0.022200163;0.1974814;0.23902033;37.671745;2500;0.6032127;0.9504192
1366.1412;130;0.35061407;0.022200163;0.1974814;0.23902033;37.671745;2500;0.6032127;0.9504192
1366.1412;158;0.7208697;0.022200163;0.1974814;0.23902033;37.671745;2500;0.6032127;0.9504192
1366.1412;158;0.35061407;0.027038027;0.24051659;0.23902033;37.671745;2500;0.6032127;0.9504192
1366.1412;158;0.35061407;0.028542578;0.19113898;0.23902033;37.671745;2500;0.6032127;0.9504192
1366.1412;158;0.35061407;0.022200163;0.1974814;0.22014207;37.671745;2500;0.6032127;0.9504192
1366.1412;158;0.35061407;0.022200163;0.1974814;0.23902033;5.7511644;2500;0.6032127;0.9504192
1366.1412;158;0.35061407;0.022200163;0.1974814;0.23902033;37.671745;2500;0.6032127;0.9803012
1366.1412;158;0.35061407;0.022200163;0.1974814;0.23902033;37.671745;2500;0.8156039;0.9504192
657.028;130;0.7208697;0.034762584;0.23279203;0.22014207;5.7511644;2500;0.8156039;0.9803012
1900.297;42;0.726025;0.11205054;0.21012743;0.2031668;63.49832;2500;0.95888776;0.6612206
967.2678;42;0.726025;0.11205054;0.21012743;0.2031668;63.49832;2500;0.95888776;0.6612206
1900.297;72;0.726025;0.11205054;0.21012743;0.2031668;63.49832;2500;0.95888776;0.6612206
1900.297;42;0.6225938;0.11205054;0.21012743;0.2031668;63.49832;2500;0.95888776;0.6612206
1900.297;42;0.726025;0.059985995;0.11249123;0.2031668;63.49832;2500;0.95888776;0.6612206
1900.297;42;0.726025;0.22118726;0.10099071;0.2031668;63.49832;2500;0.95888776;0.6612206
1900.297;42;0.726025;0.11205054;0.21012743;0.24342884;63.49832;2500;0.95888776;0.6612206
1900.297;42;0.726025;0.11205054;0.21012743;0.2031668;75.95901;2500;0.95888776;0.6612206
1900.297;42;0.726025;0.11205054;0.21012743;0.2031668;63.49832;2500;0.95888776;0.5174107
1900.297;42;0.726025;0.11205054;0.21012743;0.2031668;63.49832;2500;1.0659428;0.6612206
967.2678;72;0.6225938;0.118412085;0.05406514;0.24342884;75.95901;2500;1.0659428;0.5174107
393.0771;260;0.20422736;0.12559445;0.058139656;0.15381745;11.401356;2500;1.4488658;1.0168259
1662.9065;260;0.20422736;0.12559445;0.058139656;0.15381745;11.401356;2500;1.4488658;1.0168259
393.0771;269;0.20422736;0.12559445;0.058139656;0.15381745;11.401356;2500;1.4488658;1.0168259
393.0771;260;0.35081765;0.12559445;0.058139656;0.15381745;11.401356;2500;1.4488658;1.0168259
393.0771;260;0.20422736;0.21162513;0.097964615;0.15381745;11.401356;2500;1.4488658;1.0168259
393.0771;260;0.20422736;0.068567336;0.11516676;0.15381745;11.401356;2500;1.4488658;1.0168259
393.0771;260;0.20422736;0.12559445;0.058139656;0.17305145;11.401356;2500;1.4488658;1.0168259
393.0771;260;0.20422736;0.12559445;0.058139656;0.15381745;48.451607;2500;1.4488658;1.0168259
393.0771;260;0.20422736;0.12559445;0.058139656;0.15381745;11.401356;2500;1.4488658;1.0758258
393.0771;260;0.20422736;0.12559445;0.058139656;0.15381745;11.401356;2500;0.5761346;1.0168259
1662.9065;269;0.35081765;0.11553514;0.1940546;0.17305145;48.451607;2500;0.5761346;1.0758258
526.56366;63;0.41152486;0.09100109;0.07034072;0.17828438;60.2047;2500;0.81683916;0.5216472
324.1979;63;0.41152486;0.09100109;0.07034072;0.17828438;60.2047;2500;0.81683916;0.5216472
526.56366;21;0.41152486;0.09100109;0.07034072;0.17828438;60.2047;2500;0.81683916;0.5216472
526.56366;63;0.40920734;0.09100109;0.07034072;0.17828438;60.2047;2500;0.81683916;0.5216472
526.56366;63;0.41152486;0.105704315;0.0817058;0.17828438;60.2047;2500;0.81683916;0.5216472
526.56366;63;0.41152486;0.030246291;0.13109553;0.17828438;60.2047;2500;0.81683916;0.5216472
526.56366;63;0.41152486;0.09100109;0.07034072;0.15168728;60.2047;2500;0.81683916;0.5216472
526.56366;63;0.41152486;0.09100109;0.07034072;0.17828438;36.56807;2500;0.81683916;0.5216472
526.56366;63;0.41152486;0.09100109;0.07034072;0.17828438;60.2047;2500;0.81683916;1.1336014
526.56366;63;0.41152486;0.09100109;0.07034072;0.17828438;60.2047;2500;0.74690413;0.5216472
324.1979;21;0.40920734;0.035133243;0.15227687;0.15168728;36.56807;2500;0.74690413;1.1336014
1766.9135;280;0.5335163;0.10304879;0.24210127;0.22879463;14.352962;2500;1.3380915;1.1582316
1434.8093;280;0.5335163;0.10304879;0.24210127;0.22879463;14.352962;2500;1.3380915;1.1582316
1766.9135;255;0.5335163;0.10304879;0.24210127;0.22879463;14.352962;2500;1.3380915;1.1582316
1766.9135;280;0.56731397;0.10304879;0.24210127;0.22879463;14.352962;2500;1.3380915;1.1582316
1766.9135;280;0.5335163;0.10435241;0.24516396;0.22879463;14.352962;2500;1.3380915;1.1582316
1766.9135;280;0.5335163;0.17334813;0.17180192;0.22879463;14.352962;2500;1.3380915;1.1582316
1766.9135;280;0.5335163;0.10304879;0.24210127;0.2314434;14.352962;2500;1.3380915;1.1582316
1766.9135;280;0.5335163;0.10304879;0.24210127;0.22879463;89.43999;2500;1.3380915;1.1582316
1766.9135;280;0.5335163;0.10304879;0.24210127;0.22879463;14.352962;2500;1.3380915;0.70776206
1766.9135;280;0.5335163;0.10304879;0.24210127;0.22879463;14.352962;2500;1.2369568;1.1582316
1434.8093;255;0.56731397;0.17554106;0.1739753;0.2314434;89.43999;2500;1.2369568;0.70776206
1233.5876;137;0.15888815;0.060355008;0.18698618;0.21339399;90.13411;2500;1.2249856;1.447429
1969.174;137;0.15888815;0.060355008;0.18698618;0.21339399;90.13411;2500;1.2249856;1.447429
1233.5876;161;0.15888815;0.060355008;0.18698618;0.21339399;90.13411;2500;1.2249856;1.447429
1233.5876;137;0.8628554;0.060355008;0.18698618;0.21339399;90.13411;2500;1.2249856;1.447429
1233.5876;137;0.15888815;0.059071075;0.1830084;0.21339399;90.13411;2500;1.2249856;1.447429
1233.5876;137;0.15888815;0.078705765;0.16863543;0.21339399;90.13411;2500;1.2249856;1.447429
1233.5876;137;0.15888815;0.060355008;0.18698618;0.20498575;90.13411;2500;1.2249856;1.447429
1233.5876;137;0.15888815;0.060355008;0.18698618;0.21339399;16.074543;2500;1.2249856;1.447429
1233.5876;137;0.15888815;0.060355008;0.18698618;0.21339399;90.13411;2500;1.2249856;0.7956528
1233.5876;137;0.15888815;0.060355008;0.18698618;0.21339399;90.13411;2500;0.98638916;1.447429
1969.174;161;0.8628554;0.07703145;0.16504803;0.20498575;16.074543;2500;0.98638916;0.7956528
1059.8866;210;0.8869341;0.13056265;0.12868567;0.16390273;34.520462;2500;0.74233735;0.873074
845.2814;210;0.8869341;0.13056265;0.12868567;0.16390273;34.520462;2500;0.74233735;0.873074
1059.8866;108;0.8869341;0.13056265;0.12868567;0.16390273;34.520462;2500;0.74233735;0.873074
1059.8866;210;0.11060815;0.13056265;0.12868567;0.16390273;34.520462;2500;0.74233735;0.873074
1059.8866;210;0.8869341;0.14060965;0.13858825;0.16390273;34.520462;2500;0.74233735;0.873074
1059.8866;210;0.8869341;0.15463652;0.1046118;0.16390273;34.520462;2500;0.74233735;0.873074
1059.8866;210;0.8869341;0.13056265;0.12868567;0.1847352;34.520462;2500;0.74233735;0.873074
1059.8866;210;0.8869341;0.13056265;0.12868567;0.16390273;56.84915;2500;0.74233735;0.873074
1059.8866;210;0.8869341;0.13056265;0.12868567;0.16390273;34.520462;2500;0.74233735;1.3621169
1059.8866;210;0.8869341;0.13056265;0.12868567;0.16390273;34.520462;2500;1.4965792;0.873074
845.2814;108;0.11060815;0.16653605;0.11266185;0.1847352;56.84915;2500;1.4965792;1.3621169
1078.2391;52;0.5585107;0.07984744;0.23093502;0.15553162;96.26435;2500;1.3084852;0.95933825
1814.1299;52;0.5585107;0.07984744;0.23093502;0.15553162;96.26435;2500;1.3084852;0.95933825
1078.2391;81;0.5585107;0.07984744;0.23093502;0.15553162;96.26435;2500;1.3084852;0.95933825
1078.2391;52;0.7440489;0.07984744;0.23093502;0.15553162;96.26435;2500;1.3084852;0.95933825
1078.2391;52;0.5585107;0.0634908;0.18362829;0.15553162;96.26435;2500;1.3084852;0.95933825
1078.2391;52;0.5585107;0.05556753;0.25521493;0.15553162;96.26435;2500;1.3084852;0.95933825
1078.2391;52;0.5585107;0.07984744;0.23093502;0.15648325;96.26435;2500;1.3084852;0.95933825
1078.2391;52;0.5585107;0.07984744;0.23093502;0.15553162;35.358658;2500;1.3084852;0.95933825
1078.2391;52;0.5585107;0.07984744;0.23093502;0.15553162;96.26435;2500;1.3084852;1.3064059
1078.2391;52;0.5585107;0.07984744;0.23093502;0.15553162;96.26435;2500;1.0913239;0.95933825
1814.1299;81;0.7440489;0.044184595;0.2029345;0.15648325;35.358658;2500;1.0913239;1.3064059
1228.2832;269;0.48653013;0.116673596;0.079040356;0.2062372;28.560938;2500;0.7867673;1.3461345
813.1392;269;0.48653013;0.116673596;0.079040356;0.2062372;28.560938;2500;0.7867673;1.3461345
1228.2832;279;0.48653013;0.116673596;0.079040356;0.2062372;28.560938;2500;0.7867673;1.3461345
1228.2832;269;0.27930167;0.116673596;0.079040356;0.2062372;28.560938;2500;0.7867673;1.3461345
1228.2832;269;0.48653013;0.16990119;0.11509931;0.2062372;28.560938;2500;0.7867673;1.3461345
1228.2832;269;0.48653013;0.09998804;0.09572591;0.2062372;28.560938;2500;0.7867673;1.3461345
1228.2832;269;0.48653013;0.116673596;0.079040356;0.22684272;28.560938;2500;0.7867673;1.3461345
1228.2832;269;0.48653013;0.116673596;0.079040356;0.2062372;89.01538;2500;0.7867673;1.3461345
1228.2832;269;0.48653013;0.116673596;0.079040356;0.2062372;28.560938;2500;0.7867673;0.84931624
1228.2832;269;0.48653013;0.116673596;0.079040356;0.2062372;28.560938;2500;0.5819883;1.3461345
813.1392;279;0.27930167;0.14560354;0.13939697;0.22684272;89.01538;2500;0.5819883;0.84931624
1759.1193;149;0.81192863;0.16104053;0.13881771;0.23907569;54.29255;2500;0.65033114;1.010119
492.5234;149;0.81192863;0.16104053;0.13881771;0.23907569;54.29255;2500;0.65033114;1.010119
1759.1193;210;0.81192863;0.16104053;0.13881771;0.23907569;54.29255;2500;0.65033114;1.010119
1759.1193;149;0.37801677;0.16104053;0.13881771;0.23907569;54.29255;2500;0.65033114;1.010119
1759.1193;149;0.81192863;0.096688874;0.08334627;0.23907569;54.29255;2500;0.65033114;1.010119
1759.1193;149;0.81192863;0.09312011;0.20673813;0.23907569;54.29255;2500;0.65033114;1.010119
1759.1193;149;0.81192863;0.16104053;0.13881771;0.20939091;54.29255;2500;0.65033114;1.010119
1759.1193;149;0.81192863;0.16104053;0.13881771;0.23907569;18.742945;2500;0.65033114;1.010119
1759.1193;149;0.81192863;0.16104053;0.13881771;0.23907569;54.29255;2500;0.65033114;0.65595675
1759.1193;149;0.81192863;0.16104053;0.13881771;0.23907569;54.29255;2500;1.3314192;1.010119
492.5234;210;0.37801677;0.055909395;0.12412575;0.20939091;18.742945;2500;1.3314192;0.65595675
547.4069;222;0.13389322;0.041626524;0.16510932;0.18977974;20.533386;2500;1.132529;0.6859797
1506.7953;222;0.13389322;0.041626524;0.16510932;0.18977974;20.533386;2500;1.132529;0.6859797
547.4069;121;0.13389322;0.041626524;0.16510932;0.18977974;20.533386;2500;1.132529;0.6859797
547.4069;222;0.6486234;0.041626524;0.16510932;0.18977974;20.533386;2500;1.132529;0.6859797
547.4069;222;0.13389322;0.06904913;0.27387956;0.18977974;20.533386;2500;1.132529;0.6859797
547.4069;222;0.13389322;0.124901496;0.08183435;0.18977974;20.533386;2500;1.132529;0.6859797
547.4069;222;0.13389322;0.041626524;0.16510932;0.17974408;20.533386;2500;1.132529;0.6859797
547.4069;222;0.13389322;0.041626524;0.16510932;0.18977974;58.741516;2500;1.132529;0.6859797
547.4069;222;0.13389322;0.041626524;0.16510932;0.18977974;20.533386;2500;1.132529;1.1911716
547.4069;222;0.13389322;0.041626524;0.16510932;0.18977974;20.533386;2500;0.84100026;0.6859797
1506.7953;121;0.6486234;0.20718375;0.13574496;0.17974408;58.741516;2500;0.84100026;1.1911716
362.1434;93;0.32562065;0.03580262;0.19952062;0.16425125;69.82521;2500;0.50820816;1.1810342
1117.6962;93;0.32562065;0.03580262;0.19952062;0.16425125;69.82521;2500;0.50820816;1.1810342
362.1434;170;0.32562065;0.03580262;0.19952062;0.16425125;69.82521;2500;0.50820816;1.1810342
362.1434;93;0.59140027;0.03580262;0.19952062;0.16425125;69.82521;2500;0.50820816;1.1810342
362.1434;93;0.32562065;0.025357453;0.14131185;0.16425125;69.82521;2500;0.50820816;1.1810342
362.1434;93;0.32562065;0.09786385;0.13745937;0.16425125;69.82521;2500;0.50820816;1.1810342
362.1434;93;0.32562065;0.03580262;0.19952062;0.19510219;69.82521;2500;0.50820816;1.1810342
362.1434;93;0.32562065;0.03580262;0.19952062;0.16425125;69.09989;2500;0.50820816;1.1810342
362.1434;93;0.32562065;0.03580262;0.19952062;0.16425125;69.82521;2500;0.50820816;1.0065078
362.1434;93;0.32562065;0.03580262;0.19952062;0.16425125;69.82521;2500;0.98052025;1.1810342
1117.6962;170;0.59140027;0.069312744;0.09735654;0.19510219;69.09989;2500;0.98052025;1.0065078
1944.4856;165;0.6038499;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.0216155;0.5129885
1697.1742;165;0.6038499;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.0216155;0.5129885
1944.4856;118;0.6038499;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.0216155;0.5129885
1944.4856;165;0.43212408;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.0216155;0.5129885
1944.4856;165;0.6038499;0.1271625;0.1773945;0.21470505;4.8549666;2500;1.0216155;0.5129885
1944.4856;165;0.6038499;0.032171655;0.23850723;0.21470505;4.8549666;2500;1.0216155;0.5129885
1944.4856;165;0.6038499;0.11301728;0.1576616;0.21537068;4.8549666;2500;1.0216155;0.5129885
1944.4856;165;0.6038499;0.11301728;0.1576616;0.21470505;3.7384243;2500;1.0216155;0.5129885
1944.4856;165;0.6038499;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.0216155;0.5887171
1944.4856;165;0.6038499;0.11301728;0.1576616;0.21470505;4.8549666;2500;1.4711828;0.5129885
1697.1742;118;0.43212408;0.036198255;0.26835874;0.21537068;3.7384243;2500;1.4711828;0.5887171
1414.4797;36;0.2792341;0.11497027;0.05937676;0.23060629;80.53506;2500;1.4164594;0.8490044
1175.6759;36;0.2792341;0.11497027;0.05937676;0.23060629;80.53506;2500;1.4164594;0.8490044
1414.4797;12;0.2792341;0.11497027;0.05937676;0.23060629;80.53506;2500;1.4164594;0.8490044
1414.4797;36;0.13692456;0.11497027;0.05937676;0.23060629;80.53506;2500;1.4164594;0.8490044
1414.4797;36;0.2792341;0.13982403;0.07221256;0.23060629;80.53506;2500;1.4164594;0.8490044
1414.4797;36;0.2792341;0.12145369;0.05289334;0.23060629;80.53506;2500;1.4164594;0.8490044
1414.4797;36;0.2792341;0.11497027;0.05937676;0.24839571;80.53506;2500;1.4164594;0.8490044
1414.4797;36;0.2792341;0.11497027;0.05937676;0.23060629;77.09377;2500;1.4164594;0.8490044
1414.4797;36;0.2792341;0.11497027;0.05937676;0.23060629;80.53506;2500;1.4164594;0.90707636
1414.4797;36;0.2792341;0.11497027;0.05937676;0.23060629;80.53506;2500;0.72152305;0.8490044
1175.6759;12;0.13692456;0.14770901;0.06432759;0.24839571;77.09377;2500;0.72152305;0.90707636
892.1457;253;0.75101787;0.13259052;0.19896676;0.18106163;44.045773;2500;0.92597014;1.4543943
582.91644;253;0.75101787;0.13259052;0.19896676;0.18106163;44.045773;2500;0.92597014;1.4543943
892.1457;245;0.75101787;0.13259052;0.19896676;0.18106163;44.045773;2500;0.92597014;1.4543943
892.1457;253;0.88956016;0.13259052;0.19896676;0.18106163;44.045773;2500;0.92597014;1.4543943
892.1457;253;0.75101787;0.10994772;0.16498874;0.18106163;44.045773;2500;0.92597014;1.4543943
892.1457;253;0.75101787;0.120384425;0.21117285;0.18106163;44.045773;2500;0.92597014;1.4543943
892.1457;253;0.75101787;0.13259052;0.19896676;0.16867049;44.045773;2500;0.92597014;1.4543943
892.1457;253;0.75101787;0.13259052;0.19896676;0.18106163;48.80452;2500;0.92597014;1.4543943
892.1457;253;0.75101787;0.13259052;0.19896676;0.18106163;44.045773;2500;0.92597014;1.4967422
892.1457;253;0.75101787;0.13259052;0.19896676;0.18106163;44.045773;2500;1.2311032;1.4543943
582.91644;245;0.88956016;0.0998261;0.17511037;0.16867049;48.80452;2500;1.2311032;1.4967422
787.08344;126;0.24986073;0.14875244;0.11149957;0.19457236;64.96236;2500;0.62203974;1.2373688
1462.9076;126;0.24986073;0.14875244;0.11149957;0.19457236;64.96236;2500;0.62203974;1.2373688
787.08344;232;0.24986073;0.14875244;0.11149957;0.19457236;64.96236;2500;0.62203974;1.2373688
787.08344;126;0.7641738;0.14875244;0.11149957;0.19457236;64.96236;2500;0.62203974;1.2373688
787.08344;126;0.24986073;0.18126445;0.13586943;0.19457236;64.96236;2500;0.62203974;1.2373688
787.08344;126;0.24986073;0.17191732;0.08833468;0.19457236;64.96236;2500;0.62203974;1.2373688
787.08344;126;0.24986073;0.14875244;0.11149957;0.20350717;64.96236;2500;0.62203974;1.2373688
787.08344;126;0.24986073;0.14875244;0.11149957;0.19457236;63.77125;2500;0.62203974;1.2373688
787.08344;126;0.24986073;0.14875244;0.11149957;0.19457236;64.96236;2500;0.62203974;0.6923562
787.08344;126;0.24986073;0.14875244;0.11149957;0.19457236;64.96236;2500;0.7574073;1.2373688
1462.9076;232;0.7641738;0.20949237;0.10764151;0.20350717;63.77125;2500;0.7574073;0.6923562
1519.4127;198;0.72184056;0.0754559;0.17010656;0.24522148;9.741824;2500;1.0963827;0.56956905
342.1666;198;0.72184056;0.0754559;0.17010656;0.24522148;9.741824;2500;1.0963827;0.56956905
1519.4127;35;0.72184056;0.0754559;0.17010656;0.24522148;9.741824;2500;1.0963827;0.56956905
1519.4127;198;0.21231718;0.0754559;0.17010656;0.24522148;9.741824;2500;1.0963827;0.56956905
1519.4127;198;0.72184056;0.04739456;0.106845535;0.24522148;9.741824;2500;1.0963827;0.56956905
1519.4127;198;0.72184056;0.08088835;0.1646741;0.24522148;9.741824;2500;1.0963827;0.56956905
1519.4127;198;0.72184056;0.0754559;0.17010656;0.1862626;9.741824;2500;1.0963827;0.56956905
1519.4127;198;0.72184056;0.0754559;0.17010656;0.24522148;10.506045;2500;1.0963827;0.56956905
1519.4127;198;0.72184056;0.0754559;0.17010656;0.24522148;9.741824;2500;1.0963827;1.1489576
1519.4127;198;0.72184056;0.0754559;0.17010656;0.24522148;9.741824;2500;1.2596643;0.56956905
342.1666;35;0.21231718;0.050806735;0.103433356;0.1862626;10.506045;2500;1.2596643;1.1489576
1839.41;74;0.39566138;0.07562555;0.27360505;0.20946561;85.37351;2500;1.4676671;0.7959621
883.59015;74;0.39566138;0.07562555;0.27360505;0.20946561;85.37351;2500;1.4676671;0.7959621
1839.41;95;0.39566138;0.07562555;0.27360505;0.20946561;85.37351;2500;1.4676671;0.7959621
1839.41;74;0.30749822;0.07562555;0.27360505;0.20946561;85.37351;2500;1.4676671;0.7959621
1839.41;74;0.39566138;0.056812707;0.20554224;0.20946561;85.37351;2500;1.4676671;0.7959621
1839.41;74;0.39566138;0.15884404;0.19038656;0.20946561;85.37351;2500;1.4676671;0.7959621
1839.41;74;0.39566138;0.07562555;0.27360505;0.15015987;85.37351;2500;1.4676671;0.7959621
1839.41;74;0.39566138;0.07562555;0.27360505;0.20946561;83.886734;2500;1.4676671;0.7959621
1839.41;74;0.39566138;0.07562555;0.27360505;0.20946561;85.37351;2500;1.4676671;1.3462231
1839.41;74;0.39566138;0.07562555;0.27360505;0.20946561;85.37351;2500;0.5090879;0.7959621
883.59015;95;0.30749822;0.11932951;0.14302543;0.15015987;83.886734;2500;0.5090879;1.3462231
467.08893;291;0.67369604;0.07469494;0.08179111;0.16011624;39.134518;2500;0.93811715;1.4016017
1991.0498;291;0.67369604;0.07469494;0.08179111;0.16011624;39.134518;2500;0.93811715;1.4016017
467.08893;183;0.67369604;0.07469494;0.08179111;0.16011624;39.134518;2500;0.93811715;1.4016017
467.08893;291;0.6659954;0.07469494;0.08179111;0.16011624;39.134518;2500;0.93811715;1.4016017
467.08893;291;0.67369604;0.10714711;0.117326304;0.16011624;39.134518;2500;0.93811715;1.4016017
467.08893;291;0.67369604;0.025062807;0.13142325;0.16011624;39.134518;2500;0.93811715;1.4016017
467.08893;291;0.67369604;0.07469494;0.08179111;0.23292196;39.134518;2500;0.93811715;1.4016017
467.08893;291;0.67369604;0.07469494;0.08179111;0.16011624;43.499313;2500;0.93811715;1.4016017
467.08893;291;0.67369604;0.07469494;0.08179111;0.16011624;39.134518;2500;0.93811715;0.811497
467.08893;291;0.67369604;0.07469494;0.08179111;0.16011624;39.134518;2500;1.0070759;1.4016017
1991.0498;183;0.6659954;0.035951663;0.18852176;0.23292196;43.499313;2500;1.0070759;0.811497
653.2862;22;0.8671813;0.087408125;0.09844653;0.18448557;88.66986;2500;1.3275902;0.9025155
620.38336;22;0.8671813;0.087408125;0.09844653;0.18448557;88.66986;2500;1.3275902;0.9025155
653.2862;144;0.8671813;0.087408125;0.09844653;0.18448557;88.66986;2500;1.3275902;0.9025155
653.2862;22;0.5240097;0.087408125;0.09844653;0.18448557;88.66986;2500;1.3275902;0.9025155
653.2862;22;0.8671813;0.13997681;0.15765391;0.18448557;88.66986;2500;1.3275902;0.9025155
