-;-;-;-;-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
0.2868606;0.4810783;0.22378933;1.740929;1.52813;0.978518;14.817958;5.213285;69.36953;40.0;19.291893748489898;13.361487;58.709934;91;0.2822544050076512;3;1350
0.7377921;0.47210178;0.42859855;0.23225033;1.5661522;2.191959;16.75784;15.3390255;3.942079;40.0;19.291893748489898;58.632763;69.704605;91;0.2822544050076512;3;1350
0.42498702;0.59014875;0.28683978;0.48591807;1.8247329;1.3481762;3.362241;7.5433373;55.093914;40.0;19.291893748489898;14.6543865;18.155619;91;0.2822544050076512;3;1350
0.7275381;0.83246166;0.44052532;0.21400656;1.4368176;2.6037862;15.457396;1.9950049;88.82622;40.0;19.291893748489898;7.588126;93.14943;91;0.2822544050076512;3;1350
0.7815957;0.4543061;0.12326193;1.0496368;1.7778045;2.8431704;7.2326474;10.694436;13.475861;40.0;19.291893748489898;53.825844;22.034756;91;0.2822544050076512;3;1350
0.814918;0.7955866;0.38001382;0.4288726;1.079527;2.6824455;17.4824;14.897487;31.981518;40.0;19.291893748489898;87.43649;17.530146;91;0.2822544050076512;3;1350
0.28619274;0.31717238;0.12398498;1.5786774;1.5421765;1.4457603;8.034398;18.717445;98.688255;40.0;19.291893748489898;36.24543;14.86032;91;0.2822544050076512;3;1350
0.9328095;0.6485799;0.16215177;1.6616565;1.4295415;2.660172;2.031775;19.446299;33.55837;40.0;19.291893748489898;92.003525;93.68564;91;0.2822544050076512;3;1350
0.3841712;0.5000704;0.42144328;1.0453199;1.9246572;1.835793;8.873224;9.671972;3.8460288;40.0;19.291893748489898;2.0204067;46.62482;91;0.2822544050076512;3;1350
0.22993004;0.63136864;0.107881166;0.98422205;1.7202853;0.634141;15.378763;12.625594;68.680374;40.0;19.291893748489898;47.108162;53.773457;91;0.2822544050076512;3;1350
0.643882;0.2861998;0.25222862;1.119064;1.6915286;0.35561654;10.517709;11.587197;98.28107;40.0;19.291893748489898;15.529679;38.523476;91;0.2822544050076512;3;1350
0.49673784;0.9627703;0.4745199;0.5557913;1.9048209;0.22948268;15.509045;11.13729;23.83532;40.0;19.291893748489898;32.262268;3.7005885;91;0.2822544050076512;3;1350
0.8638318;0.9249713;0.162084;1.4161525;1.2477456;0.22019196;1.6702011;3.1762433;22.390678;40.0;19.291893748489898;3.349441;7.5995936;91;0.2822544050076512;3;1350
0.8466012;0.86111706;0.47914222;1.3850639;1.7578318;2.469235;4.36612;13.746436;43.756374;40.0;19.291893748489898;4.499401;2.5602138;91;0.2822544050076512;3;1350
0.45371112;0.91422623;0.17828351;0.37150005;1.866187;0.48330548;11.70855;19.340136;54.05483;40.0;19.291893748489898;71.56856;54.36063;91;0.2822544050076512;3;1350
0.9623195;0.3173503;0.20797943;0.6834486;1.9927512;2.6716683;8.320961;3.4092548;81.6544;40.0;19.291893748489898;65.79947;20.15488;91;0.2822544050076512;3;1350
0.43273428;0.6029774;0.35524023;1.0070189;1.4290999;0.9517073;13.923339;6.9252357;99.35519;40.0;19.291893748489898;21.62521;40.80998;91;0.2822544050076512;3;1350
0.6120457;0.45432732;0.10261102;1.8317708;1.6659033;2.9785936;19.28853;2.4639485;81.48937;40.0;19.291893748489898;90.213745;46.572144;91;0.2822544050076512;3;1350
0.40477207;0.9099088;0.38362762;0.40915313;1.1884466;1.3693018;13.537377;8.652875;29.799871;40.0;19.291893748489898;69.10972;53.725235;91;0.2822544050076512;3;1350
0.94883484;0.35155013;0.46141145;0.23797348;1.5589663;0.5378273;8.929895;10.151771;78.83082;40.0;19.291893748489898;34.281136;89.38778;91;0.2822544050076512;3;1350
0.33168626;0.3759563;0.24233122;0.35288748;1.4455451;0.7599912;11.304916;7.802344;63.45623;40.0;19.291893748489898;41.357666;5.2801747;91;0.2822544050076512;3;1350
0.23592849;0.7493716;0.34214583;0.54543537;1.1378824;0.719672;18.343702;10.05506;49.60419;40.0;19.291893748489898;29.963024;49.92867;91;0.2822544050076512;3;1350
0.54807764;0.2711197;0.24291795;1.2596236;1.9177214;0.57169056;13.786796;16.25637;63.831947;40.0;19.291893748489898;83.229225;14.054552;91;0.2822544050076512;3;1350
0.9939005;0.78589374;0.3767647;0.1583224;1.9019006;2.408362;16.26041;5.0645485;44.536697;40.0;19.291893748489898;49.902035;92.725334;91;0.2822544050076512;3;1350
0.9133418;0.41450182;0.31076726;0.16403288;1.9585642;0.5145188;6.72885;15.401463;63.5888;40.0;19.291893748489898;14.395452;91.82822;91;0.2822544050076512;3;1350
0.7988864;0.7287483;0.30106327;1.7897004;1.1801231;1.5066811;15.142102;16.072472;73.9457;40.0;19.291893748489898;20.969662;14.853864;91;0.2822544050076512;3;1350
0.912634;0.8984302;0.12091519;0.32646477;1.0188968;2.4800637;3.649196;12.04153;2.3584387;40.0;19.291893748489898;30.361328;12.618563;91;0.2822544050076512;3;1350
0.9147573;0.6876891;0.36465836;0.72277796;1.742782;1.8492703;15.245737;6.9911027;62.007435;40.0;19.291893748489898;40.912163;11.877096;91;0.2822544050076512;3;1350
0.6150867;0.370147;0.30240014;0.785154;1.2707367;2.277077;17.749613;18.793516;16.15179;40.0;19.291893748489898;59.67135;10.710268;91;0.2822544050076512;3;1350
0.45274323;0.23933242;0.22835422;1.6099384;1.6287129;0.41683364;18.104418;7.9141674;34.327637;40.0;19.291893748489898;96.45233;16.651627;91;0.2822544050076512;3;1350
0.81760997;0.23569117;0.2918881;1.8329867;1.5337695;2.5017834;3.2152112;1.9485025;44.920155;40.0;19.291893748489898;26.930935;16.4132;91;0.2822544050076512;3;1350
0.729329;0.2710495;0.23219724;1.565764;1.578322;1.8336946;16.76776;3.5856693;97.25187;40.0;19.291893748489898;33.51195;17.1866;91;0.2822544050076512;3;1350
0.4989262;0.6638543;0.2084355;1.0525261;1.4960567;0.113036595;3.088794;17.94021;33.230927;40.0;19.291893748489898;3.371248;15.709017;91;0.2822544050076512;3;1350
0.27557334;0.47857428;0.14848408;1.1284932;1.0102856;2.486765;10.089542;3.849553;82.112236;40.0;19.291893748489898;37.882645;38.413517;91;0.2822544050076512;3;1350
0.7974317;0.3944856;0.18793845;0.9333089;1.2672503;2.005073;13.967909;9.500488;34.368885;40.0;19.291893748489898;67.83267;26.135618;91;0.2822544050076512;3;1350
0.4099684;0.37544525;0.15187421;1.9624677;1.9221029;0.1457262;10.200733;14.14746;23.703173;40.0;19.291893748489898;96.34306;42.290802;91;0.2822544050076512;3;1350
0.9494505;0.9588652;0.10404497;1.9259684;1.422756;2.380979;7.4582825;11.899249;43.966805;40.0;19.291893748489898;74.27876;89.48069;91;0.2822544050076512;3;1350
0.39277646;0.29505327;0.39510334;1.5457841;1.3168322;2.9634945;13.992602;13.4140625;9.8965645;40.0;19.291893748489898;12.681655;35.844604;91;0.2822544050076512;3;1350
0.29820636;0.44385153;0.13777655;1.7736032;1.0238498;1.9843918;13.556697;7.6274786;82.11112;40.0;19.291893748489898;89.11382;29.360903;91;0.2822544050076512;3;1350
0.86489016;0.5771818;0.25794438;1.1543854;1.3711957;2.5553877;12.074961;13.582487;50.33341;40.0;19.291893748489898;84.029236;91.52109;91;0.2822544050076512;3;1350
0.32262745;0.20035963;0.3589985;1.1694866;1.2222297;2.5942237;11.040145;1.1726259;69.06617;40.0;19.291893748489898;19.713223;32.839153;91;0.2822544050076512;3;1350
0.34341463;0.9367626;0.38308218;1.5149953;1.5208218;2.9868376;14.409058;6.0017543;79.9761;40.0;19.291893748489898;93.49995;13.078543;91;0.2822544050076512;3;1350
0.67950624;0.27927887;0.13065602;0.7667282;1.6924808;0.8362046;8.657704;3.348397;41.482327;40.0;19.291893748489898;71.69581;62.27952;91;0.2822544050076512;3;1350
0.8996496;0.7459765;0.4525937;1.3568243;1.0613301;1.486963;2.3065968;9.649997;45.620712;40.0;19.291893748489898;78.49892;28.897686;91;0.2822544050076512;3;1350
0.35714772;0.7030924;0.13579573;0.9034557;1.711911;1.258619;11.211636;3.7706385;26.103052;40.0;19.291893748489898;46.454826;52.475945;91;0.2822544050076512;3;1350
0.44825894;0.84725106;0.3053007;1.8514673;1.0225953;2.1298933;14.745655;11.40005;71.71751;40.0;19.291893748489898;20.867685;77.0307;91;0.2822544050076512;3;1350
0.82192385;0.72111017;0.4288968;0.7759855;1.6836984;1.9399769;6.684038;4.432636;83.39378;40.0;19.291893748489898;80.11142;56.99135;91;0.2822544050076512;3;1350
0.97746116;0.8155099;0.28311878;1.3087438;1.1546172;1.4176552;3.6742716;8.871029;57.84109;40.0;19.291893748489898;48.26683;81.06794;91;0.2822544050076512;3;1350
0.600593;0.53699887;0.49986058;0.13730565;1.3481678;2.7964613;18.324984;2.4102087;4.8207865;40.0;19.291893748489898;96.775604;35.12548;91;0.2822544050076512;3;1350
0.315118;0.5909636;0.3823295;1.205704;1.1228949;2.717917;17.411243;9.359625;71.44986;40.0;19.291893748489898;16.180117;17.699049;91;0.2822544050076512;3;1350
0.21114904;0.7613297;0.23552716;1.5735766;1.5543847;0.47783247;12.75025;16.351683;67.020546;40.0;19.291893748489898;36.184948;40.07205;91;0.2822544050076512;3;1350
0.38372484;0.6547414;0.13048336;1.6826975;1.7917104;1.4176643;15.945536;7.021124;34.915348;40.0;19.291893748489898;73.81916;41.780857;91;0.2822544050076512;3;1350
0.30545777;0.6092308;0.43004605;1.7671883;1.5603633;0.119890906;19.4073;14.420018;41.514442;40.0;19.291893748489898;57.65588;71.88086;91;0.2822544050076512;3;1350
0.74212694;0.36444673;0.44819656;1.0596857;1.9032072;1.8068237;11.815921;9.093736;50.02382;40.0;19.291893748489898;43.894234;68.997086;91;0.2822544050076512;3;1350
0.297466;0.4064866;0.35225818;1.2144568;1.0320138;2.6028314;5.639452;5.4500246;79.28799;40.0;19.291893748489898;70.45944;31.627687;91;0.2822544050076512;3;1350
0.605064;0.48679778;0.23227663;0.7043326;1.3572553;1.9129198;13.137428;6.7660933;68.38151;40.0;19.291893748489898;73.60175;93.003235;91;0.2822544050076512;3;1350
0.75540996;0.2074275;0.32634306;1.9116997;1.3797305;1.0282906;18.37728;6.748987;52.189167;40.0;19.291893748489898;58.152603;28.283255;91;0.2822544050076512;3;1350
0.66489327;0.5338908;0.10109503;1.301378;1.319153;2.7623475;14.112816;15.105199;80.74503;40.0;19.291893748489898;32.591236;99.64992;91;0.2822544050076512;3;1350
0.35982051;0.20221478;0.26694956;0.5866807;1.4209747;2.580182;1.4985675;4.8177834;86.05657;40.0;19.291893748489898;62.257187;4.2374024;91;0.2822544050076512;3;1350
0.8432996;0.65201235;0.49452984;1.7945714;1.5715755;2.6573415;18.42552;19.57766;6.1275167;40.0;19.291893748489898;54.979008;67.700325;91;0.2822544050076512;3;1350
0.7723257;0.763223;0.18525738;1.3105073;1.1939466;2.2452047;15.31983;14.062201;7.911598;40.0;19.291893748489898;79.96794;62.400894;91;0.2822544050076512;3;1350
0.7911872;0.6497189;0.3731678;1.400585;1.2005444;0.35095498;8.634789;8.621934;48.091293;40.0;19.291893748489898;65.69233;58.90798;91;0.2822544050076512;3;1350
0.3048462;0.754816;0.14198022;0.34020528;1.1417491;1.7914925;19.762346;19.962076;78.380066;40.0;19.291893748489898;50.180405;78.134674;91;0.2822544050076512;3;1350
0.29900303;0.20001054;0.3919598;0.13960402;1.2974044;1.7110455;14.711907;5.1072593;11.866996;40.0;19.291893748489898;2.8517659;59.49674;91;0.2822544050076512;3;1350
0.94205004;0.24755357;0.27599883;1.2162241;1.6450788;2.8008215;16.68338;15.495313;86.475494;40.0;19.291893748489898;17.527092;61.38182;91;0.2822544050076512;3;1350
0.51806253;0.7587699;0.23630941;0.41960928;1.5146317;2.4249134;18.920164;6.147801;14.587335;40.0;19.291893748489898;34.322834;87.85847;91;0.2822544050076512;3;1350
0.44075894;0.84232014;0.30223477;1.4079134;1.2872069;0.81048465;1.7519908;11.327724;69.85235;40.0;19.291893748489898;60.536484;19.487556;91;0.2822544050076512;3;1350
0.5908672;0.7741613;0.42746395;1.2473809;1.95986;2.2968335;15.713977;2.034006;80.528145;40.0;19.291893748489898;79.44352;53.5846;91;0.2822544050076512;3;1350
0.73029137;0.7304098;0.43534604;0.71971864;1.6335955;1.1905714;8.340582;17.082724;5.502922;40.0;19.291893748489898;96.03546;71.49802;91;0.2822544050076512;3;1350
0.9644986;0.76590616;0.24115582;0.9283998;1.2695901;1.2021755;17.512424;7.9568863;85.02551;40.0;19.291893748489898;60.380733;31.479855;91;0.2822544050076512;3;1350
0.429157;0.79167193;0.35314372;1.6757197;1.0459938;2.7467256;17.69902;12.105242;84.30686;40.0;19.291893748489898;73.155556;22.728977;91;0.2822544050076512;3;1350
0.93984675;0.779502;0.22919922;1.3918487;1.2353044;0.33237776;16.743752;18.618393;15.448916;40.0;19.291893748489898;62.52268;13.761272;91;0.2822544050076512;3;1350
0.2198876;0.79040676;0.2807192;0.6890131;1.4880215;0.5931061;15.8048115;1.5746878;21.695562;40.0;19.291893748489898;43.597496;27.006147;91;0.2822544050076512;3;1350
0.6441584;0.25921577;0.3625066;1.0531151;1.2061584;1.3021452;16.091373;19.392332;86.17157;40.0;19.291893748489898;61.35799;66.9417;91;0.2822544050076512;3;1350
0.7071801;0.25061724;0.2022792;0.9629427;1.3234756;1.3867972;6.6344976;10.978408;96.59812;40.0;19.291893748489898;40.666626;61.88158;91;0.2822544050076512;3;1350
0.28471792;0.48889595;0.2299444;0.1917587;1.9883046;2.7349968;8.724036;15.834185;48.945724;40.0;19.291893748489898;45.9103;18.0035;91;0.2822544050076512;3;1350
0.31227168;0.62207735;0.16636649;0.78111196;1.9356651;1.9360656;3.186043;9.98785;13.438423;40.0;19.291893748489898;91.189384;49.624218;91;0.2822544050076512;3;1350
0.53529143;0.81009525;0.34061027;0.33181056;1.5096974;1.7597562;16.781239;16.502247;28.676052;40.0;19.291893748489898;56.822105;22.163204;91;0.2822544050076512;3;1350
0.9729855;0.46776626;0.43822962;0.42395458;1.8378888;2.1797316;13.274123;17.730618;34.48876;40.0;19.291893748489898;10.940683;93.6613;91;0.2822544050076512;3;1350
0.67683405;0.42009366;0.4672427;0.7407478;1.2803094;0.29186544;12.641618;8.251807;63.486385;40.0;19.291893748489898;52.852802;72.68929;91;0.2822544050076512;3;1350
0.9464186;0.82515866;0.4770651;1.99176;1.7458308;1.6306581;5.6754827;14.730012;72.45102;40.0;19.291893748489898;95.372765;18.159538;91;0.2822544050076512;3;1350
0.84348875;0.3994695;0.41181388;1.2303584;1.895545;2.0879817;12.685685;19.973742;61.069935;40.0;19.291893748489898;10.904244;29.681517;91;0.2822544050076512;3;1350
0.5739053;0.8566731;0.28921646;0.68848544;1.8331218;2.573817;9.636483;15.385502;89.14205;40.0;19.291893748489898;97.147545;85.45486;91;0.2822544050076512;3;1350
0.82781076;0.34170684;0.42499787;0.41226655;1.6328627;0.14774306;19.910107;19.180717;2.0487237;40.0;19.291893748489898;98.7764;56.155087;91;0.2822544050076512;3;1350
0.21426943;0.4875788;0.20228702;0.82478917;1.8279258;0.8675822;17.398296;14.995728;39.601875;40.0;19.291893748489898;56.510605;36.239555;91;0.2822544050076512;3;1350
0.2873152;0.5208605;0.30436936;0.6229253;1.0070325;0.7189762;10.993675;7.267852;29.888361;40.0;19.291893748489898;33.911434;60.243664;91;0.2822544050076512;3;1350
0.8635429;0.43960837;0.467399;1.7593222;1.3855046;2.6014204;16.360655;16.715881;75.418846;40.0;19.291893748489898;1.8548328;39.558773;91;0.2822544050076512;3;1350
0.83745366;0.20268553;0.3312384;1.1004363;1.7687256;1.2428389;4.125595;13.660475;68.40647;40.0;19.291893748489898;2.534996;91.2314;91;0.2822544050076512;3;1350
0.3861126;0.3884074;0.34442383;1.8759825;1.4067367;2.849795;2.9266095;1.6282915;89.1989;40.0;19.291893748489898;39.421444;87.48054;91;0.2822544050076512;3;1350
0.62461567;0.47012284;0.34852317;0.7181121;1.1868755;2.3096962;12.982366;4.276247;32.017197;40.0;19.291893748489898;78.52411;16.878258;91;0.2822544050076512;3;1350
0.68481266;0.45089993;0.42150718;0.34454992;1.7741526;2.6010022;14.80893;5.964187;85.69837;40.0;19.291893748489898;94.294975;68.067406;91;0.2822544050076512;3;1350
0.89419115;0.8284444;0.13364899;1.720101;1.6104486;2.5292811;2.0080724;15.127712;54.29749;40.0;19.291893748489898;16.323051;83.9212;91;0.2822544050076512;3;1350
0.6824857;0.2378942;0.24949393;1.3146907;1.5241057;0.5579648;4.8183036;16.145521;16.18185;40.0;19.291893748489898;49.287506;21.913134;91;0.2822544050076512;3;1350
0.53005725;0.51115894;0.47460675;1.4136392;1.3388526;0.24234338;11.208092;16.710823;83.07797;40.0;19.291893748489898;50.670837;87.27947;91;0.2822544050076512;3;1350
0.49934724;0.23001236;0.4860409;0.39396966;1.0974443;1.7989074;2.1935153;2.27708;24.12353;40.0;19.291893748489898;38.650036;42.536186;91;0.2822544050076512;3;1350
0.5407057;0.944518;0.32354805;0.6963543;1.8636569;0.30864587;9.057004;2.370977;76.26679;40.0;19.291893748489898;54.45565;31.464983;91;0.2822544050076512;3;1350
0.7215448;0.83216757;0.22001033;0.2104839;1.2006087;1.7559847;10.159515;6.689421;54.152386;40.0;19.291893748489898;92.5772;98.42207;91;0.2822544050076512;3;1350
0.8939925;0.9857293;0.440617;0.6188036;1.6344036;0.7852537;18.514385;13.9436245;51.97358;40.0;19.291893748489898;44.414387;69.11249;91;0.2822544050076512;3;1350
0.5631175;0.9281284;0.4563497;1.3785399;1.2937255;2.8498404;6.9978533;17.001513;53.957325;40.0;19.291893748489898;14.640193;29.760244;91;0.2822544050076512;3;1350
0.39827165;0.45265022;0.21891212;1.6346041;1.2299352;1.392524;4.204701;17.518137;97.571846;40.0;19.291893748489898;66.87951;53.439335;91;0.2822544050076512;3;1350
0.38932988;0.75326675;0.39365605;1.877962;1.4468374;1.91957;1.1426569;4.942791;58.879997;40.0;19.291893748489898;4.106078;64.70306;91;0.2822544050076512;3;1350
0.7968114;0.44524327;0.48047;0.7575506;1.7323009;1.8302608;3.310554;15.580891;5.373734;40.0;19.291893748489898;94.07141;71.48188;91;0.2822544050076512;3;1350
0.85325503;0.91056895;0.2728727;0.5938182;1.230583;2.7771814;15.266454;13.174724;95.633896;40.0;19.291893748489898;94.04888;21.72968;91;0.2822544050076512;3;1350
0.28422245;0.5286023;0.13260631;1.7163209;1.092718;2.4848707;9.453516;18.60787;28.884657;40.0;19.291893748489898;10.122118;62.04337;91;0.2822544050076512;3;1350
0.25324708;0.50071;0.43340802;0.7830099;1.4850534;2.3969622;4.775776;15.68436;47.54894;40.0;19.291893748489898;55.537796;84.878944;91;0.2822544050076512;3;1350
0.67554694;0.931255;0.36944896;0.87955856;1.5480808;1.0297794;18.727526;11.043804;82.48856;40.0;19.291893748489898;79.94164;80.56231;91;0.2822544050076512;3;1350
0.3169386;0.8693922;0.40328747;0.5133167;1.6566471;1.1110915;15.963228;15.880692;9.373772;40.0;19.291893748489898;46.99327;30.133135;91;0.2822544050076512;3;1350
0.8597314;0.9731308;0.36400685;0.20056142;1.45092;1.1901385;3.172929;6.857276;24.025038;40.0;19.291893748489898;48.39839;97.04907;91;0.2822544050076512;3;1350
0.44826773;0.25319046;0.26788756;0.46576986;1.3872908;1.1765046;6.11019;15.93676;87.8103;40.0;19.291893748489898;97.0498;2.2462914;91;0.2822544050076512;3;1350
0.31509754;0.3946711;0.48581257;0.4499978;1.152653;2.657809;17.139389;15.842201;12.603978;40.0;19.291893748489898;23.820301;78.12256;91;0.2822544050076512;3;1350
0.9367764;0.4406862;0.34896407;1.5098721;1.3002244;1.5052314;14.156201;17.248962;52.1529;40.0;19.291893748489898;53.10471;32.39405;91;0.2822544050076512;3;1350
0.3324254;0.53948164;0.31011498;1.3147334;1.2484257;2.0297558;18.965359;5.605525;19.402454;40.0;19.291893748489898;12.381848;94.17933;91;0.2822544050076512;3;1350
0.42777607;0.578504;0.32260016;0.22453758;1.1324747;0.75618577;2.4487393;17.131016;36.047565;40.0;19.291893748489898;30.941574;86.244606;91;0.2822544050076512;3;1350
0.32289073;0.43317795;0.40544972;0.13186313;1.9548185;2.961887;15.732813;4.211954;79.25327;40.0;19.291893748489898;85.23954;88.234924;91;0.2822544050076512;3;1350
0.29239205;0.8323603;0.34362984;0.9988127;1.1834205;2.8882775;2.4518168;15.666093;95.946785;40.0;19.291893748489898;71.92841;25.934887;91;0.2822544050076512;3;1350
0.21691841;0.37859532;0.12942243;1.1777351;1.5720891;1.8514231;7.396577;18.668432;57.816875;40.0;19.291893748489898;61.588375;79.84514;91;0.2822544050076512;3;1350
0.24431632;0.75721383;0.21100317;1.3754605;1.4029024;2.7701707;15.262707;1.6801642;36.83262;40.0;19.291893748489898;12.274968;33.932663;91;0.2822544050076512;3;1350
0.3397132;0.88141465;0.30529082;0.67523026;1.5479765;2.5191398;14.50919;12.89424;8.934954;40.0;19.291893748489898;85.219154;45.273632;91;0.2822544050076512;3;1350
0.24270554;0.6829586;0.16604976;1.1677883;1.5848862;0.37049842;1.0402386;13.532243;40.74674;40.0;19.291893748489898;30.512821;90.5292;91;0.2822544050076512;3;1350
0.67291504;0.48332715;0.4423147;1.2501292;1.5201786;2.9129086;4.8369155;16.487715;81.57297;40.0;19.291893748489898;53.963303;72.32489;91;0.2822544050076512;3;1350
0.7445716;0.350313;0.41064212;0.15833806;1.3298215;0.9739578;15.7929;2.9536445;75.91013;40.0;19.291893748489898;24.113995;64.4161;91;0.2822544050076512;3;1350
0.5149044;0.30747697;0.40262052;1.9826378;1.3406802;0.6934139;3.3968027;18.279182;36.281723;40.0;19.291893748489898;52.55292;13.768366;91;0.2822544050076512;3;1350
